Year	DOY	Hour	Min	 Dectime	   Kdown	     Kup	   Ldown	     Lup	   Tsurf	      QN	      QF	      QS	      QH	      QE	    Rain	     Irr	    Evap	      RO	   TotCh	  SurfCh	   State	NWtrState	Drainage	     SMD	  Zenith	 Azimuth	 AlbBulk	    Fcld	     LAI	   UStar	     Lob	      Fc	      Ts	      T2	      Q2	     U10	     RH2
2017	  1	   1	  0	  0.0417	  0.0000	  0.0000	329.8204	351.5201	  7.6833	-21.6997	  7.1906	-31.3088	  5.1841	 11.6155	  0.6000	  0.0000	  0.0168	  0.1570	  0.4261	  0.4261	  0.5095	   0.5095	  0.1651	  0.0000	140.5641	 39.7272	  0.1433	  0.7065	  0.6434	  0.5665	-4882.6002	  0.0000	  7.8152	  7.7397	  6.3288	  2.8993	 96.4690
2017	  1	   2	  0	  0.0833	  0.0000	  0.0000	328.8389	350.3392	  7.4458	-21.5004	  6.2376	-30.5206	  0.0543	 15.2035	  0.4000	  0.0000	  0.0220	  0.2423	  0.1357	  0.1357	  0.6451	   0.6451	  0.2547	  0.0000	134.5273	 58.1685	  0.1433	  0.7094	  0.6434	  0.5129	-9649.5280	  0.0000	  7.4474	  7.4465	  6.2965	  2.6282	 97.8609
2017	  1	   3	  0	  0.1250	  0.0000	  0.0000	327.1709	349.5201	  7.2917	-22.3493	  7.3638	-30.4288	  0.4900	 14.9533	  0.0000	  0.0000	  0.0217	  0.0892	 -0.1109	 -0.1109	  0.5342	   0.5342	  0.0937	  0.0000	127.2301	 73.6891	  0.1433	  0.6990	  0.6434	  0.5129	-9255.2150	  0.0000	  7.3055	  7.2978	  6.1976	  2.6282	 97.2710
2017	  1	   4	  0	  0.1667	  0.0000	  0.0000	323.0526	348.6123	  7.1458	-25.5597	 10.5693	-31.4412	 -0.3914	 16.8421	  0.0000	  0.0000	  0.0244	  0.0238	 -0.0482	 -0.0482	  0.4860	   0.4860	  0.0250	  0.0000	119.3545	 87.2550	  0.1433	  0.6598	  0.6434	  0.5267	-5637.8201	  0.0000	  7.1353	  7.1413	  5.9843	  2.6994	 94.9135
2017	  1	   5	  0	  0.2083	  0.0000	  0.0000	319.5888	347.9568	  7.0458	-28.3680	 14.7277	-32.4610	  0.0790	 18.7417	  0.0000	  0.0000	  0.0271	  0.0124	 -0.0396	 -0.0396	  0.4464	   0.4464	  0.0130	  0.0000	111.3888	 99.7215	  0.1433	  0.6261	  0.6434	  0.5177	-6261.8670	  0.0000	  7.0486	  7.0471	  5.8135	  2.6529	 92.7911
2017	  1	   6	  0	  0.2500	  0.0000	  0.0000	317.7322	346.8754	  6.8375	-29.1433	 18.8861	-32.6698	  4.5580	 17.8546	  0.0000	  0.0000	  0.0259	  0.0081	 -0.0339	 -0.0339	  0.4125	   0.4125	  0.0084	  0.0000	103.7159	111.7348	  0.1433	  0.6171	  0.6434	  0.4873	-2585.2277	  0.0000	  6.9718	  6.8976	  5.7072	  2.4913	 92.0240
2017	  1	   7	  0	  0.2917	  0.1356	  0.0194	313.9160	344.7623	  6.4312	-30.7302	 23.0445	-33.1555	  9.0439	 16.4260	  0.0000	  0.0000	  0.0238	  0.0060	 -0.0297	 -0.0297	  0.3828	   0.3828	  0.0062	  0.0000	 96.6455	123.7676	  0.1433	  0.5977	  0.6434	  0.3981	-701.9385	  0.0000	  6.7383	  6.5685	  5.4974	  2.0211	 90.6775
2017	  1	   8	  0	  0.3333	  2.4271	  0.3478	308.0771	343.2826	  6.1814	-33.1263	 27.2029	-34.0174	 11.4526	 16.6414	  0.0000	  0.0000	  0.0241	  0.0046	 -0.0287	 -0.0287	  0.3541	   0.3541	  0.0048	  0.0000	 89.8915	136.1502	  0.1433	  0.5498	  0.6434	  0.3169	-251.8721	  0.0000	  6.5917	  6.3489	  5.2079	  1.5533	 87.2503
2017	  1	   9	  0	  0.3750	 15.6813	  2.2474	304.6116	343.2872	  6.2215	-25.2418	 30.2351	-30.9464	 18.4549	 17.4849	  0.0000	  0.0000	  0.0253	  0.0038	 -0.0291	 -0.0291	  0.3250	   0.3250	  0.0039	  0.0000	 85.4068	149.0690	  0.1433	  0.5212	  0.6434	  0.2773	-113.6682	  0.0000	  6.7466	  6.2433	  4.9888	  1.2925	 84.2224
2017	  1	  10	  0	  0.4167	 45.8740	  6.5745	302.4918	344.0586	  6.4101	 -2.2674	 32.3143	-21.6798	 33.3795	 18.3471	  0.0000	  0.0000	  0.0265	  0.0028	 -0.0294	 -0.0294	  0.2957	   0.2957	  0.0029	  0.0000	 82.1873	162.5423	  0.1433	  0.5122	  0.6434	  0.2239	-31.8957	  0.0000	  7.1326	  5.9633	  4.7949	  0.9382	 82.5712
2017	  1	  11	  0	  0.4583	 67.1215	  9.6197	298.6351	344.9230	  6.6375	 11.2138	 33.2673	-15.9459	 40.9798	 19.4472	  0.0000	  0.0000	  0.0281	  0.0024	 -0.0305	 -0.0305	  0.2652	   0.2652	  0.0025	  0.0000	 80.7383	176.4077	  0.1433	  0.4769	  0.6434	  0.2205	-23.7592	  0.0000	  7.3236	  5.8819	  4.5736	  0.8949	 79.2463
2017	  1	  12	  0	  0.5000	 70.1908	 10.0596	293.5094	343.5658	  6.4062	 10.0748	 33.2673	-16.5576	 41.1607	 18.7389	  0.0000	  0.0000	  0.0271	  0.0020	 -0.0291	 -0.0291	  0.2361	   0.2361	  0.0021	  0.0000	 81.2030	190.3626	  0.1433	  0.4394	  0.6434	  0.2504	-34.4337	  0.0000	  6.9861	  5.6304	  4.3041	  1.0631	 75.8921
2017	  1	  13	  0	  0.5417	 78.2817	 11.2191	289.0621	342.3597	  6.1991	 13.7650	 33.2673	-15.4927	 44.7481	 17.7768	  0.0000	  0.0000	  0.0257	  0.0017	 -0.0273	 -0.0273	  0.2088	   0.2088	  0.0017	  0.0000	 83.5366	204.0706	  0.1433	  0.4117	  0.6434	  0.2633	-36.9770	  0.0000	  6.7455	  5.3384	  4.0683	  1.1266	 73.2415
2017	  1	  14	  0	  0.5833	 33.4306	  4.7912	286.1939	336.1789	  4.9012	-21.3455	 32.1410	-29.6725	 28.9391	 11.5289	  0.0000	  0.0000	  0.0166	  0.0014	 -0.0180	 -0.0180	  0.1907	   0.1907	  0.0015	  0.0000	 87.4829	217.2873	  0.1433	  0.4138	  0.6434	  0.1952	-24.1378	  0.0000	  5.6840	  4.5959	  3.9067	  0.7877	 74.1087
2017	  1	  15	  0	  0.6250	  7.1273	  1.0215	284.1081	328.9972	  3.3574	-38.7832	 30.0618	-37.5102	 21.4577	  7.3312	  0.0000	  0.0000	  0.0106	  0.0012	 -0.0118	 -0.0118	  0.1789	   0.1789	  0.0013	  0.0000	 92.8416	229.9367	  0.1433	  0.4475	  0.6434	  0.1657	-19.7156	  0.0000	  4.2840	  3.3992	  3.8060	  0.6511	 78.5656
