Year	DOY	Hour	Min	 Dectime	   Kdown	     Kup	   Ldown	     Lup	   Tsurf	      QN	      QF	      QS	      QH	      QE	    Rain	     Irr	    Evap	      RO	   TotCh	  SurfCh	   State	NWtrState	Drainage	     SMD	  Zenith	 Azimuth	 AlbBulk	    Fcld	     LAI	   UStar	     Lob	      Fc	      Ts	      T2	      Q2	     U10	     RH2
2017	  1	   1	  0	  0.0417	  0.0000	  0.0000	329.8204	351.6384	  7.6833	-21.8180	 11.0476	-29.7624	  7.3784	 11.6136	  0.6000	  0.0000	  0.0168	  0.1323	  0.4508	  0.4508	  0.5341	   0.5341	  0.1383	  0.0000	140.5696	 39.7328	  0.1248	  0.7065	  0.7306	  0.5717	-2952.6983	  0.0000	  7.8728	  7.8843	  6.4577	  0.6434	 97.4643
2017	  1	   2	  0	  0.0833	  0.0000	  0.0000	328.8389	350.4564	  7.4458	-21.6176	  9.5835	-29.0080	  0.7428	 16.2311	  0.4000	  0.0000	  0.0235	  0.2044	  0.1721	  0.1721	  0.7062	   0.7062	  0.2137	  0.0000	134.5310	 58.1745	  0.1248	  0.7094	  0.7306	  0.5136	-9285.2472	  0.0000	  7.4674	  7.4693	  6.5015	  0.5803	100.0000
2017	  1	   3	  0	  0.1250	  0.0000	  0.0000	327.1709	349.6420	  7.2917	-22.4711	 11.3138	-28.9113	  1.4115	 16.3425	  0.0000	  0.0000	  0.0237	  0.0766	 -0.1003	 -0.1003	  0.6059	   0.6059	  0.0802	  0.0000	127.2321	 73.6943	  0.1248	  0.6990	  0.7306	  0.5136	-7698.6484	  0.0000	  7.3326	  7.3362	  6.4068	  0.5803	 99.8942
2017	  1	   4	  0	  0.1667	  0.0000	  0.0000	323.0526	348.7517	  7.1458	-25.6991	 16.2386	-29.8502	  0.7229	 19.6668	  0.0000	  0.0000	  0.0285	  0.0217	 -0.0502	 -0.0502	  0.5557	   0.5557	  0.0229	  0.0000	119.3548	 87.2591	  0.1248	  0.6598	  0.7306	  0.5275	-9513.1572	  0.0000	  7.1666	  7.1685	  6.2379	  0.5960	 98.7368
2017	  1	   5	  0	  0.2083	  0.0000	  0.0000	319.5888	348.1114	  7.0458	-28.5226	 22.6276	-30.8003	  1.8279	 23.0775	  0.0000	  0.0000	  0.0334	  0.0119	 -0.0454	 -0.0454	  0.5103	   0.5103	  0.0126	  0.0000	111.3876	 99.7243	  0.1248	  0.6261	  0.7306	  0.5184	-7155.9846	  0.0000	  7.0991	  7.1039	  6.1248	  0.5858	 97.3617
2017	  1	   6	  0	  0.2500	  0.0000	  0.0000	317.7322	347.0343	  6.8375	-29.3021	 29.0166	-30.9928	  7.0428	 23.6644	  0.0000	  0.0000	  0.0343	  0.0080	 -0.0423	 -0.0423	  0.4680	   0.4680	  0.0085	  0.0000	103.7133	111.7364	  0.1248	  0.6171	  0.7306	  0.4980	-1691.0219	  0.0000	  7.0437	  7.0646	  6.0431	  0.5575	 96.3107
2017	  1	   7	  0	  0.2917	  0.1356	  0.0169	313.9160	344.9306	  6.4312	-30.8960	 35.4055	-31.4422	 13.1646	 22.7871	  0.0000	  0.0000	  0.0330	  0.0060	 -0.0389	 -0.0389	  0.4290	   0.4290	  0.0063	  0.0000	 96.6414	123.7683	  0.1248	  0.5977	  0.7306	  0.4111	-523.9380	  0.0000	  6.8671	  6.9364	  5.8900	  0.4556	 94.7105
2017	  1	   8	  0	  0.3333	  2.4271	  0.3028	308.0771	343.4772	  6.1820	-33.2759	 41.7945	-32.2345	 17.1325	 23.6206	  0.0000	  0.0000	  0.0342	  0.0046	 -0.0388	 -0.0388	  0.3902	   0.3902	  0.0049	  0.0000	 89.8871	136.1503	  0.1248	  0.5498	  0.7306	  0.3348	-198.5716	  0.0000	  6.7762	  6.9071	  5.6893	  0.3658	 91.6993
2017	  1	   9	  0	  0.3750	 15.6813	  1.9565	304.6116	343.5155	  6.2253	-25.1791	 46.4531	-29.3065	 25.8831	 24.6974	  0.0000	  0.0000	  0.0357	  0.0037	 -0.0394	 -0.0394	  0.3508	   0.3508	  0.0039	  0.0000	 85.4008	149.0687	  0.1248	  0.5212	  0.7306	  0.2946	-95.3359	  0.0000	  6.9734	  7.0109	  5.4661	  0.3245	 87.5054
2017	  1	  10	  0	  0.4167	 45.8740	  5.7235	302.4918	344.3361	  6.4211	 -1.6939	 49.6476	-20.5046	 42.9234	 25.5349	  0.0000	  0.0000	  0.0369	  0.0027	 -0.0396	 -0.0396	  0.3112	   0.3112	  0.0029	  0.0000	 82.1806	162.5420	  0.1248	  0.5122	  0.7306	  0.2402	-30.4691	  0.0000	  7.3688	  6.7757	  5.1189	  0.2739	 83.3106
