Year	DOY	Hour	Min	 Dectime	 azimuth	altitude	GlobalRad	DiffuseRad	DirectRad	 Kdown2d	   Kup2d	  Ksouth	   Kwest	  Knorth	   Keast	 Ldown2d	   Lup2d	  Lsouth	   Lwest	  Lnorth	   Least	    Tmrt	      I0	      CI	SH_Ground	SH_Walls	SVF_Ground	SVF_Roof	SVF_BdVeg	Emis_Sky	      Ta	      Tg	      Tw
2017	  1	   1	  0	  0.0417	 29.9748	-52.5622	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	314.9048	327.5079	321.2858	321.2858	321.2858	321.2858	  1.2057	 51.1296	  0.5147	   0.0000	  0.0000	    0.8191	  0.9348	   0.8191	  0.7786	  7.6833	  0.0000	  0.0000
2017	  1	   2	  0	  0.0833	 49.9855	-47.4390	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	313.6901	326.4011	320.1628	320.1628	320.1628	320.1628	  0.9648	 51.1481	  0.5147	   0.0000	  0.0000	    0.8191	  0.9348	   0.8191	  0.7777	  7.4458	  0.0000	  0.0000
2017	  1	   3	  0	  0.1250	 66.7711	-40.6530	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	312.7816	325.6844	319.4054	319.4054	319.4054	319.4054	  0.8011	 51.1734	  0.5147	   0.0000	  0.0000	    0.8191	  0.9348	   0.8191	  0.7764	  7.2917	  0.0000	  0.0000
2017	  1	   4	  0	  0.1667	 81.1554	-32.9944	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	311.6157	325.0074	318.6138	318.6138	318.6138	318.6138	  0.6278	 51.2308	  0.5147	   0.0000	  0.0000	    0.8191	  0.9348	   0.8191	  0.7734	  7.1458	  0.0000	  0.0000
2017	  1	   5	  0	  0.2083	 94.0631	-25.0350	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	310.7341	324.5438	318.0511	318.0511	318.0511	318.0511	  0.5040	 51.2795	  0.5147	   0.0000	  0.0000	    0.8191	  0.9348	   0.8191	  0.7708	  7.0458	  0.0000	  0.0000
2017	  1	   6	  0	  0.2500	106.2395	-17.1967	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	309.5645	323.5799	317.0453	317.0453	317.0453	317.0453	  0.2858	 51.3080	  0.5147	   0.0000	  0.0000	    0.8191	  0.9348	   0.8191	  0.7693	  6.8375	  0.0000	  0.0000
2017	  1	   7	  0	  0.2917	118.2290	 -9.8326	   0.1356	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	307.0611	321.6967	315.0264	315.0264	315.0264	315.0264	 -0.1553	 51.3657	  0.5173	   0.0000	  0.0000	    0.8191	  0.9348	   0.8191	  0.7663	  6.4292	  0.0000	  0.0000
2017	  1	   8	  0	  0.3333	130.4302	 -2.7859	   2.4271	    0.0000	   0.5329	  0.5047	  0.0409	  0.1829	  0.1829	  0.1829	  0.1829	299.2607	320.3941	312.1273	311.9931	311.9931	312.1273	 -0.8131	 47.3712	  0.5919	   0.0000	  0.0005	    0.8191	  0.9348	   0.8191	  0.7618	  6.1458	  0.2205	  0.0000
2017	  1	   9	  0	  0.3750	143.0923	  2.5935	  15.6813	   13.1797	  14.5043	 14.3682	  1.1156	  5.0061	  5.0061	  5.0061	  5.0061	279.2874	319.6873	306.7076	305.0996	305.0996	306.7076	 -1.4607	 51.6193	  0.8305	   0.0000	  0.0486	    0.8191	  0.9348	   0.8191	  0.7591	  5.9917	  1.8865	  0.0000
2017	  1	  10	  0	  0.4167	156.3174	  6.4736	  45.8740	   24.9179	  42.9626	 43.6177	  3.3188	 15.9970	 14.7267	 14.7267	 15.2290	285.0188	318.9447	307.4312	305.8291	305.8291	307.4312	  0.4464	126.4960	  0.7415	   0.0535	  0.1285	    0.8191	  0.9348	   0.8191	  0.7575	  5.7375	  1.7072	  0.0000
