Year	DOY	Hour	Min	 Dectime	   Kdown	     Kup	   Ldown	     Lup	   Tsurf	      QN	      QF	      QS	      QH	      QE	    Rain	     Irr	    Evap	      RO	   TotCh	  SurfCh	   State	NWtrState	Drainage	     SMD	  Zenith	 Azimuth	 AlbBulk	    Fcld	     LAI	   UStar	     Lob	      Fc	      Ts	      T2	      Q2	     U10	     RH2
2017	  1	   1	  0	  0.0417	  0.0000	  0.0000	329.8204	351.7351	  7.6833	-21.9148	  6.1949	-27.1854	  2.0338	  9.4318	  0.6000	  0.0000	  0.0137	  0.1102	  0.4761	  0.4761	  0.5594	   0.5594	  0.1154	  0.0000	140.5714	 39.7119	  0.1377	  0.7065	  0.7912	  0.5630	-5343.4446	  0.0000	  7.7305	  7.7270	  6.3884	  1.0588	 97.4648
2017	  1	   2	  0	  0.0833	  0.0000	  0.0000	328.8389	350.5523	  7.4458	-21.7134	  5.3739	-26.5258	 -3.5232	 13.7095	  0.4000	  0.0000	  0.0199	  0.1716	  0.2085	  0.2085	  0.7680	   0.7680	  0.1797	  0.0000	134.5352	 58.1564	  0.1377	  0.7094	  0.7912	  0.5097	3506.7272	  0.0000	  7.3508	  7.3538	  6.4035	  0.9599	 99.9530
2017	  1	   3	  0	  0.1250	  0.0000	  0.0000	327.1709	349.7416	  7.2917	-22.5707	  6.3442	-26.4453	 -4.1187	 14.3375	  0.0000	  0.0000	  0.0208	  0.0664	 -0.0872	 -0.0872	  0.6808	   0.6808	  0.0696	  0.0000	127.2379	 73.6788	  0.1377	  0.6990	  0.7912	  0.5097	2911.6690	  0.0000	  7.1806	  7.1841	  6.3171	  0.9599	 99.8038
2017	  1	   4	  0	  0.1667	  0.0000	  0.0000	323.0526	348.8656	  7.1458	-25.8130	  9.1058	-27.2804	 -7.1480	 17.7212	  0.0000	  0.0000	  0.0257	  0.0207	 -0.0464	 -0.0464	  0.6344	   0.6344	  0.0217	  0.0000	119.3618	 87.2455	  0.1377	  0.6598	  0.7912	  0.5124	1813.7393	  0.0000	  6.9519	  6.9587	  6.1491	  0.9707	 98.7450
2017	  1	   5	  0	  0.2083	  0.0000	  0.0000	319.5888	348.2379	  7.0458	-28.6490	 12.6884	-28.1233	 -8.6284	 20.7910	  0.0000	  0.0000	  0.0301	  0.0124	 -0.0425	 -0.0425	  0.5919	   0.5919	  0.0130	  0.0000	111.3952	 99.7120	  0.1377	  0.6261	  0.7912	  0.4973	1288.4073	  0.0000	  6.8051	  6.8125	  6.0241	  0.9453	 97.7014
2017	  1	   6	  0	  0.2500	  0.0000	  0.0000	317.7322	347.1642	  6.8375	-29.4320	 16.2710	-28.2950	 -5.5717	 20.7057	  0.0000	  0.0000	  0.0300	  0.0090	 -0.0390	 -0.0390	  0.5529	   0.5529	  0.0095	  0.0000	103.7212	111.7249	  0.1377	  0.6171	  0.7912	  0.4724	1795.2632	  0.0000	  6.6764	  6.6795	  5.9315	  0.8953	 97.0731
2017	  1	   7	  0	  0.2917	  0.1356	  0.0187	313.9160	345.0679	  6.4311	-31.0350	 19.8536	-28.6956	 -1.7962	 19.3103	  0.0000	  0.0000	  0.0280	  0.0072	 -0.0351	 -0.0351	  0.5178	   0.5178	  0.0076	  0.0000	 96.6495	123.7571	  0.1377	  0.5977	  0.7912	  0.3825	375.8574	  0.0000	  6.3725	  6.3720	  5.7696	  0.7194	 96.4542
2017	  1	   8	  0	  0.3333	  2.4271	  0.3341	308.0771	343.6309	  6.1813	-33.4608	 23.4362	-29.4097	 -0.3170	 19.7020	  0.0000	  0.0000	  0.0285	  0.0059	 -0.0345	 -0.0345	  0.4833	   0.4833	  0.0063	  0.0000	 89.8934	136.1390	  0.1377	  0.5498	  0.7912	  0.2973	-1874.9938	  0.0000	  6.1330	  6.1319	  5.5730	  0.5571	 94.7553
2017	  1	   9	  0	  0.3750	 15.6813	  2.1587	304.6116	343.6669	  6.2208	-25.5327	 26.0485	-26.8801	  5.7438	 21.6521	  0.0000	  0.0000	  0.0313	  0.0050	 -0.0363	 -0.0363	  0.4470	   0.4470	  0.0053	  0.0000	 85.4074	149.0570	  0.1377	  0.5212	  0.7912	  0.2613	-491.1518	  0.0000	  6.2318	  6.2587	  5.4779	  0.4834	 92.3602
2017	  1	  10	  0	  0.4167	 45.8740	  6.3150	302.4918	344.4601	  6.4081	 -2.4093	 27.8398	-19.2360	 19.8713	 24.7952	  0.0000	  0.0000	  0.0359	  0.0041	 -0.0400	 -0.0400	  0.4070	   0.4070	  0.0044	  0.0000	 82.1861	162.5299	  0.1377	  0.5122	  0.7912	  0.2199	-52.6131	  0.0000	  6.5309	  6.2941	  5.1696	  0.3735	 86.9917
2017	  1	  11	  0	  0.4583	 67.1215	  9.2399	298.6351	345.3665	  6.6346	 11.1502	 28.6608	-14.5058	 27.0317	 27.2851	  0.0000	  0.0000	  0.0394	  0.0033	 -0.0427	 -0.0427	  0.3643	   0.3643	  0.0035	  0.0000	 80.7352	176.3952	  0.1377	  0.4769	  0.7912	  0.2189	-35.2946	  0.0000	  6.6864	  6.2975	  4.9211	  0.3662	 82.8360
2017	  1	  12	  0	  0.5000	 70.1908	  9.6624	293.5094	344.0459	  6.4032	  9.9919	 28.6608	-15.0156	 27.1049	 26.5634	  0.0000	  0.0000	  0.0384	  0.0028	 -0.0411	 -0.0411	  0.3231	   0.3231	  0.0029	  0.0000	 81.1982	190.3502	  0.1377	  0.4394	  0.7912	  0.2486	-51.1982	  0.0000	  6.3736	  6.1071	  4.6906	  0.4246	 80.0013
