Year	DOY	Hour	Min	 Dectime	 azimuth	altitude	GlobalRad	DiffuseRad	DirectRad	 Kdown2d	   Kup2d	  Ksouth	   Kwest	  Knorth	   Keast	 Ldown2d	   Lup2d	  Lsouth	   Lwest	  Lnorth	   Least	    Tmrt	      I0	      CI	SH_Ground	SH_Walls	SVF_Ground	SVF_Roof	SVF_BdVeg	Emis_Sky	      Ta	      Tg	      Tw
2017	  1	   1	  0	  0.0417	 29.9748	-52.5622	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	331.1812	320.9656	318.2284	318.2284	318.2284	318.2284	  0.7549	 51.1296	  0.5147	   0.0000	  0.0000	    0.8188	  0.9347	   0.8188	  0.7786	  7.6833	  0.0000	  0.0000
2017	  1	   2	  0	  0.0833	 49.9855	-47.4390	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	330.1872	319.8810	317.1218	317.1218	317.1218	317.1218	  0.5190	 51.1481	  0.5147	   0.0000	  0.0000	    0.8188	  0.9347	   0.8188	  0.7777	  7.4458	  0.0000	  0.0000
2017	  1	   3	  0	  0.1250	 66.7711	-40.6530	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	328.5725	319.1786	316.3566	316.3566	316.3566	316.3566	  0.3440	 51.1734	  0.5147	   0.0000	  0.0000	    0.8188	  0.9347	   0.8188	  0.7764	  7.2917	  0.0000	  0.0000
2017	  1	   4	  0	  0.1667	 81.1554	-32.9944	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	324.6557	318.5151	315.5126	315.5126	315.5126	315.5126	  0.1245	 51.2308	  0.5147	   0.0000	  0.0000	    0.8188	  0.9347	   0.8188	  0.7734	  7.1458	  0.0000	  0.0000
2017	  1	   5	  0	  0.2083	 94.0631	-25.0350	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	321.3682	318.0608	314.9027	314.9027	314.9027	314.9027	 -0.0401	 51.2795	  0.5147	   0.0000	  0.0000	    0.8188	  0.9347	   0.8188	  0.7708	  7.0458	  0.0000	  0.0000
2017	  1	   6	  0	  0.2500	106.2395	-17.1967	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	319.5602	317.1161	313.8932	313.8932	313.8932	313.8932	 -0.2684	 51.3080	  0.5147	   0.0000	  0.0000	    0.8188	  0.9347	   0.8188	  0.7693	  6.8375	  0.0000	  0.0000
2017	  1	   7	  0	  0.2917	118.2290	 -9.8326	   0.1356	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	315.8503	315.2705	311.8679	311.8679	311.8679	311.8679	 -0.7287	 51.3657	  0.5173	   0.0000	  0.0000	    0.8188	  0.9347	   0.8188	  0.7663	  6.4292	  0.0000	  0.0000
2017	  1	   8	  0	  0.3333	130.4302	 -2.7859	   2.4271	    0.0000	   0.5329	  0.5047	  0.0857	  0.2052	  0.2052	  0.2052	  0.2052	310.2751	313.9940	309.0325	308.8979	308.8979	309.0325	 -1.3443	 47.3712	  0.5919	   0.0000	  0.0005	    0.8188	  0.9347	   0.8188	  0.7618	  6.1458	  0.2205	  0.0000
2017	  1	   9	  0	  0.3750	143.0923	  2.5935	  15.6813	   13.1797	  14.5043	 14.3671	  2.3375	  5.6141	  5.6141	  5.6141	  5.6141	306.9704	313.3013	303.9868	302.3743	302.3743	303.9868	 -1.6095	 51.6193	  0.8305	   0.0000	  0.0484	    0.8188	  0.9347	   0.8188	  0.7591	  5.9917	  1.8865	  0.0000
2017	  1	  10	  0	  0.4167	156.3174	  6.4736	  45.8740	   24.9179	  42.9626	 43.6145	  6.9536	 17.6984	 16.4308	 16.4308	 16.9321	304.9022	312.5728	304.5468	302.9402	302.9402	304.5468	  0.3406	126.4960	  0.7415	   0.0534	  0.1283	    0.8188	  0.9347	   0.8188	  0.7575	  5.7375	  1.7072	  0.0000
2017	  1	  11	  0	  0.4583	170.0247	  8.7558	  67.1215	   48.4078	  59.7605	 63.9990	  9.6573	 23.7208	 23.1274	 23.1274	 23.1866	301.2504	311.9240	304.0330	302.4283	302.4283	304.0330	  1.2775	170.6743	  0.7285	   0.0149	  0.1566	    0.8188	  0.9347	   0.8188	  0.7544	  5.6542	  2.0224	  0.0000
2017	  1	  12	  0	  0.5000	183.9655	  9.1731	  70.1908	   46.6595	  62.8256	 66.9059	 10.1840	 25.7775	 24.1608	 24.1053	 24.1232	296.3480	311.0722	302.8637	302.4628	301.2654	301.6663	  1.1859	179.0019	  0.7208	   0.0578	  0.1615	    0.8188	  0.9347	   0.8188	  0.7503	  5.3750	  2.2779	  0.0000
2017	  1	  13	  0	  0.5417	197.8129	  7.6856	  78.2817	  174.9410	  54.8789	 75.5168	  9.0947	 29.0752	 24.4611	 21.6069	 21.6069	292.0694	309.9359	298.5490	298.5490	296.9583	296.9583	  0.3242	150.5109	  0.8747	   0.0467	  0.1442	    0.8188	  0.9347	   0.8188	  0.7467	  5.0458	  3.9997	  0.0000
