iy   id  it imin qn   qh   qe   qs   qf   U     RH    Tair  pres   rain kdown  snow ldown fcld wuh  xsmd lai  kdiff kdir wdir
2013 76  5  0    -999 -999 -999 -999 -999 2.31  78.86 4.52  98.53  0    0      -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 76  6  0    -999 -999 -999 -999 -999 2.31  80.81 4.6   98.51  0    0      -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 76  7  0    -999 -999 -999 -999 -999 2.11  83.66 4.87  98.48  0.4  7.69   -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 76  8  0    -999 -999 -999 -999 -999 2.37  84.27 5.57  98.44  0    103.32 -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 76  9  0    -999 -999 -999 -999 -999 3.67  83.12 6.18  98.39  0    100.16 -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 76  10 0    -999 -999 -999 -999 -999 4.67  78.79 6.7   98.34  0    136.11 -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 76  11 0    -999 -999 -999 -999 -999 5.7   76.55 6.89  98.29  0    167.64 -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 76  12 0    -999 -999 -999 -999 -999 5.29  77.82 6.61  98.26  0.2  141.5  -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 76  13 0    -999 -999 -999 -999 -999 4.95  76.38 6.56  98.2   0    215.8  -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 76  14 0    -999 -999 -999 -999 -999 4.23  77.26 6.19  98.14  0.2  111.85 -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 76  15 0    -999 -999 -999 -999 -999 3.54  76.58 6.19  98.09  0    176.45 -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 76  16 0    -999 -999 -999 -999 -999 3.73  77.11 5.81  98.07  0.4  78.06  -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 76  17 0    -999 -999 -999 -999 -999 1.9   80.44 5.22  98.07  0.6  52.2   -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 76  18 0    -999 -999 -999 -999 -999 2.17  80.97 5.22  98.08  0    27.09  -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 76  19 0    -999 -999 -999 -999 -999 2.32  82.79 4.78  98.11  0    0      -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 76  20 0    -999 -999 -999 -999 -999 2.87  82.25 4.34  98.14  0    0      -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 76  21 0    -999 -999 -999 -999 -999 3.56  81.07 3.96  98.16  0    0      -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 76  22 0    -999 -999 -999 -999 -999 3.08  80.97 3.98  98.21  0    0      -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 76  23 0    -999 -999 -999 -999 -999 3.06  83.2  3.49  98.25  0    0      -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 77  0  0    -999 -999 -999 -999 -999 1.75  85.9  2.94  98.28  0    0      -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 77  1  0    -999 -999 -999 -999 -999 1.66  85.99 2.86  98.29  0    0      -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 77  2  0    -999 -999 -999 -999 -999 1.62  85.75 2.62  98.3   0    0      -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 77  3  0    -999 -999 -999 -999 -999 1.07  83.35 2.82  98.28  0    0      -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 77  4  0    -999 -999 -999 -999 -999 0.77  82.91 2.87  98.26  0    0      -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 77  5  0    -999 -999 -999 -999 -999 0.82  82.47 2.79  98.27  0    0      -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 77  6  0    -999 -999 -999 -999 -999 1.05  82.19 2.88  98.27  0    0      -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 77  7  0    -999 -999 -999 -999 -999 1.56  80.07 3.66  98.28  0    18.12  -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 77  8  0    -999 -999 -999 -999 -999 2.5   78.61 3.98  98.29  0.2  94.7   -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 77  9  0    -999 -999 -999 -999 -999 2.02  77.39 4.48  98.29  0    88     -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 77  10 0    -999 -999 -999 -999 -999 2.64  80.14 4.66  98.29  0    238.89 -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 77  11 0    -999 -999 -999 -999 -999 1.22  78.24 5.96  98.3   0    269.31 -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 77  12 0    -999 -999 -999 -999 -999 2.05  69.39 7.15  98.3   0    317.38 -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 77  13 0    -999 -999 -999 -999 -999 1.76  65.15 7.4   98.32  0    123.96 -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 77  14 0    -999 -999 -999 -999 -999 1.58  69.28 7.29  98.31  0.2  58.92  -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 77  15 0    -999 -999 -999 -999 -999 3.08  73.17 6.47  98.34  0.2  11.29  -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 77  16 0    -999 -999 -999 -999 -999 2.11  81.67 5.25  98.39  4    15.82  -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 77  17 0    -999 -999 -999 -999 -999 2.74  78.14 5.14  98.43  3.6  22.94  -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 77  18 0    -999 -999 -999 -999 -999 4.86  80.55 5.05  98.48  0.6  14.9   -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 77  19 0    -999 -999 -999 -999 -999 4.96  83.01 4.8   98.54  0.8  0      -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 77  20 0    -999 -999 -999 -999 -999 4.13  80.56 4.95  98.59  0.2  0      -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 77  21 0    -999 -999 -999 -999 -999 4.37  80.97 5     98.62  0.2  0      -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 77  22 0    -999 -999 -999 -999 -999 3.61  82.84 4.95  98.66  0    0      -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 77  23 0    -999 -999 -999 -999 -999 2.38  83.22 4.84  98.69  0    0      -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 78  0  0    -999 -999 -999 -999 -999 2.87  84.49 4.43  98.72  0    0      -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 78  1  0    -999 -999 -999 -999 -999 2.92  85.56 3.93  98.76  0    0      -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 78  2  0    -999 -999 -999 -999 -999 2.62  85.41 3.75  98.8   0    0      -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 78  3  0    -999 -999 -999 -999 -999 1.88  84.11 3.71  98.82  0    0      -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 78  4  0    -999 -999 -999 -999 -999 2.2   83.89 3.55  98.83  0    0      -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 78  5  0    -999 -999 -999 -999 -999 1.54  84.04 3.75  98.87  0    0      -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 78  6  0    -999 -999 -999 -999 -999 1.54  83.76 3.82  98.91  0    0      -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 78  7  0    -999 -999 -999 -999 -999 0.66  83.09 4.05  98.96  0    4.76   -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 78  8  0    -999 -999 -999 -999 -999 1.68  82.59 4.25  99     0    8.95   -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 78  9  0    -999 -999 -999 -999 -999 1.76  80.51 4.44  99.02  0    28.3   -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 78  10 0    -999 -999 -999 -999 -999 2.26  79.49 4.64  99.07  0    78.47  -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 78  11 0    -999 -999 -999 -999 -999 2.34  77.04 4.98  99.11  0    164.86 -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 78  12 0    -999 -999 -999 -999 -999 1.91  70.84 5.52  99.14  0    143.22 -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 78  13 0    -999 -999 -999 -999 -999 2     67.56 5.92  99.16  0    163.74 -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 78  14 0    -999 -999 -999 -999 -999 1.78  63.07 6.45  99.15  0    236.72 -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 78  15 0    -999 -999 -999 -999 -999 2.34  59.69 6.58  99.14  0    159.91 -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 78  16 0    -999 -999 -999 -999 -999 2.73  54.69 7     99.12  0    297.85 -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 78  17 0    -999 -999 -999 -999 -999 3.51  55.66 6.93  99.1   0    85.3   -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 78  18 0    -999 -999 -999 -999 -999 3.8   60.21 6.69  99.11  0    35.34  -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 78  19 0    -999 -999 -999 -999 -999 2.84  66.84 6.18  99.13  0    0.21   -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 78  20 0    -999 -999 -999 -999 -999 3.14  71.08 5.54  99.18  0    0      -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 78  21 0    -999 -999 -999 -999 -999 3.39  75.27 5.04  99.21  0    0      -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 78  22 0    -999 -999 -999 -999 -999 3.31  73.9  4.65  99.23  0    0      -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 78  23 0    -999 -999 -999 -999 -999 2.87  81.98 3.77  99.24  0    0      -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 79  0  0    -999 -999 -999 -999 -999 3.16  82.41 3.56  99.24  0    0      -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 79  1  0    -999 -999 -999 -999 -999 2.36  84.51 2.92  99.25  0    0      -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 79  2  0    -999 -999 -999 -999 -999 2.38  84.4  2.62  99.25  0    0      -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 79  3  0    -999 -999 -999 -999 -999 1.94  84.77 2.63  99.25  0    0      -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 79  4  0    -999 -999 -999 -999 -999 2.01  83.07 3.18  99.27  0    0      -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 79  5  0    -999 -999 -999 -999 -999 1.86  84.62 3.35  99.31  0    0      -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 79  6  0    -999 -999 -999 -999 -999 2.25  85.63 3.44  99.36  0    0      -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 79  7  0    -999 -999 -999 -999 -999 2.29  85.17 3.84  99.44  0    5.95   -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 79  8  0    -999 -999 -999 -999 -999 2.27  80.4  4.16  99.52  0    27.54  -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 79  9  0    -999 -999 -999 -999 -999 3.46  77.1  4.16  99.6   0    72.28  -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 79  10 0    -999 -999 -999 -999 -999 4.6   76.53 4.38  99.74  0    168.82 -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 79  11 0    -999 -999 -999 -999 -999 4.23  73.19 4.81  99.84  0    91.31  -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 79  12 0    -999 -999 -999 -999 -999 4.34  68.25 5.17  99.92  0    194.16 -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 79  13 0    -999 -999 -999 -999 -999 4.57  65.43 5.55  99.98  0    260.06 -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 79  14 0    -999 -999 -999 -999 -999 4.49  65.48 5.75  100.03 0    201.66 -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 79  15 0    -999 -999 -999 -999 -999 4.17  64.75 6.04  100.11 0    81.99  -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 79  16 0    -999 -999 -999 -999 -999 4.34  64.3  5.64  100.18 0    64.39  -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 79  17 0    -999 -999 -999 -999 -999 4     63.15 5.29  100.27 0    51.18  -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 79  18 0    -999 -999 -999 -999 -999 4.82  63.45 5.11  100.39 0    2.91   -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 79  19 0    -999 -999 -999 -999 -999 4.33  65.94 4.84  100.53 0    0.05   -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 79  20 0    -999 -999 -999 -999 -999 3.87  67.38 4.57  100.63 0    0      -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 79  21 0    -999 -999 -999 -999 -999 3.93  68.75 4.4   100.71 0    0      -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 79  22 0    -999 -999 -999 -999 -999 4.21  68.94 4.23  100.8  0    0      -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 79  23 0    -999 -999 -999 -999 -999 4.35  69.46 3.66  100.87 0    0      -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 80  0  0    -999 -999 -999 -999 -999 4     68.23 3.47  100.95 0    0      -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 80  1  0    -999 -999 -999 -999 -999 3.95  69.45 3.28  101.02 0    0      -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 80  2  0    -999 -999 -999 -999 -999 4.05  71    3.32  101.05 0    0      -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 80  3  0    -999 -999 -999 -999 -999 3.91  73.47 2.98  101.03 0    0      -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 80  4  0    -999 -999 -999 -999 -999 3.34  75.31 2.64  101    0    0      -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 80  5  0    -999 -999 -999 -999 -999 3.5   75.96 2.5   101.01 0    0      -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 80  6  0    -999 -999 -999 -999 -999 3.58  76.31 2.47  101.05 0    0.03   -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 80  7  0    -999 -999 -999 -999 -999 3.59  74.32 2.8   101.06 0    15.59  -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 80  8  0    -999 -999 -999 -999 -999 3.37  72.71 2.92  101.08 0    72.86  -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 80  9  0    -999 -999 -999 -999 -999 3.92  68.77 3.59  101.08 0    190.9  -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 80  10 0    -999 -999 -999 -999 -999 4.56  68.06 4.27  101.07 0    260.66 -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 80  11 0    -999 -999 -999 -999 -999 4.21  65.44 4.84  101.07 0    308.99 -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 80  12 0    -999 -999 -999 -999 -999 4.3   64.15 5.34  101.04 0    220.06 -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 80  13 0    -999 -999 -999 -999 -999 4.54  63.45 5.79  101.02 0    210.35 -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 80  14 0    -999 -999 -999 -999 -999 4.46  62.08 6.12  100.98 0    217.92 -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 80  15 0    -999 -999 -999 -999 -999 4.14  59.94 6.17  100.93 0    251.73 -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 80  16 0    -999 -999 -999 -999 -999 4.3   59.62 5.79  100.9  0    139.07 -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 80  17 0    -999 -999 -999 -999 -999 3.96  59.42 5.32  100.87 0    98.22  -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 80  18 0    -999 -999 -999 -999 -999 4.79  60.86 4.96  100.88 0    31.72  -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 80  19 0    -999 -999 -999 -999 -999 4.3   62.67 4.51  100.88 0    0.78   -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 80  20 0    -999 -999 -999 -999 -999 3.84  62.96 4.38  100.89 0    0      -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 80  21 0    -999 -999 -999 -999 -999 3.89  66.3  4.38  100.87 0    0      -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 80  22 0    -999 -999 -999 -999 -999 4.19  70.31 4.41  100.84 0    0      -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 80  23 0    -999 -999 -999 -999 -999 4.31  72.31 4.25  100.81 0    0      -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 81  0  0    -999 -999 -999 -999 -999 3.96  71.72 4.08  100.78 0    0      -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 81  1  0    -999 -999 -999 -999 -999 3.92  72.62 3.79  100.73 0.2  0      -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 81  2  0    -999 -999 -999 -999 -999 4.02  75.66 3.42  100.7  0.2  0      -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 81  3  0    -999 -999 -999 -999 -999 3.88  77.62 3.19  100.64 0.4  0      -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 81  4  0    -999 -999 -999 -999 -999 3.31  75.04 3.19  100.55 0.2  0      -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 81  5  0    -999 -999 -999 -999 -999 3.48  70.62 3.23  100.52 0    0      -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 81  6  0    -999 -999 -999 -999 -999 3.55  68.62 3.23  100.53 0.2  0      -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 81  7  0    -999 -999 -999 -999 -999 3.56  69.23 3.27  100.5  0    5.24   -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 81  8  0    -999 -999 -999 -999 -999 3.34  67.44 3.48  100.47 0    28.33  -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 81  9  0    -999 -999 -999 -999 -999 3.88  68.45 3.74  100.45 0    97.78  -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 81  10 0    -999 -999 -999 -999 -999 4.53  69.65 3.96  100.43 0    127.97 -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 81  11 0    -999 -999 -999 -999 -999 4.18  68.67 4.27  100.36 0    207.06 -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 81  12 0    -999 -999 -999 -999 -999 4.27  69.1  4.39  100.33 0    223.71 -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 81  13 0    -999 -999 -999 -999 -999 4.51  69.31 4.46  100.28 0    176.38 -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 81  14 0    -999 -999 -999 -999 -999 4.43  69.12 4.54  100.23 0    176.22 -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 81  15 0    -999 -999 -999 -999 -999 4.12  67.95 4.97  100.22 0    183.38 -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 81  16 0    -999 -999 -999 -999 -999 4.27  66.48 5.09  100.2  0    61.77  -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 81  17 0    -999 -999 -999 -999 -999 3.93  65.47 5.16  100.17 0    19.26  -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 81  18 0    -999 -999 -999 -999 -999 4.75  71.1  4.68  100.17 0.4  8.24   -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 81  19 0    -999 -999 -999 -999 -999 4.27  70.06 4.75  100.23 0    0      -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 81  20 0    -999 -999 -999 -999 -999 3.81  73.03 4.63  100.24 0.4  0      -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 81  21 0    -999 -999 -999 -999 -999 3.87  76.81 4.38  100.23 1    0.04   -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 81  22 0    -999 -999 -999 -999 -999 4.14  78.69 4.04  100.22 0.4  0      -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 81  23 0    -999 -999 -999 -999 -999 4.29  80.52 3.6   100.2  0.2  0      -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 82  0  0    -999 -999 -999 -999 -999 3.93  79.5  3.49  100.2  0    0      -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 82  1  0    -999 -999 -999 -999 -999 3.88  80.93 3.38  100.2  0.2  0      -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 82  2  0    -999 -999 -999 -999 -999 3.99  82.7  3.15  100.18 0.4  0      -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 82  3  0    -999 -999 -999 -999 -999 3.84  81.97 3.09  100.17 0.2  0      -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 82  4  0    -999 -999 -999 -999 -999 3.28  81.63 2.81  100.17 0.4  0      -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 82  5  0    -999 -999 -999 -999 -999 3.44  84.38 2.17  100.19 1    0      -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 82  6  0    -999 -999 -999 -999 -999 3.52  86.62 1.6   100.21 1.2  0      -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 82  7  0    -999 -999 -999 -999 -999 3.53  88.44 1.25  100.25 0.8  2.12   -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 82  8  0    -999 -999 -999 -999 -999 3.31  89.41 1.15  100.29 0.8  16.1   -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 82  9  0    -999 -999 -999 -999 -999 3.85  89.38 1.15  100.32 0.8  30.12  -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 82  10 0    -999 -999 -999 -999 -999 4.5   89.97 1.1   100.35 0.6  33.05  -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 82  11 0    -999 -999 -999 -999 -999 4.14  89.75 1.2   100.37 0.8  59.04  -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 82  12 0    -999 -999 -999 -999 -999 4.23  85.46 1.57  100.39 0    47.01  -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 82  13 0    -999 -999 -999 -999 -999 4.47  84.06 1.69  100.4  0    63.73  -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 82  14 0    -999 -999 -999 -999 -999 4.39  85.97 1.47  100.41 0.4  52     -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 82  15 0    -999 -999 -999 -999 -999 4.08  85.44 1.52  100.41 0.4  76.91  -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 82  16 0    -999 -999 -999 -999 -999 4.24  87.25 1.34  100.41 0.6  45.11  -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 82  17 0    -999 -999 -999 -999 -999 3.9   85.59 1.38  100.41 0.2  27.41  -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 82  18 0    -999 -999 -999 -999 -999 4.72  84.72 1.44  100.45 0    6.45   -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 82  19 0    -999 -999 -999 -999 -999 4.23  84.2  1.64  100.5  0    0.15   -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 82  20 0    -999 -999 -999 -999 -999 3.77  84.41 1.61  100.53 0    0      -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 82  21 0    -999 -999 -999 -999 -999 3.84  84.37 1.6   100.53 0    0      -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 82  22 0    -999 -999 -999 -999 -999 4.12  82.57 1.73  100.54 0    0      -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 82  23 0    -999 -999 -999 -999 -999 4.25  84.14 1.59  100.55 0    0      -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 83  0  0    -999 -999 -999 -999 -999 3.9   84.37 1.55  100.54 0    0      -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 83  1  0    -999 -999 -999 -999 -999 3.85  83.18 1.36  100.53 0    0      -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 83  2  0    -999 -999 -999 -999 -999 3.96  80.4  1.21  100.54 0    0      -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 83  3  0    -999 -999 -999 -999 -999 3.81  81.2  0.97  100.54 0    0      -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 83  4  0    -999 -999 -999 -999 -999 3.25  86.04 0.55  100.52 0    0      -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 83  5  0    -999 -999 -999 -999 -999 3.41  79.94 0.82  100.53 0    0      -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 83  6  0    -999 -999 -999 -999 -999 3.48  78.17 0.62  100.57 0    0.05   -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 83  7  0    -999 -999 -999 -999 -999 3.5   79.1  0.34  100.59 0    8.74   -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 83  8  0    -999 -999 -999 -999 -999 3.27  83.58 0.03  100.6  0    27.29  -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 83  9  0    -999 -999 -999 -999 -999 3.82  83.45 -0.08 100.62 0    39.58  -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 83  10 0    -999 -999 -999 -999 -999 4.47  80.41 0.02  100.65 0    32.06  -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 83  11 0    -999 -999 -999 -999 -999 4.11  77.53 0.01  100.66 0    46.7   -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 83  12 0    -999 -999 -999 -999 -999 4.21  75.94 0.05  100.66 0    49.36  -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 83  13 0    -999 -999 -999 -999 -999 4.45  78.84 -0.14 100.68 0    42.93  -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 83  14 0    -999 -999 -999 -999 -999 4.37  76.23 -0.1  100.67 0    47.07  -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 83  15 0    -999 -999 -999 -999 -999 4.04  73.85 -0.02 100.67 0    52.77  -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 83  16 0    -999 -999 -999 -999 -999 4.21  73.59 -0.04 100.68 0    52.41  -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 83  17 0    -999 -999 -999 -999 -999 3.87  73.66 0.06  100.69 0    41.47  -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 83  18 0    -999 -999 -999 -999 -999 4.69  62.4  0.82  100.7  0    14.88  -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 83  19 0    -999 -999 -999 -999 -999 4.21  56.84 1.2   100.73 0    0.66   -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 83  20 0    -999 -999 -999 -999 -999 3.74  56.01 1.34  100.77 0    0      -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 83  21 0    -999 -999 -999 -999 -999 3.8   54.19 1.62  100.79 0    0      -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 83  22 0    -999 -999 -999 -999 -999 4.08  54.23 1.55  100.79 0    0      -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 83  23 0    -999 -999 -999 -999 -999 4.22  53.93 1.66  100.77 0    0      -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 84  0  0    -999 -999 -999 -999 -999 3.87  54.09 1.66  100.77 0    0      -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 84  1  0    -999 -999 -999 -999 -999 3.82  54.38 1.63  100.77 0    0      -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 84  2  0    -999 -999 -999 -999 -999 3.92  54.52 1.48  100.76 0    0      -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 84  3  0    -999 -999 -999 -999 -999 3.78  55.66 1.32  100.76 0    0      -999 -999  -999 -999 -999 -999 -999  -999 -999
2013 84  4  0    -999 -999 -999 -999 -999 3.22  57.21 1.02  100.77 0    0      -999 -999  -999 -999 -999 -999 -999  -999 -999
