Year	DOY	Hour	Min	 Dectime	 azimuth	altitude	GlobalRad	DiffuseRad	DirectRad	 Kdown2d	   Kup2d	  Ksouth	   Kwest	  Knorth	   Keast	 Ldown2d	   Lup2d	  Lsouth	   Lwest	  Lnorth	   Least	    Tmrt	      I0	      CI	SH_Ground	SH_Walls	SVF_Ground	SVF_Roof	SVF_BdVeg	Emis_Sky	      Ta	      Tg	      Tw
2018	  1	   1	  0	  0.0417	 30.0251	-52.5756	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	308.4191	316.9901	311.2253	311.2253	311.2253	311.2253	 -0.9268	 51.3232	  0.5152	   0.0000	  0.0000	    0.8607	  0.9456	   0.8607	  0.7607	  6.0458	  0.0000	  0.0000
2018	  1	   2	  0	  0.0833	 50.0337	-47.4467	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	308.4073	317.7669	311.9714	311.9714	311.9714	311.9714	 -0.7735	 51.3239	  0.5152	   0.0000	  0.0000	    0.8607	  0.9456	   0.8607	  0.7606	  6.2167	  0.0000	  0.0000
2018	  1	   3	  0	  0.1250	 66.8148	-40.6567	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	310.1726	318.6016	312.8724	312.8724	312.8724	312.8724	 -0.5666	 51.2968	  0.5152	   0.0000	  0.0000	    0.8607	  0.9456	   0.8607	  0.7620	  6.4000	  0.0000	  0.0000
2018	  1	   4	  0	  0.1667	 81.1949	-32.9958	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	311.3818	318.3547	312.7022	312.7022	312.7022	312.7022	 -0.5867	 51.2793	  0.5152	   0.0000	  0.0000	    0.8607	  0.9456	   0.8607	  0.7630	  6.3458	  0.0000	  0.0000
2018	  1	   5	  0	  0.2083	 94.0992	-25.0354	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	312.5830	318.8868	313.2810	313.2810	313.2810	313.2810	 -0.4533	 51.2620	  0.5152	   0.0000	  0.0000	    0.8607	  0.9456	   0.8607	  0.7640	  6.4625	  0.0000	  0.0000
2018	  1	   6	  0	  0.2500	106.2733	-17.1973	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	312.3448	318.2793	312.6826	312.6826	312.6826	312.6826	 -0.5789	 51.2671	  0.5152	   0.0000	  0.0000	    0.8607	  0.9456	   0.8607	  0.7638	  6.3292	  0.0000	  0.0000
2018	  1	   7	  0	  0.2917	118.2612	 -9.8342	   0.0102	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	310.3548	316.0077	310.3810	310.3810	310.3810	310.3810	 -1.0769	 51.2993	  0.5154	   0.0000	  0.0000	    0.8607	  0.9456	   0.8607	  0.7622	  5.8292	  0.0000	  0.0000
2018	  1	   8	  0	  0.3333	130.4613	 -2.7896	   0.8167	    0.2212	   0.1160	  0.1115	  0.0093	  0.0440	  0.0440	  0.0440	  0.0440	306.5769	313.2609	306.4580	306.3695	306.3695	306.4580	 -1.9260	 47.2792	  0.5672	   0.0000	  0.0007	    0.8607	  0.9456	   0.8607	  0.7593	  5.2208	  0.2248	  0.0000
2018	  1	   9	  0	  0.3750	143.1224	  2.5878	   6.2313	    1.3211	   6.1801	  5.9347	  0.4907	  2.2539	  2.2539	  2.2539	  2.2539	305.2016	309.6388	300.6803	299.6255	299.6255	300.6803	 -2.8426	 51.5702	  0.6747	   0.0000	  0.0693	    0.8607	  0.9456	   0.8607	  0.7581	  4.4125	  1.7931	  0.0000
2018	  1	  10	  0	  0.4167	156.3463	  6.4645	  16.2662	    0.7702	  16.1772	 15.5216	  1.2850	  5.9038	  5.8525	  5.8525	  5.8730	305.3678	307.3093	301.6434	300.5981	300.5981	301.6434	 -2.0706	126.4227	  0.5089	   0.0688	  0.1615	    0.8607	  0.9456	   0.8607	  0.7580	  3.7833	  1.5391	  0.0000
2018	  1	  11	  0	  0.4583	170.0519	  8.7430	  32.0131	    3.5555	  31.4573	 30.5667	  2.5007	 11.6127	 11.4263	 11.4263	 11.4450	306.3952	307.5049	301.7110	300.6645	300.6645	301.7110	 -1.1040	170.3055	  0.5216	   0.0368	  0.2062	    0.8607	  0.9456	   0.8607	  0.7588	  3.8708	  1.6607	  0.0000
2018	  1	  12	  0	  0.5000	183.9902	  9.1567	  59.6831	   17.3661	  56.9138	 57.0736	  4.5404	 21.9436	 20.6979	 20.6341	 20.6406	307.0368	309.6177	300.7370	300.4743	299.6845	299.9472	  0.3258	178.2152	  0.6631	   0.0739	  0.2075	    0.8607	  0.9456	   0.8607	  0.7594	  4.2625	  2.0041	  0.0000
2018	  1	  13	  0	  0.5417	197.8347	  7.6659	  32.1450	    5.2563	  31.4185	 30.7011	  2.4979	 11.6285	 11.4809	 11.4002	 11.4002	308.1479	310.2383	303.3368	303.3368	302.2822	302.2822	 -0.7311	149.4707	  0.5676	   0.0632	  0.1850	    0.8607	  0.9456	   0.8607	  0.7602	  4.4000	  2.2582	  0.0000
2018	  1	  14	  0	  0.5833	211.2865	  4.4230	  14.1929	    2.4108	  14.0055	 13.5487	  1.1125	  5.1348	  5.1157	  5.0972	  5.0972	311.5727	310.7285	303.4829	303.4829	302.4250	302.4250	 -1.7141	 86.8459	  0.6034	   0.0155	  0.1146	    0.8607	  0.9456	   0.8607	  0.7628	  4.6167	  2.9487	  0.0000
2018	  1	  15	  0	  0.6250	224.1936	 -0.1346	   2.7698	    1.5202	   2.0892	  2.0258	  0.1659	  0.7630	  0.7630	  0.7630	  0.7630	315.2423	312.8295	304.0313	304.0313	303.5001	303.5001	 -2.2121	 37.3738	  0.6909	   0.0000	  0.0191	    0.8607	  0.9456	   0.8607	  0.7656	  5.1250	  2.5884	  0.0007
2018	  1	  16	  0	  0.6667	236.5722	 -6.8159	   0.1985	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	316.3527	314.0672	308.7421	308.7421	308.7421	308.7421	 -1.3396	 51.2175	  0.5191	   0.0000	  0.0000	    0.8607	  0.9456	   0.8607	  0.7666	  5.4000	  0.0000	  0.0000
