  iy  id it imin     qn     qh     qe     qs     qf        U       RH     Tair     pres     rain    kdown   snow    ldown   fcld    Wuh   xsmd    lai  kdiff   kdir  wdir
2012 106 19    0 -999.0 -999.0 -999.0 -999.0 -999.0    4.820   49.574    7.600  101.625    0.000   48.650 -999.0  269.040 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 195.5
2012 106 20    0 -999.0 -999.0 -999.0 -999.0 -999.0    3.970   52.726    6.930  101.709    0.000    0.000 -999.0  253.260 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 193.2
2012 106 21    0 -999.0 -999.0 -999.0 -999.0 -999.0    3.280   55.532    6.068  101.775    0.000    0.000 -999.0  252.570 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 199.8
2012 106 22    0 -999.0 -999.0 -999.0 -999.0 -999.0    3.410   60.751    5.167  101.842    0.000    0.000 -999.0  249.840 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 205.0
2012 106 23    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.880   63.730    4.545  101.889    0.000    0.000 -999.0  247.810 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 195.1
2012 107  0    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.100   66.691    3.961  101.889    0.000    0.000 -999.0  246.440 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 191.7
2012 107  1    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.228   69.337    3.121  101.879    0.000    0.000 -999.0  245.910 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 165.7
2012 107  2    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.186   70.376    2.622  101.890    0.000    0.000 -999.0  242.442 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 158.5
2012 107  3    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.153   69.662    2.263  101.880    0.000    0.000 -999.0  239.501 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 153.2
2012 107  4    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.062   69.499    2.047  101.883    0.000    0.000 -999.0  239.119 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 155.3
2012 107  5    0 -999.0 -999.0 -999.0 -999.0 -999.0    1.977   69.168    1.488  101.873    0.000    0.000 -999.0  237.497 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 150.9
2012 107  6    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.348   65.830    1.689  101.919    0.000   37.938 -999.0  238.368 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 147.9
2012 107  7    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.108   62.661    2.887  101.948    0.000  155.842 -999.0  247.306 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 157.0
2012 107  8    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.319   57.802    4.805  101.968    0.000  346.562 -999.0  243.148 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 164.1
2012 107  9    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.630   42.667    6.632  101.971    0.000  535.370 -999.0  252.240 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 194.4
2012 107 10    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.170   34.029    7.606  101.945    0.000  632.670 -999.0  261.550 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 219.5
2012 107 11    0 -999.0 -999.0 -999.0 -999.0 -999.0    1.620   29.544    8.169  101.909    0.000  607.310 -999.0  277.840 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 224.5
2012 107 12    0 -999.0 -999.0 -999.0 -999.0 -999.0    1.220   26.691    8.409  101.852    0.000  325.650 -999.0  314.750 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 193.4
2012 107 13    0 -999.0 -999.0 -999.0 -999.0 -999.0    1.550   27.155    8.953  101.816    0.000  340.060 -999.0  316.750 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 243.1
2012 107 14    0 -999.0 -999.0 -999.0 -999.0 -999.0    1.115   24.824    9.416  101.757    0.000  409.050 -999.0  310.280 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 257.3
2012 107 15    0 -999.0 -999.0 -999.0 -999.0 -999.0    0.820   25.151    9.615  101.683    0.000  478.040 -999.0  303.810 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 284.9
2012 107 16    0 -999.0 -999.0 -999.0 -999.0 -999.0    1.170   25.327   10.049  101.627    0.000  491.620 -999.0  289.580 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0  66.0
2012 107 17    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.520   27.221   10.121  101.558    0.000  240.270 -999.0  298.070 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0  23.9
2012 107 18    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.910   30.848    9.624  101.487    0.000   85.180 -999.0  299.490 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0  25.6
2012 107 19    0 -999.0 -999.0 -999.0 -999.0 -999.0    4.720   38.803    7.819  101.462    0.000   18.320 -999.0  272.830 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0  30.7
2012 107 20    0 -999.0 -999.0 -999.0 -999.0 -999.0    5.070   43.124    7.347  101.405    0.000    0.000 -999.0  264.380 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0  18.5
2012 107 21    0 -999.0 -999.0 -999.0 -999.0 -999.0    4.520   46.872    7.018  101.318    0.000    0.000 -999.0  270.620 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0  17.8
2012 107 22    0 -999.0 -999.0 -999.0 -999.0 -999.0    4.350   51.686    6.528  101.246    0.000    0.000 -999.0  270.940 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0  22.8
2012 107 23    0 -999.0 -999.0 -999.0 -999.0 -999.0    4.810   53.912    5.973  101.159    0.000    0.000 -999.0  279.180 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0  10.9
2012 108  0    0 -999.0 -999.0 -999.0 -999.0 -999.0    4.840   53.169    6.266  101.033    0.000    0.000 -999.0  270.890 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0  14.1
2012 108  1    0 -999.0 -999.0 -999.0 -999.0 -999.0    4.540   53.424    6.370  100.839    0.000    0.000 -999.0  285.150 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 357.5
2012 108  2    0 -999.0 -999.0 -999.0 -999.0 -999.0    5.090   54.618    6.641  100.640    0.000    0.000 -999.0  307.020 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 357.4
2012 108  3    0 -999.0 -999.0 -999.0 -999.0 -999.0    5.030   54.111    7.364  100.417    0.000    0.000 -999.0  321.300 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 353.5
2012 108  4    0 -999.0 -999.0 -999.0 -999.0 -999.0    5.640   55.451    7.639  100.184    0.000    0.000 -999.0  322.580 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 343.4
2012 108  5    0 -999.0 -999.0 -999.0 -999.0 -999.0    6.150   60.671    7.591   99.945    0.000    0.000 -999.0  328.330 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0   0.5
2012 108  6    0 -999.0 -999.0 -999.0 -999.0 -999.0    6.200   63.137    7.467   99.754    0.000    7.190 -999.0  332.930 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0   6.5
2012 108  7    0 -999.0 -999.0 -999.0 -999.0 -999.0    7.700   67.411    6.847   99.582    0.400   13.860 -999.0  337.260 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0   9.0
2012 108  8    0 -999.0 -999.0 -999.0 -999.0 -999.0    7.434   74.668    6.459   99.460    0.800   37.550 -999.0  338.870 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0  10.0
2012 108  9    0 -999.0 -999.0 -999.0 -999.0 -999.0    7.170   81.355    6.958   99.331    0.000   53.750 -999.0  344.120 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0  11.0
2012 108 10    0 -999.0 -999.0 -999.0 -999.0 -999.0    4.706   81.276    7.840   99.213    0.200   79.320 -999.0  347.660 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0  33.4
2012 108 11    0 -999.0 -999.0 -999.0 -999.0 -999.0    3.900   71.282    9.803   99.186    0.000  369.780 -999.0  325.490 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0  77.9
2012 108 12    0 -999.0 -999.0 -999.0 -999.0 -999.0    4.610   53.618   11.233   99.176    0.200  548.880 -999.0  321.860 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0  98.4
2012 108 13    0 -999.0 -999.0 -999.0 -999.0 -999.0    4.601   41.055   12.052   99.138    0.400  576.000 -999.0  302.990 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0  90.0
2012 108 14    0 -999.0 -999.0 -999.0 -999.0 -999.0    4.689   37.470   12.399   99.081    0.200  733.960 -999.0  297.410 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0  81.8
2012 108 15    0 -999.0 -999.0 -999.0 -999.0 -999.0    4.870   38.314   12.641   99.003    0.000  517.090 -999.0  308.220 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0  74.0
2012 108 16    0 -999.0 -999.0 -999.0 -999.0 -999.0    4.273   42.723   11.499   98.942    0.400  129.880 -999.0  329.520 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0  78.7
2012 108 17    0 -999.0 -999.0 -999.0 -999.0 -999.0    3.713   45.852   10.774   98.933    0.200  167.610 -999.0  324.060 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0  84.8
2012 108 18    0 -999.0 -999.0 -999.0 -999.0 -999.0    3.210   48.532   10.122   98.866    0.000  120.280 -999.0  304.890 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0  93.0
2012 108 19    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.719   54.010    9.172   98.819    0.400   10.050 -999.0  303.090 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0  73.5
2012 108 20    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.640   60.179    8.357   98.817    0.000    0.000 -999.0  280.620 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0  49.6
2012 108 21    0 -999.0 -999.0 -999.0 -999.0 -999.0    4.130   65.199    7.861   98.749    0.000    0.000 -999.0  264.270 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0  28.2
2012 108 22    0 -999.0 -999.0 -999.0 -999.0 -999.0    4.520   65.841    7.738   98.687    0.000    0.000 -999.0  264.370 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0  25.9
2012 108 23    0 -999.0 -999.0 -999.0 -999.0 -999.0    4.790   67.588    7.474   98.625    0.000    0.000 -999.0  262.280 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0  29.9
2012 109  0    0 -999.0 -999.0 -999.0 -999.0 -999.0    4.730   68.204    7.623   98.563    0.000    0.000 -999.0  270.030 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0  26.1
2012 109  1    0 -999.0 -999.0 -999.0 -999.0 -999.0    4.820   69.993    7.494   98.433    0.000    0.000 -999.0  303.720 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0  19.8
2012 109  2    0 -999.0 -999.0 -999.0 -999.0 -999.0    4.790   69.902    7.843   98.336    0.000    0.000 -999.0  326.620 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0  15.0
2012 109  3    0 -999.0 -999.0 -999.0 -999.0 -999.0    4.300   67.334    8.258   98.207    0.000    0.000 -999.0  307.910 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 357.5
2012 109  4    0 -999.0 -999.0 -999.0 -999.0 -999.0    4.250   68.503    8.183   98.040    0.800    0.000 -999.0  330.960 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 356.4
2012 109  5    0 -999.0 -999.0 -999.0 -999.0 -999.0    4.760   70.971    7.881   97.892    0.400    0.000 -999.0  310.440 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 347.1
2012 109  6    0 -999.0 -999.0 -999.0 -999.0 -999.0    5.370   73.684    7.685   97.771    0.000   16.290 -999.0  319.770 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 339.8
2012 109  7    0 -999.0 -999.0 -999.0 -999.0 -999.0    6.540   76.246    7.561   97.648    0.000   25.080 -999.0  338.560 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 342.0
2012 109  8    0 -999.0 -999.0 -999.0 -999.0 -999.0    6.520   82.515    7.201   97.557    1.800   33.870 -999.0  339.750 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 342.3
2012 109  9    0 -999.0 -999.0 -999.0 -999.0 -999.0    6.500   79.907    7.232   97.450    0.400   79.120 -999.0  342.290 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 342.7
2012 109 10    0 -999.0 -999.0 -999.0 -999.0 -999.0    6.480   79.704    7.762   97.364    0.000  189.430 -999.0  342.060 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 343.0
2012 109 11    0 -999.0 -999.0 -999.0 -999.0 -999.0    6.530   78.263    8.717   97.308    0.000  166.220 -999.0  344.450 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 347.4
2012 109 12    0 -999.0 -999.0 -999.0 -999.0 -999.0    6.410   78.511    8.728   97.241    0.000  310.020 -999.0  345.530 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 346.7
2012 109 13    0 -999.0 -999.0 -999.0 -999.0 -999.0    6.484   74.283    9.155   97.174    0.400  335.360 -999.0  341.170 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 352.5
2012 109 14    0 -999.0 -999.0 -999.0 -999.0 -999.0    5.614   70.526    9.527   97.151    0.400  214.450 -999.0  340.010 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 355.5
2012 109 15    0 -999.0 -999.0 -999.0 -999.0 -999.0    5.188   69.960   10.122   97.122    0.200  244.780 -999.0  342.050 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 352.1
2012 109 16    0 -999.0 -999.0 -999.0 -999.0 -999.0    5.675   70.580    9.978   97.004    0.200  192.720 -999.0  342.800 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 353.8
2012 109 17    0 -999.0 -999.0 -999.0 -999.0 -999.0    5.170   72.460    9.448   97.030    0.000   86.770 -999.0  344.600 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 341.1
2012 109 18    0 -999.0 -999.0 -999.0 -999.0 -999.0    4.066   70.778    9.846   97.012    0.400   62.580 -999.0  345.330 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 344.2
2012 109 19    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.982   71.556    9.472   97.029    0.200   13.540 -999.0  341.220 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 349.4
2012 109 20    0 -999.0 -999.0 -999.0 -999.0 -999.0    1.950   69.450    9.652   97.040    0.000    0.000 -999.0  339.480 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0   0.3
2012 109 21    0 -999.0 -999.0 -999.0 -999.0 -999.0    1.585   70.704    9.810   97.084    0.400    0.000 -999.0  348.690 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0  40.8
2012 109 22    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.110   77.533    8.782   97.129    0.200    0.000 -999.0  347.560 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0  77.7
2012 109 23    0 -999.0 -999.0 -999.0 -999.0 -999.0    3.510   78.271    8.611   97.180    0.000    0.000 -999.0  344.730 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 106.1
2012 110  0    0 -999.0 -999.0 -999.0 -999.0 -999.0    3.100   79.156    8.590   97.214    0.400    0.000 -999.0  346.830 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0  86.5
2012 110  1    0 -999.0 -999.0 -999.0 -999.0 -999.0    3.785   79.769    8.540   97.246    0.200    0.000 -999.0  344.950 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0  67.6
2012 110  2    0 -999.0 -999.0 -999.0 -999.0 -999.0    3.928   80.320    8.780   97.272    1.400    0.000 -999.0  344.050 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0  71.2
2012 110  3    0 -999.0 -999.0 -999.0 -999.0 -999.0    4.064   80.789    8.843   97.306    0.800    0.000 -999.0  344.020 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0  77.1
2012 110  4    0 -999.0 -999.0 -999.0 -999.0 -999.0    3.918   80.995    8.547   97.309    0.200    0.000 -999.0  344.240 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0  78.1
2012 110  5    0 -999.0 -999.0 -999.0 -999.0 -999.0    4.220   80.900    8.247   97.358    0.000    0.000 -999.0  339.410 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0  93.2
2012 110  6    0 -999.0 -999.0 -999.0 -999.0 -999.0    4.080   82.248    7.714   97.413    0.000    4.250 -999.0  340.100 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0  89.2
2012 110  7    0 -999.0 -999.0 -999.0 -999.0 -999.0    3.630   83.760    7.077   97.483    0.000   28.360 -999.0  338.180 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0  85.1
2012 110  8    0 -999.0 -999.0 -999.0 -999.0 -999.0    3.840   85.330    6.541   97.551    0.000   23.950 -999.0  339.540 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0  81.4
2012 110  9    0 -999.0 -999.0 -999.0 -999.0 -999.0    3.570   85.139    6.595   97.628    0.000  109.590 -999.0  340.930 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0  76.7
2012 110 10    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.520   85.154    7.712   97.695    0.000  168.910 -999.0  340.790 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0  48.0
2012 110 11    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.410   80.832    8.540   97.727    1.000  293.880 -999.0  340.060 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0  48.7
2012 110 12    0 -999.0 -999.0 -999.0 -999.0 -999.0    3.796   74.533    8.706   97.782    2.400  272.120 -999.0  330.470 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0  82.0
2012 110 13    0 -999.0 -999.0 -999.0 -999.0 -999.0    4.080   73.485    8.185   97.854    6.600  356.150 -999.0  330.190 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0  81.7
2012 110 14    0 -999.0 -999.0 -999.0 -999.0 -999.0    4.231   72.371    8.649   97.892    1.200  165.810 -999.0  333.090 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0  83.9
2012 110 15    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.840   71.004    9.158   97.907    0.000  377.850 -999.0  303.000 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0  47.1
2012 110 16    0 -999.0 -999.0 -999.0 -999.0 -999.0    3.220   69.690   10.168   97.949    0.400  171.530 -999.0  335.110 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0  79.5
2012 110 17    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.739   71.777    9.811   97.924    4.600   50.030 -999.0  341.490 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0  74.0
2012 110 18    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.294   73.666    9.466   98.026    0.000   91.300 -999.0  290.350 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0  66.3
2012 110 19    0 -999.0 -999.0 -999.0 -999.0 -999.0    1.910   74.884    9.496   98.099    0.200   11.110 -999.0  336.900 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0  55.2
2012 110 20    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.493   74.348    9.370   98.141    0.200    0.000 -999.0  318.880 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0  77.0
2012 110 21    0 -999.0 -999.0 -999.0 -999.0 -999.0    3.290   75.485    9.030   98.220    0.000    0.000 -999.0  324.970 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0  89.5
2012 110 22    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.770   74.854    9.198   98.267    0.000    0.000 -999.0  328.730 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0  88.6
2012 110 23    0 -999.0 -999.0 -999.0 -999.0 -999.0    3.040   75.611    8.997   98.335    0.000    0.000 -999.0  322.890 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0  90.5
2012 111  0    0 -999.0 -999.0 -999.0 -999.0 -999.0    3.100   76.379    8.619   98.373    0.000    0.000 -999.0  326.070 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 101.0
2012 111  1    0 -999.0 -999.0 -999.0 -999.0 -999.0    3.190   77.390    8.290   98.385    0.000    0.000 -999.0  304.180 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0  94.0
2012 111  2    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.940   78.431    7.755   98.427    0.000    0.000 -999.0  307.250 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0  91.0
2012 111  3    0 -999.0 -999.0 -999.0 -999.0 -999.0    3.030   78.620    7.712   98.449    0.000    0.000 -999.0  306.190 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0  85.6
2012 111  4    0 -999.0 -999.0 -999.0 -999.0 -999.0    3.060   79.657    7.204   98.460    0.000    0.000 -999.0  278.780 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0  78.2
2012 111  5    0 -999.0 -999.0 -999.0 -999.0 -999.0    3.030   80.145    6.464   98.484    0.000    0.000 -999.0  266.910 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0  85.4
2012 111  6    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.230   80.657    6.226   98.546    0.000   37.050 -999.0  269.330 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0  64.5
2012 111  7    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.460   77.840    7.082   98.584    0.000  167.380 -999.0  265.900 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0  68.0
2012 111  8    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.380   76.642    7.977   98.619    0.000  337.830 -999.0  270.220 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0  79.9
2012 111  9    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.220   68.467    9.132   98.645    0.000  469.780 -999.0  277.810 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0  46.7
2012 111 10    0 -999.0 -999.0 -999.0 -999.0 -999.0    3.170   64.708   10.375   98.641    0.000  495.390 -999.0  299.240 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0  36.6
2012 111 11    0 -999.0 -999.0 -999.0 -999.0 -999.0    3.710   60.185   11.250   98.639    0.000  596.770 -999.0  317.660 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0  32.4
2012 111 12    0 -999.0 -999.0 -999.0 -999.0 -999.0    3.760   59.610   10.633   98.631    0.000  329.650 -999.0  325.950 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0  36.1
2012 111 13    0 -999.0 -999.0 -999.0 -999.0 -999.0    3.401   61.217    9.154   98.678    0.400   63.660 -999.0  342.710 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0  30.8
2012 111 14    0 -999.0 -999.0 -999.0 -999.0 -999.0    3.077   65.330    9.556   98.695    0.400  172.620 -999.0  335.950 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0  24.4
2012 111 15    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.800   62.460   10.348   98.685    0.000  382.910 -999.0  311.030 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0  16.6
2012 111 16    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.700   59.753    9.762   98.629    0.400  355.960 -999.0  311.650 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0  23.3
2012 111 17    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.640   64.733    9.537   98.687    0.600  116.380 -999.0  324.550 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0  30.4
2012 111 18    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.642   65.259    9.380   98.685    1.000   99.420 -999.0  310.370 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0  27.7
2012 111 19    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.650   66.624    8.739   98.731    0.000   34.790 -999.0  290.100 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0  24.9
2012 111 20    0 -999.0 -999.0 -999.0 -999.0 -999.0    3.040   65.565    8.784   98.765    0.000    0.000 -999.0  301.520 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0  26.5
2012 111 21    0 -999.0 -999.0 -999.0 -999.0 -999.0    3.380   65.980    8.514   98.783    0.000    0.000 -999.0  307.110 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0  31.8
2012 111 22    0 -999.0 -999.0 -999.0 -999.0 -999.0    3.200   70.422    8.076   98.784    0.000    0.000 -999.0  308.710 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0  41.7
2012 111 23    0 -999.0 -999.0 -999.0 -999.0 -999.0    3.080   71.360    7.967   98.780    0.000    0.000 -999.0  298.440 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0  51.8
2012 112  0    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.970   72.198    7.615   98.781    0.000    0.000 -999.0  307.160 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0  59.2
2012 112  1    0 -999.0 -999.0 -999.0 -999.0 -999.0    3.040   72.284    7.421   98.791    0.000    0.000 -999.0  326.070 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0  52.4
2012 112  2    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.910   72.741    6.999   98.785    0.000    0.000 -999.0  315.620 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0  47.0
2012 112  3    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.640   74.349    6.452   98.765    0.000    0.000 -999.0  268.850 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0  45.7
2012 112  4    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.040   76.034    5.711   98.765    0.000    0.000 -999.0  257.030 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0  46.0
2012 112  5    0 -999.0 -999.0 -999.0 -999.0 -999.0    1.880   77.354    5.229   98.775    0.000    0.000 -999.0  256.880 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0  44.2
2012 112  6    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.568   77.579    5.030   98.823    0.000   52.383 -999.0  263.459 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0  59.3
2012 112  7    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.234   76.523    5.541   98.836    0.000  189.836 -999.0  261.008 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0  60.7
2012 112  8    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.692   73.975    6.709   98.858    0.000  353.656 -999.0  262.795 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0  75.4
2012 112  9    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.679   67.702    8.225   98.901    0.000  464.816 -999.0  285.608 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0  71.8
2012 112 10    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.542   54.439    8.830   98.929    0.000  538.002 -999.0  290.810 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0  86.0
2012 112 11    0 -999.0 -999.0 -999.0 -999.0 -999.0    2.755   50.064    9.097   98.953    0.000  628.028 -999.0  292.616 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0  86.3
