Year	DOY	Hour	Min	 Dectime	   Kdown	     Kup	   Ldown	     Lup	   Tsurf	      QN	      QF	      QS	      QH	      QE	    Rain	     Irr	    Evap	      RO	   TotCh	  SurfCh	   State	NWtrState	Drainage	     SMD	  Zenith	 Azimuth	 AlbBulk	    Fcld	     LAI	   UStar	     Lob	      Fc	      Ts	      T2	      Q2	     U10	     RH2
2012	  1	   1	  0	  0.0417	  0.1408	  3.3934	344.2365	371.6620	 11.4258	-27.4256	 40.8661	 10.8517	 -6.0032	  8.5920	  0.0000	  0.0000	  0.0129	  0.0343	 -0.0472	 -0.0479	2666.3924	   0.1125	  0.0181	 94.1041	149.5848	 26.5039	  0.1104	  0.6267	  0.0680	  0.7153	-6335.2449	  0.0000	 11.4200	 11.6559	  7.4142	  0.5402	 86.3633
2012	  1	   2	  0	  0.0833	  0.0167	  0.0000	344.5472	371.4005	 11.3793	-26.8533	 34.3674	 10.0570	 -9.0566	  6.5137	  0.0000	  0.0000	  0.0092	  0.0120	 -0.0219	 -0.0225	2666.3699	   0.0913	  0.0089	 94.1034	143.8149	 49.4791	  0.1104	  0.6217	  0.0680	  0.6271	4330.6214	  0.0000	 11.3810	 11.7701	  7.4359	  0.4732	 85.9617
2012	  1	   3	  0	  0.1250	  0.0000	  0.0000	345.1659	371.2281	 11.3717	-26.0621	 33.7629	  9.3821	 -7.5542	  5.8728	  0.0000	  0.0000	  0.0080	  0.0050	 -0.0139	 -0.0143	2666.3556	   0.0793	  0.0056	 94.1029	135.8781	 67.0589	  0.1104	  0.6343	  0.0680	  0.6411	4484.8949	  0.0000	 11.3686	 11.6897	  7.4755	  0.4825	 86.8673
2012	  1	   4	  0	  0.1667	  0.0000	  0.0000	344.8211	370.6457	 11.3197	-25.8247	 34.0953	  8.0652	 -5.3069	  5.5124	  0.0000	  0.0000	  0.0075	  0.0025	 -0.0109	 -0.0111	2666.3445	   0.0710	  0.0039	 94.1026	126.9206	 81.0772	  0.1104	  0.6416	  0.0680	  0.6657	7874.2772	  0.0000	 11.3078	 11.5255	  7.4455	  0.5030	 87.4436
2012	  1	   5	  0	  0.2083	  0.0000	  0.0000	343.3235	370.4470	 11.2864	-27.1235	 36.4530	  7.6406	 -4.4555	  6.1444	  0.0000	  0.0000	  0.0083	  0.0014	 -0.0106	 -0.0108	2666.3337	   0.0640	  0.0029	 94.1024	117.6238	 93.1350	  0.1104	  0.6286	  0.0680	  0.6997	2570.2477	  0.0000	 11.2887	 11.4655	  7.3418	  0.5287	 86.5659
2012	  1	   6	  0	  0.2500	  0.0000	  0.0000	341.2386	371.2339	 11.3810	-29.9953	 45.1280	  9.1024	 -1.4657	  7.4960	  0.0000	  0.0000	  0.0101	  0.0009	 -0.0119	 -0.0120	2666.3218	   0.0575	  0.0022	 94.1023	108.4297	104.2957	  0.1104	  0.6065	  0.0680	  0.6958	-7892.6161	  0.0000	 11.4047	 11.4616	  7.2018	  0.5257	 84.9364
2012	  1	   7	  0	  0.2917	  0.0029	  0.0000	338.7006	374.0002	 11.7300	-35.2997	 67.6769	 14.1586	  8.8308	  9.3878	  0.0000	  0.0000	  0.0131	  0.0005	 -0.0145	 -0.0145	2666.3073	   0.0513	  0.0016	 94.1023	 99.6904	115.2691	  0.1104	  0.5865	  0.0680	  0.6635	-4718.1921	  0.0000	 11.7437	 11.3816	  7.0302	  0.5046	 83.3553
2012	  1	   8	  0	  0.3333	  2.1660	 58.1439	336.5439	376.5755	 12.0967	-40.0316	 91.4046	 18.4332	 21.6978	 11.2419	  0.0000	  0.0000	  0.0162	  0.0000	 -0.0171	 -0.0170	2666.2903	   0.0456	  0.0009	 94.1024	 90.8793	126.5592	  0.1104	  0.5754	  0.0680	  0.6654	-1102.9583	  0.0000	 12.1242	 11.2339	  6.8827	  0.5224	 82.4146
2012	  1	   9	  0	  0.3750	 18.5108	  4.3004	335.3019	378.6174	 12.5861	-29.8142	 99.3843	 21.4713	 35.3121	 12.7866	  0.0000	  0.0000	  0.0176	  0.0000	 -0.0184	 -0.0182	2666.2721	   0.0398	  0.0008	 94.1027	 84.5812	138.5222	  0.1104	  0.5741	  0.0680	  0.6253	-621.8617	  0.0000	 12.6083	 11.0595	  6.7936	  0.5430	 82.3002
2012	  1	  10	  0	  0.4167	 52.6254	 12.9667	334.8097	379.9883	 13.2673	 -5.5199	 96.6337	 23.0149	 52.8066	 15.2923	  0.0000	  0.0000	  0.0196	  0.0000	 -0.0205	 -0.0202	2666.2519	   0.0335	  0.0007	 94.1030	 79.2882	151.3508	  0.1104	  0.5722	  0.0680	  0.6514	-471.1951	  0.0000	 13.2875	 11.0318	  6.7599	  0.5993	 82.0271
