Year	DOY	Hour	Min	 Dectime	   Kdown	     Kup	   Ldown	     Lup	   Tsurf	      QN	      QF	      QS	      QH	      QE	    Rain	     Irr	    Evap	      RO	   TotCh	  SurfCh	   State	NWtrState	Drainage	     SMD	  Zenith	 Azimuth	 AlbBulk	    Fcld	     LAI	   UStar	     Lob	      Fc	      Ts	      T2	      Q2	     U10	     RH2
2011	  1	   1	  0	  0.0417	  0.0000	  0.0000	285.8307	332.9441	  2.0134	-47.1134	 35.9006	  2.1666	-15.9240	  2.5447	  0.0000	  0.0000	  0.0028	  0.0000	-45.5886	 -0.0028	2799.9972	   0.0000	  0.0000	 83.0067	149.5774	 26.4488	  0.1104	  0.4059	  0.0680	  0.0574	  1.0806	  0.0000	  2.0292	  2.6765	  3.9837	 -0.0902	 87.5136
2011	  1	   2	  0	  0.0833	  0.0000	  0.0000	286.4252	331.1563	  2.3501	-44.7310	 30.1915	 -0.8633	-16.3115	  2.6354	  0.0000	  0.0000	  0.0031	  0.0000	 -0.0048	 -0.0030	2799.9941	   0.0000	  0.0000	 83.0087	143.8141	 49.4301	  0.1104	  0.4176	  0.0680	  0.1703	 73.7639	  0.0000	  2.3134	  3.1255	  3.9452	  0.0240	 84.0865
2011	  1	   3	  0	  0.1250	  0.0000	  0.0000	286.4877	330.5803	  2.3461	-44.0926	 29.6604	 -1.5965	-15.4692	  2.6335	  0.0000	  0.0000	  0.0031	  0.0000	 -0.0048	 -0.0031	2799.9911	   0.0000	  0.0000	 83.0107	135.8811	 67.0175	  0.1104	  0.4254	  0.0680	  0.1892	 93.8865	  0.0000	  2.3709	  3.1587	  3.9396	  0.0448	 83.7797
2011	  1	   4	  0	  0.1667	  0.0000	  0.0000	285.8308	330.2784	  2.4316	-44.4476	 29.9525	 -1.7614	-15.5547	  2.8211	  0.0000	  0.0000	  0.0034	  0.0000	 -0.0051	 -0.0033	2799.9877	   0.0000	  0.0000	 83.0127	126.9252	 81.0413	  0.1104	  0.4227	  0.0680	  0.2191	118.2408	  0.0000	  2.3967	  3.2130	  3.8986	  0.0705	 82.5641
2011	  1	   5	  0	  0.2083	  0.0000	  0.0000	285.1080	330.1037	  2.9348	-44.9957	 32.0237	 -1.7268	-15.3238	  4.0787	  0.0000	  0.0000	  0.0052	  0.0000	 -0.0069	 -0.0051	2799.9826	   0.0000	  0.0000	 83.0148	117.6286	 93.1027	  0.1104	  0.4227	  0.0680	  0.4060	443.6766	  0.0000	  2.9489	  3.7964	  3.8063	  0.2449	 77.1582
2011	  1	   6	  0	  0.2500	  0.0000	  0.0000	284.4242	330.6418	  3.0696	-46.2175	 39.6446	 -0.4295	-10.8532	  4.7098	  0.0000	  0.0000	  0.0061	  0.0000	 -0.0078	 -0.0060	2799.9766	   0.0000	  0.0000	 83.0168	108.4336	104.2653	  0.1104	  0.4252	  0.0680	  0.4377	885.6855	  0.0000	  3.1042	  3.6844	  3.7730	  0.2993	 77.0670
2011	  1	   7	  0	  0.2917	  0.0029	  0.0000	284.6613	334.0941	  3.6064	-49.4328	 59.4537	  5.8599	 -1.1192	  5.2803	  0.0000	  0.0000	  0.0072	  0.0000	 -0.0089	 -0.0072	2799.9694	   0.0000	  0.0000	 83.0188	 99.6927	115.2396	  0.1104	  0.4327	  0.0680	  0.4081	-272.2896	  0.0000	  3.6107	  3.6677	  3.7888	  0.3061	 77.4726
2011	  1	   8	  0	  0.3333	  0.6056	 14.1924	286.1731	339.0507	  4.2742	-52.8776	 80.2983	 14.2147	  7.5037	  5.7023	  0.0000	  0.0000	  0.0082	  0.0000	 -0.0099	 -0.0082	2799.9612	   0.0000	  0.0000	 83.0207	 90.8791	126.5300	  0.1104	  0.4440	  0.0680	  0.3559	-561.8919	  0.0000	  4.2855	  3.8022	  3.8557	  0.3191	 78.1013
2011	  1	   9	  0	  0.3750	  4.4790	  1.2958	288.3049	342.0583	  4.7792	-50.7678	 87.3085	 18.6359	 11.8073	  6.0974	  0.0000	  0.0000	  0.0087	  0.0000	 -0.0103	 -0.0086	2799.9526	   0.0000	  0.0000	 83.0227	 84.5778	138.4931	  0.1104	  0.4550	  0.0680	  0.3398	-287.0083	  0.0000	  4.8175	  4.0250	  3.9531	  0.3493	 78.8356
2011	  1	  10	  0	  0.4167	 15.9021	  4.6963	290.4524	343.6149	  5.3036	-41.9567	 84.8921	 20.3927	 16.0460	  6.4966	  0.0000	  0.0000	  0.0089	  0.0000	 -0.0106	 -0.0088	2799.9438	   0.0000	  0.0000	 83.0247	 79.2808	151.3220	  0.1104	  0.4651	  0.0680	  0.3478	-237.7207	  0.0000	  5.3289	  4.2732	  4.0570	  0.3736	 79.5203
