Year	DOY	Hour	Min	 Dectime	 azimuth	altitude	GlobalRad	DiffuseRad	DirectRad	 Kdown2d	   Kup2d	  Ksouth	   Kwest	  Knorth	   Keast	 Ldown2d	   Lup2d	  Lsouth	   Lwest	  Lnorth	   Least	    Tmrt	      I0	      CI	SH_Ground	SH_Walls	SVF_Ground	SVF_Roof	SVF_BdVeg	Emis_Sky	      Ta	      Tg	      Tw
2018	  1	   1	  0	  0.0417	 30.0328	-52.5706	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	304.3351	317.1587	311.4019	311.4019	311.4019	311.4019	 -0.9442	 51.3199	  0.5152	   0.0000	  0.0000	    0.8440	  0.9413	   0.8440	  0.7607	  6.0458	  0.0000	  0.0000
2018	  1	   2	  0	  0.0833	 50.0392	-47.4416	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	305.0723	317.9359	312.1627	312.1627	312.1627	312.1627	 -0.7782	 51.3207	  0.5152	   0.0000	  0.0000	    0.8440	  0.9413	   0.8440	  0.7606	  6.2167	  0.0000	  0.0000
2018	  1	   3	  0	  0.1250	 66.8191	-40.6519	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	306.1129	318.7710	313.0469	313.0469	313.0469	313.0469	 -0.5840	 51.2936	  0.5152	   0.0000	  0.0000	    0.8440	  0.9413	   0.8440	  0.7620	  6.4000	  0.0000	  0.0000
2018	  1	   4	  0	  0.1667	 81.1988	-32.9916	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	306.0454	318.5240	312.8499	312.8499	312.8499	312.8499	 -0.6259	 51.2760	  0.5152	   0.0000	  0.0000	    0.8440	  0.9413	   0.8440	  0.7630	  6.3458	  0.0000	  0.0000
2018	  1	   5	  0	  0.2083	 94.1033	-25.0320	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	306.7201	319.0563	313.4165	313.4165	313.4165	313.4165	 -0.5016	 51.2588	  0.5152	   0.0000	  0.0000	    0.8440	  0.9413	   0.8440	  0.7640	  6.4625	  0.0000	  0.0000
2018	  1	   6	  0	  0.2500	106.2778	-17.1948	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	306.1050	318.4485	312.8112	312.8112	312.8112	312.8112	 -0.6336	 51.2638	  0.5152	   0.0000	  0.0000	    0.8440	  0.9413	   0.8440	  0.7638	  6.3292	  0.0000	  0.0000
2018	  1	   7	  0	  0.2917	118.2662	 -9.8327	   0.0102	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	303.6409	316.1758	310.5037	310.5037	310.5037	310.5037	 -1.1393	 51.2961	  0.5154	   0.0000	  0.0000	    0.8440	  0.9413	   0.8440	  0.7622	  5.8292	  0.0000	  0.0000
2018	  1	   8	  0	  0.3333	130.4668	 -2.7891	   0.8167	    0.2212	   0.1160	  0.1112	  0.0092	  0.0432	  0.0432	  0.0432	  0.0432	296.4788	313.4275	306.5909	306.4854	306.4854	306.5909	 -2.0348	 47.2762	  0.5672	   0.0000	  0.0006	    0.8440	  0.9413	   0.8440	  0.7593	  5.2208	  0.2247	  0.0000
2018	  1	   9	  0	  0.3750	143.1285	  2.5871	   6.2313	    1.3220	   6.1800	  5.9174	  0.4840	  2.1944	  2.1944	  2.1944	  2.1944	284.5087	309.8034	300.7535	299.4966	299.4966	300.7535	 -3.1328	 51.5579	  0.6748	   0.0000	  0.0592	    0.8440	  0.9413	   0.8440	  0.7581	  4.4125	  1.7930	  0.0000
2018	  1	  10	  0	  0.4167	156.3527	  6.4627	  16.2662	    0.7715	  16.1771	 15.4762	  1.2675	  5.7479	  5.7012	  5.7012	  5.7198	294.6343	307.4280	301.6634	300.4178	300.4178	301.6634	 -2.2495	126.3881	  0.5090	   0.0622	  0.1459	    0.8440	  0.9413	   0.8440	  0.7580	  3.7833	  1.5391	  0.0000
2018	  1	  11	  0	  0.4583	170.0584	  8.7401	  32.0131	    3.5595	  31.4568	 30.4788	  2.4663	 11.2882	 11.1378	 11.1378	 11.1515	294.1574	307.5859	301.6968	300.4497	300.4497	301.6968	 -1.3285	170.2501	  0.5218	   0.0255	  0.1837	    0.8440	  0.9413	   0.8440	  0.7588	  3.8708	  1.6607	  0.0000
2018	  1	  12	  0	  0.5000	183.9966	  9.1529	  59.6831	   17.3910	  56.9110	 56.9159	  4.4775	 21.2921	 20.1596	 20.1090	 20.1154	285.0998	309.7127	300.7279	300.4149	299.4737	299.7868	 -0.0570	178.1419	  0.6633	   0.0663	  0.1860	    0.8440	  0.9413	   0.8440	  0.7594	  4.2625	  2.0043	  0.0000
2018	  1	  13	  0	  0.5417	197.8408	  7.6614	  32.1450	    5.2652	  31.4177	 30.6134	  2.4635	 11.2957	 11.1783	 11.1093	 11.1093	293.1364	310.3254	303.3286	303.3286	302.0719	302.0719	 -0.9909	149.3841	  0.5678	   0.0553	  0.1661	    0.8440	  0.9413	   0.8440	  0.7602	  4.4000	  2.2585	  0.0000
2018	  1	  14	  0	  0.5833	211.2924	  4.4182	  14.1929	    2.4205	  14.0050	 13.5095	  1.0973	  4.9943	  4.9792	  4.9651	  4.9651	291.7918	310.8508	303.4389	303.4389	302.1783	302.1783	 -2.0224	 86.7529	  0.6038	   0.0119	  0.1005	    0.8440	  0.9413	   0.8440	  0.7628	  4.6167	  2.9494	  0.0000
2018	  1	  15	  0	  0.6250	224.1994	 -0.1397	   2.7698	    1.5273	   2.0864	  2.0175	  0.1635	  0.7421	  0.7421	  0.7421	  0.7421	287.6697	312.9958	303.9631	303.9631	303.3299	303.3299	 -2.6056	 37.3265	  0.6914	   0.0000	  0.0163	    0.8440	  0.9413	   0.8440	  0.7656	  5.1250	  2.5912	  0.0006
2018	  1	  16	  0	  0.6667	236.5782	 -6.8213	   0.1985	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	302.2260	314.2342	308.7176	308.7176	308.7176	308.7176	 -1.5284	 51.2142	  0.5191	   0.0000	  0.0000	    0.8440	  0.9413	   0.8440	  0.7666	  5.4000	  0.0000	  0.0000
2018	  1	  17	  0	  0.7083	248.6221	-13.9452	   0.0031	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	301.8205	313.7457	308.2550	308.2550	308.2550	308.2550	 -1.6299	 51.2383	  0.5153	   0.0000	  0.0000	    0.8440	  0.9413	   0.8440	  0.7653	  5.2917	  0.0000	  0.0000
