Year	DOY	Hour	Min	 Dectime	     z_1	     z_2	     z_3	     z_4	     z_5	     z_6	     z_7	     z_8	     z_9	    z_10	    z_11	    z_12	    z_13	    z_14	    z_15	    z_16	    z_17	    z_18	    z_19	    z_20	    z_21	    z_22	    z_23	    z_24	    z_25	    z_26	    z_27	    z_28	    z_29	    z_30	     U_1	     U_2	     U_3	     U_4	     U_5	     U_6	     U_7	     U_8	     U_9	    U_10	    U_11	    U_12	    U_13	    U_14	    U_15	    U_16	    U_17	    U_18	    U_19	    U_20	    U_21	    U_22	    U_23	    U_24	    U_25	    U_26	    U_27	    U_28	    U_29	    U_30	     T_1	     T_2	     T_3	     T_4	     T_5	     T_6	     T_7	     T_8	     T_9	    T_10	    T_11	    T_12	    T_13	    T_14	    T_15	    T_16	    T_17	    T_18	    T_19	    T_20	    T_21	    T_22	    T_23	    T_24	    T_25	    T_26	    T_27	    T_28	    T_29	    T_30	     q_1	     q_2	     q_3	     q_4	     q_5	     q_6	     q_7	     q_8	     q_9	    q_10	    q_11	    q_12	    q_13	    q_14	    q_15	    q_16	    q_17	    q_18	    q_19	    q_20	    q_21	    q_22	    q_23	    q_24	    q_25	    q_26	    q_27	    q_28	    q_29	    q_30	L_MOD_RSL	  zH_RSL	      Lc	    beta	  zd_RSL	  z0_RSL	     elm	     Scc	       f	UStar_RSL	UStar_heat	TStar_RSL	     FAI	     PAI	flag_RSL
2018	179	   0	  0	178.0000	  0.1043	  0.1238	  0.1433	  0.1824	  0.2606	  0.4170	  0.7298	  1.3553	  2.6063	  5.2126	  7.8189	  9.1221	  9.7737	 10.0994	 10.2623	 10.3438	 10.3845	 10.4049	 10.4151	 10.4201	 11.2402	 11.5895	 12.0884	 12.8012	 13.8195	 15.2742	 17.3524	 20.3212	 24.5623	 30.6210	  0.0834	  0.0836	  0.0837	  0.0840	  0.0846	  0.0858	  0.0884	  0.0936	  0.1051	  0.1336	  0.1699	  0.1916	  0.2035	  0.2097	  0.2129	  0.2145	  0.2153	  0.2157	  0.2159	  0.2161	  0.3476	  0.3586	  0.3730	  0.3914	  0.4144	  0.4421	  0.4751	  0.5130	  0.5558	  0.6116	 19.3741	 19.3739	 19.3737	 19.3733	 19.3725	 19.3708	 19.3675	 19.3610	 19.3478	 19.3202	 19.2925	 19.2786	 19.2717	 19.2682	 19.2664	 19.2656	 19.2651	 19.2649	 19.2648	 19.2647	 19.0699	 19.0626	 19.0530	 19.0408	 19.0257	 19.0077	 18.9868	 18.9634	 18.9380	 18.9000	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 -10.8402	 10.4252	 21.6804	  0.5000	  6.7889	  1.5616	  5.4201	  0.2002	  0.0196	   0.1500	    0.1500	  -0.2898	  0.3201	  0.3344	  1.0000
2018	179	   1	  0	178.0417	  0.1043	  0.1238	  0.1433	  0.1824	  0.2606	  0.4170	  0.7298	  1.3553	  2.6063	  5.2126	  7.8189	  9.1221	  9.7737	 10.0994	 10.2623	 10.3438	 10.3845	 10.4049	 10.4151	 10.4201	 11.2402	 11.5895	 12.0884	 12.8012	 13.8195	 15.2742	 17.3524	 20.3212	 24.5623	 30.6210	  0.0834	  0.0836	  0.0837	  0.0840	  0.0846	  0.0858	  0.0884	  0.0936	  0.1051	  0.1336	  0.1699	  0.1916	  0.2035	  0.2097	  0.2129	  0.2145	  0.2153	  0.2157	  0.2159	  0.2161	  0.3476	  0.3586	  0.3730	  0.3914	  0.4144	  0.4421	  0.4751	  0.5130	  0.5558	  0.6116	 19.1250	 19.1248	 19.1246	 19.1241	 19.1233	 19.1216	 19.1181	 19.1112	 19.0975	 19.0686	 19.0397	 19.0251	 19.0178	 19.0142	 19.0124	 19.0115	 19.0110	 19.0108	 19.0107	 19.0106	 18.8100	 18.8020	 18.7916	 18.7785	 18.7623	 18.7430	 18.7207	 18.6958	 18.6689	 18.6292	 11.6921	 11.6921	 11.6921	 11.6921	 11.6921	 11.6921	 11.6921	 11.6921	 11.6921	 11.6921	 11.6920	 11.6920	 11.6920	 11.6920	 11.6920	 11.6920	 11.6920	 11.6920	 11.6920	 11.6920	 11.6919	 11.6919	 11.6919	 11.6919	 11.6919	 11.6919	 11.6919	 11.6919	 11.6919	 11.6919	 -10.8402	 10.4252	 21.6804	  0.5000	  6.7889	  1.5616	  5.4201	  0.2002	  0.0196	   0.1500	    0.1500	  -0.3030	  0.3201	  0.3344	  1.0000
2018	179	   2	  0	178.0833	  0.1043	  0.1238	  0.1433	  0.1824	  0.2606	  0.4170	  0.7298	  1.3553	  2.6063	  5.2126	  7.8189	  9.1221	  9.7737	 10.0994	 10.2623	 10.3438	 10.3845	 10.4049	 10.4151	 10.4201	 11.2402	 11.5895	 12.0884	 12.8012	 13.8195	 15.2742	 17.3524	 20.3212	 24.5623	 30.6210	  0.0834	  0.0836	  0.0837	  0.0840	  0.0846	  0.0858	  0.0884	  0.0936	  0.1051	  0.1336	  0.1699	  0.1916	  0.2035	  0.2097	  0.2129	  0.2145	  0.2153	  0.2157	  0.2159	  0.2161	  0.3476	  0.3586	  0.3730	  0.3914	  0.4144	  0.4421	  0.4751	  0.5130	  0.5558	  0.6116	 18.3949	 18.3947	 18.3945	 18.3940	 18.3932	 18.3915	 18.3882	 18.3815	 18.3681	 18.3400	 18.3119	 18.2977	 18.2906	 18.2871	 18.2853	 18.2844	 18.2840	 18.2838	 18.2837	 18.2835	 18.0868	 18.0792	 18.0693	 18.0567	 18.0411	 18.0226	 18.0012	 17.9772	 17.9511	 17.9125	 11.2684	 11.2684	 11.2684	 11.2684	 11.2684	 11.2684	 11.2684	 11.2683	 11.2682	 11.2680	 11.2678	 11.2678	 11.2677	 11.2677	 11.2677	 11.2677	 11.2677	 11.2677	 11.2677	 11.2677	 11.2663	 11.2663	 11.2662	 11.2661	 11.2660	 11.2659	 11.2658	 11.2656	 11.2654	 11.2652	 -10.8402	 10.4252	 21.6804	  0.5000	  6.7889	  1.5616	  5.4201	  0.2002	  0.0196	   0.1500	    0.1500	  -0.2948	  0.3201	  0.3344	  1.0000
2018	179	   3	  0	178.1250	  0.1043	  0.1238	  0.1433	  0.1824	  0.2606	  0.4170	  0.7298	  1.3553	  2.6063	  5.2126	  7.8189	  9.1221	  9.7737	 10.0994	 10.2623	 10.3438	 10.3845	 10.4049	 10.4151	 10.4201	 11.2402	 11.5895	 12.0884	 12.8012	 13.8195	 15.2742	 17.3524	 20.3212	 24.5623	 30.6210	  0.0834	  0.0836	  0.0837	  0.0840	  0.0846	  0.0858	  0.0884	  0.0936	  0.1051	  0.1336	  0.1699	  0.1916	  0.2035	  0.2097	  0.2129	  0.2145	  0.2153	  0.2157	  0.2159	  0.2161	  0.3476	  0.3586	  0.3730	  0.3914	  0.4144	  0.4421	  0.4751	  0.5130	  0.5558	  0.6116	 17.9088	 17.9086	 17.9084	 17.9080	 17.9072	 17.9056	 17.9024	 17.8959	 17.8831	 17.8561	 17.8291	 17.8155	 17.8087	 17.8053	 17.8036	 17.8028	 17.8023	 17.8021	 17.8020	 17.8019	 17.6106	 17.6035	 17.5942	 17.5825	 17.5679	 17.5505	 17.5303	 17.5076	 17.4829	 17.4458	 11.3964	 11.3964	 11.3964	 11.3964	 11.3963	 11.3963	 11.3961	 11.3958	 11.3951	 11.3938	 11.3924	 11.3917	 11.3914	 11.3912	 11.3912	 11.3911	 11.3911	 11.3911	 11.3911	 11.3911	 11.3814	 11.3811	 11.3806	 11.3800	 11.3793	 11.3784	 11.3774	 11.3763	 11.3751	 11.3732	 -10.8402	 10.4252	 21.6804	  0.5000	  6.7889	  1.5616	  5.4201	  0.2002	  0.0196	   0.1500	    0.1500	  -0.2829	  0.3201	  0.3344	  1.0000
2018	179	   4	  0	178.1667	  0.1043	  0.1238	  0.1433	  0.1824	  0.2606	  0.4170	  0.7298	  1.3553	  2.6063	  5.2126	  7.8189	  9.1221	  9.7737	 10.0994	 10.2623	 10.3438	 10.3845	 10.4049	 10.4151	 10.4201	 11.2402	 11.5895	 12.0884	 12.8012	 13.8195	 15.2742	 17.3524	 20.3212	 24.5623	 30.6210	  0.0876	  0.0877	  0.0879	  0.0882	  0.0888	  0.0901	  0.0928	  0.0983	  0.1103	  0.1403	  0.1784	  0.2012	  0.2136	  0.2201	  0.2235	  0.2252	  0.2260	  0.2264	  0.2266	  0.2269	  0.3649	  0.3765	  0.3916	  0.4109	  0.4350	  0.4641	  0.4987	  0.5385	  0.5835	  0.6420	 18.5533	 18.5530	 18.5527	 18.5522	 18.5511	 18.5490	 18.5448	 18.5363	 18.5193	 18.4837	 18.4480	 18.4301	 18.4211	 18.4166	 18.4143	 18.4132	 18.4127	 18.4124	 18.4122	 18.4121	 18.1858	 18.1741	 18.1591	 18.1402	 18.1172	 18.0903	 18.0597	 18.0262	 17.9906	 17.9417	 11.7722	 11.7721	 11.7721	 11.7720	 11.7719	 11.7716	 11.7711	 11.7701	 11.7679	 11.7635	 11.7591	 11.7569	 11.7558	 11.7552	 11.7550	 11.7548	 11.7548	 11.7547	 11.7547	 11.7547	 11.7267	 11.7253	 11.7234	 11.7211	 11.7182	 11.7149	 11.7111	 11.7069	 11.7025	 11.6965	 -10.8402	 10.4252	 21.6804	  0.5000	  6.7889	  1.5616	  5.4201	  0.2002	  0.0196	   0.1575	    0.1575	  -0.3738	  0.3201	  0.3344	  1.0000
2018	179	   5	  0	178.2083	  0.1043	  0.1238	  0.1433	  0.1824	  0.2606	  0.4170	  0.7298	  1.3553	  2.6063	  5.2126	  7.8189	  9.1221	  9.7737	 10.0994	 10.2623	 10.3438	 10.3845	 10.4049	 10.4151	 10.4201	 11.2402	 11.5895	 12.0884	 12.8012	 13.8195	 15.2742	 17.3524	 20.3212	 24.5623	 30.6210	  0.0854	  0.0856	  0.0857	  0.0860	  0.0867	  0.0879	  0.0905	  0.0959	  0.1076	  0.1368	  0.1740	  0.1962	  0.2084	  0.2148	  0.2180	  0.2197	  0.2205	  0.2209	  0.2211	  0.2213	  0.3560	  0.3673	  0.3820	  0.4009	  0.4244	  0.4528	  0.4865	  0.5254	  0.5692	  0.6263	 20.4785	 20.4780	 20.4776	 20.4767	 20.4750	 20.4716	 20.4647	 20.4509	 20.4232	 20.3653	 20.3072	 20.2780	 20.2634	 20.2561	 20.2524	 20.2506	 20.2497	 20.2492	 20.2490	 20.2488	 19.9298	 19.9066	 19.8768	 19.8398	 19.7954	 19.7442	 19.6873	 19.6263	 19.5630	 19.4833	 12.2673	 12.2672	 12.2672	 12.2670	 12.2667	 12.2662	 12.2650	 12.2628	 12.2582	 12.2487	 12.2391	 12.2343	 12.2319	 12.2307	 12.2301	 12.2298	 12.2297	 12.2296	 12.2296	 12.2295	 12.1772	 12.1734	 12.1685	 12.1624	 12.1551	 12.1466	 12.1373	 12.1272	 12.1168	 12.1037	 -10.8402	 10.4252	 21.6804	  0.5000	  6.7889	  1.5616	  5.4201	  0.2002	  0.0196	   0.1536	    0.1536	  -0.6082	  0.3201	  0.3344	  1.0000
2018	179	   6	  0	178.2500	  0.1043	  0.1238	  0.1433	  0.1824	  0.2606	  0.4170	  0.7298	  1.3553	  2.6063	  5.2126	  7.8189	  9.1221	  9.7737	 10.0994	 10.2623	 10.3438	 10.3845	 10.4049	 10.4151	 10.4201	 11.2402	 11.5895	 12.0884	 12.8012	 13.8195	 15.2742	 17.3524	 20.3212	 24.5623	 30.6210	  0.1123	  0.1125	  0.1127	  0.1131	  0.1139	  0.1156	  0.1190	  0.1260	  0.1415	  0.1799	  0.2288	  0.2580	  0.2740	  0.2824	  0.2867	  0.2888	  0.2899	  0.2905	  0.2907	  0.2910	  0.4681	  0.4829	  0.5023	  0.5271	  0.5580	  0.5954	  0.6397	  0.6908	  0.7485	  0.8236	 22.8265	 22.8260	 22.8255	 22.8245	 22.8224	 22.8183	 22.8102	 22.7938	 22.7609	 22.6923	 22.6233	 22.5887	 22.5714	 22.5627	 22.5583	 22.5562	 22.5551	 22.5545	 22.5543	 22.5540	 22.1977	 22.1682	 22.1305	 22.0837	 22.0279	 21.9639	 21.8931	 21.8178	 21.7404	 21.6458	 11.5468	 11.5467	 11.5467	 11.5465	 11.5463	 11.5458	 11.5448	 11.5428	 11.5387	 11.5303	 11.5218	 11.5176	 11.5155	 11.5144	 11.5139	 11.5136	 11.5135	 11.5134	 11.5134	 11.5133	 11.4698	 11.4662	 11.4615	 11.4557	 11.4488	 11.4409	 11.4322	 11.4229	 11.4134	 11.4018	 -10.8402	 10.4252	 21.6804	  0.5000	  6.7889	  1.5616	  5.4201	  0.2002	  0.0196	   0.2020	    0.2020	  -0.7216	  0.3201	  0.3344	  1.0000
2018	179	   7	  0	178.2917	  0.1043	  0.1238	  0.1433	  0.1824	  0.2606	  0.4170	  0.7298	  1.3553	  2.6063	  5.2126	  7.8189	  9.1221	  9.7737	 10.0994	 10.2623	 10.3438	 10.3845	 10.4049	 10.4151	 10.4201	 11.2402	 11.5895	 12.0884	 12.8012	 13.8195	 15.2742	 17.3524	 20.3212	 24.5623	 30.6210	  0.2364	  0.2368	  0.2372	  0.2381	  0.2398	  0.2433	  0.2504	  0.2653	  0.2977	  0.3787	  0.4816	  0.5431	  0.5767	  0.5943	  0.6033	  0.6079	  0.6102	  0.6113	  0.6119	  0.6125	  0.9853	  1.0164	  1.0572	  1.1094	  1.1744	  1.2531	  1.3464	  1.4539	  1.5752	  1.7333	 23.9799	 23.9796	 23.9793	 23.9786	 23.9774	 23.9748	 23.9697	 23.9594	 23.9389	 23.8960	 23.8528	 23.8312	 23.8204	 23.8149	 23.8122	 23.8109	 23.8102	 23.8099	 23.8097	 23.8095	 23.4952	 23.4847	 23.4709	 23.4533	 23.4314	 23.4050	 23.3741	 23.3392	 23.3008	 23.2417	 10.8984	 10.8984	 10.8983	 10.8983	 10.8982	 10.8980	 10.8975	 10.8967	 10.8950	 10.8914	 10.8878	 10.8861	 10.8852	 10.8847	 10.8845	 10.8844	 10.8843	 10.8843	 10.8843	 10.8843	 10.8582	 10.8574	 10.8562	 10.8547	 10.8529	 10.8507	 10.8482	 10.8453	 10.8421	 10.8372	 -10.8402	 10.4252	 21.6804	  0.5000	  6.7889	  1.5616	  5.4201	  0.2002	  0.0196	   0.4251	    0.4251	  -0.4512	  0.3201	  0.3344	  1.0000
2018	179	   8	  0	178.3333	  0.1043	  0.1238	  0.1433	  0.1824	  0.2606	  0.4170	  0.7298	  1.3553	  2.6063	  5.2126	  7.8189	  9.1221	  9.7737	 10.0994	 10.2623	 10.3438	 10.3845	 10.4049	 10.4151	 10.4201	 11.2402	 11.5895	 12.0884	 12.8012	 13.8195	 15.2742	 17.3524	 20.3212	 24.5623	 30.6210	  0.3385	  0.3391	  0.3397	  0.3409	  0.3434	  0.3484	  0.3586	  0.3799	  0.4264	  0.5422	  0.6896	  0.7777	  0.8259	  0.8511	  0.8640	  0.8705	  0.8738	  0.8754	  0.8762	  0.8771	  1.5071	  1.5534	  1.6142	  1.6920	  1.7890	  1.9070	  2.0474	  2.2100	  2.3945	  2.6417	 24.7444	 24.7441	 24.7439	 24.7433	 24.7423	 24.7401	 24.7358	 24.7273	 24.7101	 24.6742	 24.6381	 24.6201	 24.6110	 24.6065	 24.6042	 24.6030	 24.6025	 24.6022	 24.6021	 24.6019	 24.2512	 24.2468	 24.2407	 24.2322	 24.2208	 24.2058	 24.1865	 24.1626	 24.1340	 24.0792	 11.4544	 11.4544	 11.4544	 11.4543	 11.4542	 11.4541	 11.4537	 11.4531	 11.4518	 11.4490	 11.4463	 11.4449	 11.4442	 11.4439	 11.4437	 11.4436	 11.4436	 11.4435	 11.4435	 11.4435	 11.4168	 11.4164	 11.4159	 11.4153	 11.4144	 11.4133	 11.4118	 11.4100	 11.4078	 11.4036	 -13.8606	 10.4252	 21.6804	  0.5000	  6.7889	  1.6757	  5.4201	  0.2016	  0.0198	   0.6467	    0.6467	  -0.3748	  0.3201	  0.3344	  1.0000
2018	179	   9	  0	178.3750	  0.1043	  0.1238	  0.1433	  0.1824	  0.2606	  0.4170	  0.7298	  1.3553	  2.6063	  5.2126	  7.8189	  9.1221	  9.7737	 10.0994	 10.2623	 10.3438	 10.3845	 10.4049	 10.4151	 10.4201	 11.2402	 11.5895	 12.0884	 12.8012	 13.8195	 15.2742	 17.3524	 20.3212	 24.5623	 30.6210	  0.3674	  0.3681	  0.3687	  0.3701	  0.3728	  0.3782	  0.3892	  0.4124	  0.4628	  0.5886	  0.7486	  0.8442	  0.8965	  0.9238	  0.9378	  0.9449	  0.9485	  0.9502	  0.9511	  0.9520	  1.6782	  1.7292	  1.7962	  1.8820	  1.9891	  2.1195	  2.2749	  2.4552	  2.6601	  2.9375	 25.5657	 25.5654	 25.5651	 25.5645	 25.5634	 25.5611	 25.5566	 25.5475	 25.5292	 25.4911	 25.4528	 25.4336	 25.4239	 25.4191	 25.4167	 25.4155	 25.4149	 25.4146	 25.4144	 25.4143	 25.0205	 25.0160	 25.0096	 25.0008	 24.9888	 24.9727	 24.9519	 24.9258	 24.8944	 24.8333	 11.1433	 11.1432	 11.1432	 11.1432	 11.1431	 11.1430	 11.1426	 11.1420	 11.1407	 11.1381	 11.1354	 11.1341	 11.1334	 11.1331	 11.1329	 11.1328	 11.1328	 11.1328	 11.1328	 11.1328	 11.1054	 11.1051	 11.1047	 11.1040	 11.1032	 11.1021	 11.1007	 11.0988	 11.0967	 11.0924	 -15.2817	 10.4252	 21.6804	  0.5000	  6.7889	  1.7298	  5.4201	  0.2022	  0.0198	   0.7186	    0.7186	  -0.3970	  0.3201	  0.3344	  1.0000
