Year	DOY	Hour	Min	 Dectime	flag_test	Tsfc_Paved	Tsfc_Bldgs	Tsfc_EveTr	Tsfc_DecTr	Tsfc_Grass	Tsfc_BSoil	Tsfc_Water	QN_Paved	QN_Bldgs	QN_EveTr	QN_DecTr	QN_Grass	QN_BSoil	QN_Water	QS_Paved	QS_Bldgs	QS_EveTr	QS_DecTr	QS_Grass	QS_BSoil	QS_Water	QE0_Paved	QE0_Bldgs	QE0_EveTr	QE0_DecTr	QE0_Grass	QE0_BSoil	QE0_Water	QE_Paved	QE_Bldgs	QE_EveTr	QE_DecTr	QE_Grass	QE_BSoil	QE_Water	QH_Paved	QH_Bldgs	QH_EveTr	QH_DecTr	QH_Grass	QH_BSoil	QH_Water	wu_Paved	wu_Bldgs	wu_EveTr	wu_DecTr	wu_Grass	wu_BSoil	wu_Water	ev0_Paved	ev0_Bldgs	ev0_EveTr	ev0_DecTr	ev0_Grass	ev0_BSoil	ev0_Water	ev_Paved	ev_Bldgs	ev_EveTr	ev_DecTr	ev_Grass	ev_BSoil	ev_Water	drain_Paved	drain_Bldgs	drain_EveTr	drain_DecTr	drain_Grass	drain_BSoil	drain_Water	st_Paved_prev	st_Bldgs_prev	st_EveTr_prev	st_DecTr_prev	st_Grass_prev	st_BSoil_prev	st_Water_prev	st_Paved_next	st_Bldgs_next	st_EveTr_next	st_DecTr_next	st_Grass_next	st_BSoil_next	st_Water_next	ss_Paved_prev	ss_Bldgs_prev	ss_EveTr_prev	ss_DecTr_prev	ss_Grass_prev	ss_BSoil_prev	ss_Water_prev	ss_Paved_next	ss_Bldgs_next	ss_EveTr_next	ss_DecTr_next	ss_Grass_next	ss_BSoil_next	ss_Water_next	      RS	      RA	      RB	  RAsnow	RSS_Paved	RSS_Bldgs	RSS_EveTr	RSS_DecTr	RSS_Grass	RSS_BSoil	RSS_Water	    vsmd	     dsp	    G_sm	   x_exp	 g_kdown	    g_dq	    g_ta	   g_smd	   g_lai	 vpd_hPa	 lv_J_kg	  avdens	    avcp	   s_hPa	psyc_hPa	    iter	FAIBldg_use	FAIEveTree_use	FAIDecTree_use	     FAI	   dqndt
2018	179	   0	  0	178.0000	   0.0000	   17.2141	   37.3248	   16.4485	   16.4477	   17.7316	   17.4717	   17.2605	-48.8278	160.5372	-56.7712	-56.7668	-43.4452	-46.1427	-49.0408	-14.7088	-14.7088	-14.7088	-14.7088	-14.7088	-14.7088	-14.7088	  -0.0000	   0.0084	  -0.0004	  -0.0004	   0.0002	   0.0001	  -0.8396	 -0.0000	  0.0000	 -0.0004	  0.0115	  0.0120	  0.0119	 -0.8396	-17.6842	191.6807	-25.6272	-25.6347	-12.3137	-15.0110	-17.0576	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  -0.0000	   0.0000	  -0.0000	  -0.0000	   0.0000	   0.0000	  -0.0001	 -0.0000	  0.0000	 -0.0000	  0.0000	  0.0000	  0.0000	 -0.0001	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	     345.4403	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	     345.4404	     142.3635	     142.1469	     150.0000	     134.7802	     124.9392	     137.9835	       0.0000	     142.3631	     142.1465	     150.0000	     134.7821	     124.9405	     137.9888	       0.0000	5939887.1615	120.0000	 10.3088	  0.0000	5939887.1615	5939887.1615	5939887.1615	5939887.1615	5939887.1615	5939887.1615	  -0.0000	 22.4468	111.2000	  0.0500	 -4.4377	  0.0001	  0.6727	  0.9090	  0.9920	  0.6798	  2.1860	2458126.2753	  1.2255	1016.0891	  1.3634	  0.6828	 16.0000	     0.3670	        0.0544	        0.0640	  0.4310	 12.7384
2018	179	   1	  0	178.0417	   0.0000	   16.8781	   36.8103	   16.1152	   16.1105	   17.3899	   17.1309	   16.8994	-49.4294	157.3851	-57.3464	-57.3232	-44.0468	-46.7351	-49.5561	-16.0703	-16.0703	-16.0703	-16.0703	-16.0703	-16.0703	-16.0703	   0.0001	   0.0574	  -0.0021	  -0.0021	   0.0016	   0.0008	  -0.2825	  0.0000	  0.0000	 -0.0021	  0.0791	  0.0828	  0.0820	 -0.2825	-18.7048	188.1097	-26.6197	-26.6777	-13.4050	-16.0925	-18.5489	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	   0.0000	   0.0000	  -0.0000	  -0.0000	   0.0000	   0.0000	  -0.0000	  0.0000	  0.0000	 -0.0000	  0.0000	  0.0000	  0.0000	 -0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	     345.4408	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	     345.4409	     142.3609	     142.1442	     150.0000	     134.7924	     124.9473	     138.0174	       0.0000	     142.3605	     142.1438	     150.0000	     134.7942	     124.9486	     138.0226	       0.0000	2270515.8110	120.0000	 10.3088	  0.0000	2270515.8110	2270515.8110	2270515.8110	2270515.8110	2270515.8110	2270515.8110	   0.0000	 22.4376	111.2000	  0.0500	 -4.4381	  0.0009	  0.6503	  0.9047	  0.9920	  0.6798	  2.3811	2459031.6959	  1.2264	1015.7750	  1.3434	  0.6822	 35.0000	     0.3670	        0.0544	        0.0640	  0.4310	 10.6759
2018	179	   2	  0	178.0833	   0.0000	   16.1056	   35.7780	   15.3516	   15.2721	   16.5356	   16.2798	   16.2084	-48.8850	155.7728	-56.7538	-56.3459	-43.1617	-45.8310	-49.4006	-18.2704	-18.2704	-18.2704	-18.2704	-18.2704	-18.2704	-18.2704	  -0.0158	   0.9217	  -0.0517	  -0.0484	   0.0118	  -0.0004	  -1.6915	 -0.0158	  0.0000	 -0.0517	  1.2536	  1.3138	  1.3016	 -1.6915	-19.2315	185.4105	-27.0644	-27.9618	-14.8378	-17.4949	-18.0714	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  -0.0000	   0.0001	  -0.0000	  -0.0000	   0.0000	  -0.0000	  -0.0002	 -0.0000	  0.0000	 -0.0000	  0.0002	  0.0002	  0.0002	 -0.0002	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	     345.4414	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	     345.4416	     142.3561	     142.1392	     150.0000	     134.8144	     124.9618	     138.0783	       0.0000	     142.3557	     142.1388	     150.0000	     134.8161	     124.9629	     138.0832	       0.0000	114188.5921	120.0000	 10.3088	  0.0000	114188.5921	114188.5921	114188.5921	114188.5921	114188.5921	114188.5921	   0.0000	 22.4211	111.2000	  0.0500	 -4.4389	  0.0140	  0.6791	  0.8928	  0.9920	  0.6798	  2.1350	2460493.6995	  1.2290	1015.3781	  1.2915	  0.6813	 45.0000	     0.3670	        0.0544	        0.0640	  0.4310	  4.4661
2018	179	   3	  0	178.1250	   0.0000	   15.6057	   35.5654	   14.8721	   14.2392	   15.4621	   15.2145	   16.0006	-46.5722	162.0253	-54.4843	-51.2509	-38.0755	-40.7422	-48.5773	-17.1386	-17.1386	-17.1386	-17.1386	-17.1386	-17.1386	-17.1386	  -0.3356	   7.2173	  -0.6219	  -0.4685	   0.0071	  -0.0892	  -6.6781	 -0.3356	  0.0000	 -0.6219	  9.7263	 10.2019	 10.1057	 -6.6781	-19.2371	189.0248	-26.8629	-33.9777	-21.2780	-23.8484	-14.8998	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  -0.0000	   0.0009	  -0.0001	  -0.0001	   0.0000	  -0.0000	  -0.0008	 -0.0000	  0.0000	 -0.0001	  0.0012	  0.0012	  0.0012	 -0.0008	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	       0.0001	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	     345.4471	       0.0002	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	     345.4479	     142.3512	     142.1342	     150.0000	     134.8310	     124.9708	     138.1322	       0.0000	     142.3508	     142.1338	     150.0000	     134.8317	     124.9708	     138.1359	       0.0000	7900.9591	120.0000	 10.3088	  0.0000	7900.9591	7900.9591	7900.9591	7900.9591	7900.9591	7900.9591	   0.0000	 22.4101	111.2000	  0.0500	 -4.4395	  0.1057	  0.7788	  0.8848	  0.9920	  0.6798	  1.3638	2460673.9913	  1.2308	1015.4668	  1.2585	  0.6812	 39.0000	     0.3670	        0.0544	        0.0640	  0.4310	  2.3576
2018	179	   4	  0	178.1667	   0.0000	   16.1161	   41.4421	   15.4490	   13.0453	   14.0693	   13.8678	   16.4658	-23.9364	277.3043	-32.5367	-21.4879	 -8.3580	-10.9336	-26.0421	  9.5408	  9.5408	  9.5408	  9.5408	  9.5408	  9.5408	  9.5408	  -0.7426	  27.5446	  -1.5384	  -0.4872	   0.7324	   0.4934	  -6.4842	 -0.7426	  0.0000	 -1.5384	 38.4211	 39.6407	 39.4016	 -6.4842	-21.0933	279.4048	-28.8978	-57.8085	-45.8983	-48.2348	-17.4574	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  -0.0001	   0.0034	  -0.0002	  -0.0001	   0.0001	   0.0001	  -0.0008	 -0.0001	  0.0000	 -0.0002	  0.0047	  0.0048	  0.0048	 -0.0008	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	       0.0011	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	     345.4586	       0.0012	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	     345.4593	     142.3464	     142.1292	     150.0000	     134.8216	     124.9527	     138.1580	       0.0000	     142.3460	     142.1288	     150.0000	     134.8188	     124.9491	     138.1581	       0.0000	1893.8500	107.7608	 10.3088	  0.0000	1875.0905	1893.8500	1893.8500	1893.8500	1893.8500	1893.8500	  -0.0000	 22.4259	111.2000	  0.0500	 -4.4387	  0.3420	  0.7629	  0.8933	  0.9920	  0.6798	  1.4798	2459610.0566	  1.2285	1015.7665	  1.2936	  0.6816	102.0000	     0.3670	        0.0544	        0.0640	  0.4310	  8.9419
2018	179	   5	  0	178.2083	   0.0000	   17.8170	   54.4919	   17.1639	   12.2118	   13.0685	   12.9111	   17.5739	 14.4178	473.4286	  5.0385	 26.7696	 39.0861	 36.8218	 14.9476	 51.1982	 51.1982	 51.1982	 51.1982	 51.1982	 51.1982	 51.1982	   0.7436	  57.0069	  -0.4025	   2.3066	   3.7976	   3.5240	   4.3288	  0.7436	  0.0000	 -0.4025	 82.8321	 84.3231	 84.0495	  4.3288	-20.8153	438.9390	-29.0486	-90.5521	-79.7266	-81.7173	-23.8708	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	   0.0001	   0.0070	  -0.0000	   0.0003	   0.0005	   0.0004	   0.0005	  0.0001	  0.0000	 -0.0000	  0.0101	  0.0103	  0.0103	  0.0005	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	       0.0013	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	     345.4609	       0.0012	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	     345.4604	     142.3416	     142.1242	     150.0000	     134.7607	     124.8824	     138.1316	       0.0000	     142.3412	     142.1238	     150.0000	     134.7524	     124.8733	     138.1262	       0.0000	1371.1387	 98.6456	 10.3088	  0.0000	1352.1136	1371.1387	1371.1387	1371.1387	1371.1387	1371.1387	   0.0000	 22.4937	111.2000	  0.0500	 -4.4353	  0.5696	  0.5964	  0.9178	  0.9920	  0.6798	  2.9178	2457547.1065	  1.2218	1016.1612	  1.4081	  0.6823	 99.0000	     0.3670	        0.0544	        0.0640	  0.4310	 10.2409
2018	179	   6	  0	178.2500	   0.0000	   20.8069	   56.5774	   20.0489	   15.8640	   16.5242	   16.4138	   18.3809	 57.3996	667.7415	 47.5683	 62.0763	 74.3353	 72.3000	 69.1039	 92.8341	 92.8341	 92.8341	 92.8341	 92.8341	 92.8341	 92.8341	   4.6910	  51.5697	   3.9313	   5.3001	   6.2483	   6.0892	  60.1631	  0.3491	  0.0000	  3.9313	 87.1404	 88.0886	 87.9295	 60.1631	-12.5011	598.1900	-25.9145	-94.6157	-83.3049	-85.1811	-60.6107	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	   0.0006	   0.0063	   0.0005	   0.0006	   0.0008	   0.0007	   0.0073	  0.0000	  0.0000	  0.0005	  0.0106	  0.0108	  0.0107	  0.0073	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	       0.0001	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	     345.4298	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	     345.4224	     142.3368	     142.1192	     150.0000	     134.6479	     124.7600	     138.0541	       0.0000	     142.3364	     142.1187	     150.0000	     134.6391	     124.7505	     138.0484	       0.0000	2006.6742	 73.2652	  9.8464	  0.0000	2006.6742	2006.6742	2006.6742	2006.6742	2006.6742	2006.6742	   0.0000	 22.6135	111.2000	  0.0500	 -4.4293	  0.7187	  0.3253	  0.9471	  0.9919	  0.6798	  7.3031	2457155.1669	  1.2124	1015.5756	  1.5826	  0.6818	102.0000	     0.3670	        0.0544	        0.0640	  0.4310	 12.3093
2018	179	   7	  0	178.2917	   0.0000	   23.3814	   55.0196	   22.6288	   19.5754	   20.0522	   19.9847	   19.0123	115.6869	865.6910	104.7189	109.0319	120.7983	119.1426	137.5025	141.1598	141.1598	141.1598	141.1598	141.1598	141.1598	141.1598	   7.3646	  43.2379	   6.8399	   7.0465	   7.6096	   7.5303	 125.9898	  0.0000	  0.0000	  6.8399	 83.3801	 83.9432	 83.8640	125.9898	  4.3835	754.3876	-13.4244	-85.6516	-74.4483	-76.0247	-99.7907	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	   0.0009	   0.0053	   0.0008	   0.0009	   0.0009	   0.0009	   0.0154	  0.0000	  0.0000	  0.0008	  0.0102	  0.0102	  0.0102	  0.0154	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	     345.2873	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	     345.2719	     142.3319	     142.1141	     150.0000	     134.5524	     124.6557	     137.9958	       0.0000	     142.3315	     142.1136	     150.0000	     134.5442	     124.6467	     137.9906	       0.0000	2541.5039	 51.5972	  7.7809	  0.0000	2541.5039	2541.5039	2541.5039	2541.5039	2541.5039	2541.5039	   0.0000	 22.7155	111.2000	  0.0500	 -4.4242	  0.8101	  0.2134	  0.9650	  0.9918	  0.6798	 10.8478	2456959.6011	  1.2056	1015.1059	  1.7219	  0.6814	 60.0000	     0.3670	        0.0544	        0.0640	  0.4310	 19.3641
2018	179	   8	  0	178.3333	   0.0000	   25.1407	   57.6946	   24.3763	   21.1265	   21.4947	   21.4561	   20.0261	183.9398	1057.4241	171.9786	172.7767	183.0762	182.0052	209.4350	190.8976	190.8976	190.8976	190.8976	190.8976	190.8976	190.8976	   9.1017	  48.8745	   8.5570	   8.5944	   9.0641	   9.0151	 163.5767	  0.0000	  0.0000	  8.5570	 96.4889	 96.9585	 96.9096	163.5767	 29.4725	902.9568	  8.9543	-78.1794	-68.3497	-69.3717	-108.6090	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	   0.0011	   0.0060	   0.0010	   0.0011	   0.0011	   0.0011	   0.0200	  0.0000	  0.0000	  0.0010	  0.0118	  0.0118	  0.0118	  0.0200	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	     345.0787	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	     345.0587	     142.3270	     142.1089	     150.0000	     134.4441	     124.5385	     137.9257	       0.0000	     142.3266	     142.1085	     150.0000	     134.4342	     124.5280	     137.9191	       0.0000	2464.0227	 45.4398	  7.0248	  0.0000	2464.0227	2464.0227	2464.0227	2464.0227	2464.0227	2464.0227	   0.0000	 22.8303	111.2000	  0.0500	 -4.4185	  0.8675	  0.2038	  0.9730	  0.9918	  0.6798	 11.4082	2455224.2824	  1.2020	1015.6305	  1.7993	  0.6821	 72.0000	     0.3670	        0.0544	        0.0640	  0.4310	 22.6541
2018	179	   9	  0	178.3750	   0.0000	   26.8452	   60.7007	   26.0338	   22.6167	   22.9161	   22.8986	   20.4736	243.5058	1200.2213	230.8333	228.3692	237.1682	236.6606	275.5790	228.5802	228.5802	228.5802	228.5802	228.5802	228.5802	228.5802	  10.7883	  50.6776	  10.2598	  10.1578	  10.5253	  10.5040	 213.4916	  0.0000	  0.0000	 10.2598	104.0935	104.4610	104.4396	213.4916	 57.9298	1014.6454	 34.9975	-61.3003	-52.8687	-53.3550	-123.4886	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	   0.0013	   0.0062	   0.0013	   0.0012	   0.0013	   0.0013	   0.0261	  0.0000	  0.0000	  0.0013	  0.0127	  0.0128	  0.0128	  0.0261	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	     344.8069	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	     344.7808	     142.3220	     142.1038	     150.0000	     134.3204	     124.4060	     137.8416	       0.0000	     142.3216	     142.1033	     150.0000	     134.3097	     124.3945	     137.8342	       0.0000	2670.3946	 42.9683	  6.8683	  0.0000	2670.3946	2670.3946	2670.3946	2670.3946	2670.3946	2670.3946	  -0.0000	 22.9605	111.2000	  0.0500	 -4.4120	  0.9035	  0.1798	  0.9793	  0.9917	  0.6798	 13.3062	2455222.8437	  1.1985	1015.3713	  1.8716	  0.6817	 60.0000	     0.3670	        0.0544	        0.0640	  0.4310	 19.2194
2018	179	  10	  0	178.4167	   0.0000	   28.4250	   61.7250	   27.5788	   24.2264	   24.4747	   24.4723	   20.1521	286.8274	1282.8442	273.5324	267.2912	274.9912	274.9197	329.3517	250.4922	250.4922	250.4922	250.4922	250.4922	250.4922	250.4922	  12.5400	  48.3370	  12.0624	  11.8405	  12.1177	  12.1150	 291.5867	  0.0000	  0.0000	 12.0624	106.0990	106.3762	106.3734	291.5867	 84.1328	1080.1497	 58.7754	-41.5023	-34.0795	-34.1483	-164.9295	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	   0.0015	   0.0059	   0.0015	   0.0014	   0.0015	   0.0015	   0.0356	  0.0000	  0.0000	  0.0015	  0.0130	  0.0130	  0.0130	  0.0356	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	     344.4466	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	     344.4110	     142.3170	     142.0985	     150.0000	     134.1897	     124.2662	     137.7520	       0.0000	     142.3165	     142.0981	     150.0000	     134.1788	     124.2545	     137.7445	       0.0000	3075.7712	 40.4436	  6.7340	  0.0000	3075.7712	3075.7712	3075.7712	3075.7712	3075.7712	3075.7712	   0.0000	 23.0978	111.2000	  0.0500	 -4.4051	  0.9250	  0.1514	  0.9851	  0.9916	  0.6798	 17.3090	2457496.6729	  1.1949	1014.0429	  1.9510	  0.6799	 96.0000	     0.3670	        0.0544	        0.0640	  0.4310	  9.9923
2018	179	  11	  0	178.4583	   0.0000	   29.2988	   59.7239	   28.4685	   25.3457	   25.5527	   25.5589	   19.7172	315.0125	1319.4053	301.1043	291.3046	298.3653	298.5774	364.7053	262.1953	262.1953	262.1953	262.1953	262.1953	262.1953	262.1953	  13.9729	  45.7876	  13.5324	  13.2227	  13.4464	  13.4531	 367.1324	  0.0000	  0.0000	 13.5324	106.8485	107.0723	107.0789	367.1324	103.9018	1108.2946	 76.4612	-26.6546	-19.8177	-19.6123	-213.5378	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	   0.0017	   0.0056	   0.0017	   0.0016	   0.0016	   0.0016	   0.0448	  0.0000	  0.0000	  0.0017	  0.0130	  0.0131	  0.0131	  0.0448	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	     343.9639	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	     343.9192	     142.3119	     142.0933	     150.0000	     134.0581	     124.1254	     137.6630	       0.0000	     142.3115	     142.0928	     150.0000	     134.0471	     124.1137	     137.6556	       0.0000	3262.7956	 36.5159	  6.5812	  0.0000	3262.7956	3262.7956	3262.7956	3262.7956	3262.7956	3262.7956	   0.0000	 23.2362	111.2000	  0.0500	 -4.3982	  0.9359	  0.1404	  0.9885	  0.9915	  0.6798	 20.4502	2459608.5982	  1.1923	1012.9207	  2.0049	  0.6783	 92.0000	     0.3670	        0.0544	        0.0640	  0.4310	  4.1002
