Year	DOY	Hour	Min	 Dectime	flag_test	Tsfc_Paved	Tsfc_Bldgs	Tsfc_EveTr	Tsfc_DecTr	Tsfc_Grass	Tsfc_BSoil	Tsfc_Water	QN_Paved	QN_Bldgs	QN_EveTr	QN_DecTr	QN_Grass	QN_BSoil	QN_Water	QS_Paved	QS_Bldgs	QS_EveTr	QS_DecTr	QS_Grass	QS_BSoil	QS_Water	QE0_Paved	QE0_Bldgs	QE0_EveTr	QE0_DecTr	QE0_Grass	QE0_BSoil	QE0_Water	QE_Paved	QE_Bldgs	QE_EveTr	QE_DecTr	QE_Grass	QE_BSoil	QE_Water	QH_Paved	QH_Bldgs	QH_EveTr	QH_DecTr	QH_Grass	QH_BSoil	QH_Water	wu_Paved	wu_Bldgs	wu_EveTr	wu_DecTr	wu_Grass	wu_BSoil	wu_Water	ev0_Paved	ev0_Bldgs	ev0_EveTr	ev0_DecTr	ev0_Grass	ev0_BSoil	ev0_Water	ev_Paved	ev_Bldgs	ev_EveTr	ev_DecTr	ev_Grass	ev_BSoil	ev_Water	drain_Paved	drain_Bldgs	drain_EveTr	drain_DecTr	drain_Grass	drain_BSoil	drain_Water	st_Paved_prev	st_Bldgs_prev	st_EveTr_prev	st_DecTr_prev	st_Grass_prev	st_BSoil_prev	st_Water_prev	st_Paved_next	st_Bldgs_next	st_EveTr_next	st_DecTr_next	st_Grass_next	st_BSoil_next	st_Water_next	ss_Paved_prev	ss_Bldgs_prev	ss_EveTr_prev	ss_DecTr_prev	ss_Grass_prev	ss_BSoil_prev	ss_Water_prev	ss_Paved_next	ss_Bldgs_next	ss_EveTr_next	ss_DecTr_next	ss_Grass_next	ss_BSoil_next	ss_Water_next	      RS	      RA	      RB	  RAsnow	RSS_Paved	RSS_Bldgs	RSS_EveTr	RSS_DecTr	RSS_Grass	RSS_BSoil	RSS_Water	    vsmd	     dsp	    G_sm	   x_exp	 g_kdown	    g_dq	    g_ta	   g_smd	   g_lai	 vpd_hPa	 lv_J_kg	  avdens	    avcp	   s_hPa	psyc_hPa	    iter	FAIBldg_use	FAIEveTree_use	FAIDecTree_use	     FAI	   dqndt
2018	179	   0	  0	178.0000	   0.0000	   15.6675	   68.9000	   14.9412	   14.9412	   16.1572	   15.9122	   15.6675	-45.9592	655.7050	-53.9185	-53.9185	-40.5646	-43.2726	-45.9592	 -1.3110	 -1.3110	 -1.3110	 -1.3110	 -1.3110	 -1.3110	 -1.3110	  -0.0012	   0.0453	  -0.0017	  -0.0017	  -0.0008	  -0.0010	  -0.0012	 -0.0012	  0.0000	  0.0152	  0.0152	  0.0161	 -0.0010	 -0.0012	-35.2615	666.4015	-43.2372	-43.2372	-29.8842	-32.5751	-35.2615	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  -0.0000	   0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	 -0.0000	  0.0000	  0.0000	  0.0000	  0.0000	 -0.0000	 -0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	     141.3325	     141.2337	     138.7804	     115.9857	     120.3291	     150.0000	       0.0000	     141.3320	     141.2332	     138.7857	     115.9865	     120.3299	     150.0000	       0.0000	3419246.4467	113.3073	 10.3088	  0.0000	3419246.4467	3419246.4467	3419246.4467	3419246.4467	3419246.4467	3419246.4467	3419246.4467	 31.5105	111.2000	  0.0500	 -3.9845	  0.0001	  0.6727	  0.9090	  0.9852	  1.1891	  2.1860	2458126.2753	  1.2255	1016.0891	  1.3634	  0.6828	 30.0000	     0.1130	        0.1251	        0.1472	  0.3853	 16.7955
2018	179	   1	  0	178.0417	   0.0000	   15.7065	   68.6292	   14.9809	   14.9809	   16.1856	   15.9489	   15.7065	-48.4152	645.9820	-56.3854	-56.3854	-42.9615	-45.7145	-48.4152	 -7.5098	 -7.5098	 -7.5098	 -7.5098	 -7.5098	 -7.5098	 -7.5098	  -0.0056	   0.3079	  -0.0092	  -0.0092	  -0.0031	  -0.0044	  -0.0056	 -0.0056	  0.0000	  0.1060	  0.1060	  0.1120	 -0.0044	 -0.0056	-32.5311	661.8606	-40.6129	-40.6129	-27.1951	-29.8317	-32.5311	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  -0.0000	   0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	 -0.0000	  0.0000	  0.0000	  0.0000	  0.0000	 -0.0000	 -0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	     141.3294	     141.2304	     138.8148	     115.9913	     120.3338	     150.0000	       0.0000	     141.3289	     141.2299	     138.8201	     115.9921	     120.3345	     150.0000	       0.0000	1307003.5803	111.8416	 10.3088	  0.0000	1307003.5803	1307003.5803	1307003.5803	1307003.5803	1307003.5803	1307003.5803	1307003.5803	 31.5049	111.2000	  0.0500	 -3.9848	  0.0009	  0.6503	  0.9047	  0.9852	  1.1891	  2.3811	2459031.6959	  1.2264	1015.7750	  1.3434	  0.6822	360.0000	     0.1130	        0.1251	        0.1472	  0.3853	  0.6101
2018	179	   2	  0	178.0833	   0.0000	   14.8771	   67.9125	   14.0454	   14.0454	   15.2435	   15.1184	   14.8771	-47.6242	639.3937	-54.9356	-54.9356	-41.6712	-44.9525	-47.6242	 -7.6540	 -7.6540	 -7.6540	 -7.6540	 -7.6540	 -7.6540	 -7.6540	  -0.1259	   5.0128	  -0.1770	  -0.1770	  -0.0779	  -0.1059	  -0.1259	 -0.1259	  0.0000	  1.6974	  1.6974	  1.7965	 -0.1059	 -0.1259	-33.3528	653.5393	-42.4875	-42.4875	-29.3221	-30.7011	-33.3528	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  -0.0000	   0.0006	  -0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	 -0.0000	  0.0000	  0.0002	  0.0002	  0.0002	 -0.0000	 -0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0001	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	     141.3238	     141.2245	     138.8765	     116.0010	     120.3418	     150.0000	       0.0000	     141.3233	     141.2240	     138.8814	     116.0017	     120.3423	     150.0000	       0.0000	65731.7440	113.5684	 10.3088	  0.0000	65731.7440	65731.7440	65731.7440	65731.7440	65731.7440	65731.7440	65731.7440	 31.4951	111.2000	  0.0500	 -3.9852	  0.0140	  0.6791	  0.8928	  0.9852	  1.1891	  2.1350	2460493.6995	  1.2290	1015.3781	  1.2915	  0.6813	360.0000	     0.1130	        0.1251	        0.1472	  0.3853	  0.0658
2018	179	   3	  0	178.1250	   0.0000	   14.4516	   67.4458	   12.8379	   12.8379	   13.9888	   14.6847	   14.4509	-44.9836	644.9235	-48.1674	-48.1674	-34.9146	-42.2877	-44.9800	 -5.5189	 -5.5189	 -5.5189	 -5.5189	 -5.5189	 -5.5189	 -5.5189	  -1.3472	  38.4468	  -1.4419	  -1.4419	  -0.6779	  -1.1805	  -1.3361	 -1.3472	  0.0000	 12.9348	 12.9348	 13.6988	 -1.1805	 -1.3361	-32.4862	656.0737	-49.9520	-49.9520	-37.4632	-29.9569	-32.4937	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  -0.0002	   0.0047	  -0.0002	  -0.0002	  -0.0001	  -0.0001	  -0.0002	 -0.0002	  0.0000	  0.0016	  0.0016	  0.0017	 -0.0001	 -0.0002	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	       0.0008	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0009	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	     141.3181	     141.2186	     138.9294	     116.0036	     120.3423	     150.0000	       0.0000	     141.3177	     141.2181	     138.9328	     116.0029	     120.3413	     150.0000	       0.0000	4548.1384	115.2068	 10.3088	  0.0000	4539.5529	4548.1384	4548.1384	4548.1384	4548.1384	4548.1384	4548.1384	 31.4927	111.2000	  0.0500	 -3.9854	  0.1057	  0.7788	  0.8848	  0.9852	  1.1891	  1.3638	2460673.9913	  1.2308	1015.4668	  1.2585	  0.6812	360.0000	     0.1130	        0.1251	        0.1472	  0.3853	  0.1694
2018	179	   4	  0	178.1667	   0.0000	   15.6971	   67.7894	   12.7833	   12.6934	   13.5800	   15.7512	   15.6788	-17.7714	858.6829	-14.5859	-16.1512	 -2.6210	-17.1490	-18.0147	 20.3319	 20.3319	 20.3319	 20.3319	 20.3319	 20.3319	 20.3319	  -2.0652	 112.7797	  -1.5734	  -1.7770	  -0.0052	  -1.9247	  -2.0400	 -2.0652	  0.0000	 40.5991	 40.3956	 42.1674	 -1.9247	 -2.0400	-29.3901	844.9991	-68.8689	-70.2307	-58.4722	-28.9081	-29.6585	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  -0.0003	   0.0138	  -0.0002	  -0.0002	  -0.0000	  -0.0002	  -0.0002	 -0.0003	  0.0000	  0.0050	  0.0049	  0.0051	 -0.0002	 -0.0002	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	       0.0040	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0042	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	     141.3125	     141.2127	     138.9513	     115.9764	     120.3114	     150.0000	       0.0000	     141.3120	     141.2122	     138.9513	     115.9724	     120.3070	     150.0000	       0.0000	1090.2019	 94.7688	 10.3088	  0.0000	1048.3068	1090.2019	1090.2019	1090.2019	1090.2019	1090.2019	1090.2019	 31.5208	111.2000	  0.0500	 -3.9840	  0.3420	  0.7629	  0.8933	  0.9852	  1.1891	  1.4798	2459610.0566	  1.2285	1015.7665	  1.2936	  0.6816	341.0000	     0.1130	        0.1251	        0.1472	  0.3853	  2.4476
2018	179	   5	  0	178.2083	   0.0000	   18.0649	   69.4833	   13.7619	   13.4958	   14.1876	   17.8428	   18.0232	 36.1664	1220.4691	 46.0138	 41.2236	 53.8241	 32.1386	 35.3577	 65.4070	 65.4070	 65.4070	 65.4070	 65.4070	 65.4070	 65.4070	   2.0070	 195.0713	   3.6213	   2.8325	   4.8668	   1.2876	   1.8256	  2.0070	  0.0000	 76.5658	 75.7770	 77.8113	  1.2876	  1.8256	-21.7057	1164.6041	-86.4171	-90.4184	-79.8523	-25.0140	-22.3330	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	   0.0002	   0.0238	   0.0004	   0.0003	   0.0006	   0.0002	   0.0002	  0.0002	  0.0000	  0.0093	  0.0093	  0.0095	  0.0002	  0.0002	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	       0.0045	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0043	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	     141.3069	     141.2068	     138.9297	     115.9065	     120.2371	     150.0000	       0.0000	     141.3064	     141.2063	     138.9253	     115.8982	     120.2283	     150.0000	       0.0000	789.3234	 81.8036	 10.3088	  0.0000	 758.8937	 789.3234	 789.3234	 789.3234	 789.3234	 789.3234	 789.3234	 31.5921	111.2000	  0.0500	 -3.9804	  0.5696	  0.5964	  0.9178	  0.9851	  1.1891	  2.9178	2457547.1065	  1.2218	1016.1612	  1.4081	  0.6823	360.0000	     0.1130	        0.1251	        0.1472	  0.3853	  2.7683
2018	179	   6	  0	178.2500	   0.0000	   21.6189	   71.6424	   18.0578	   17.6722	   18.1688	   20.9090	   21.2793	 99.1711	1531.7058	104.1993	 94.6264	106.5003	 89.7966	 99.1013	108.7217	108.7217	108.7217	108.7217	108.7217	108.7217	108.7217	   9.7243	 156.5410	  10.4617	   9.5295	  10.7554	   8.8043	   9.6932	  1.5321	  0.0000	 80.9501	 80.0179	 81.2439	  8.8043	  9.6932	  2.2134	1436.2802	-72.1764	-80.8171	-70.1691	-14.4332	 -6.0175	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	   0.0012	   0.0191	   0.0013	   0.0012	   0.0013	   0.0011	   0.0012	  0.0002	  0.0000	  0.0099	  0.0098	  0.0099	  0.0011	  0.0012	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	       0.0004	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0002	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	     141.3012	     141.2009	     138.8660	     115.7943	     120.1205	     150.0000	       0.0000	     141.3007	     141.2004	     138.8612	     115.7854	     120.1113	     150.0000	       0.0000	1155.2264	 58.5690	  9.9766	  0.0000	1152.8411	1155.2264	1155.2264	1155.2264	1155.2264	1155.2264	1155.2264	 31.7056	111.2000	  0.0500	 -3.9747	  0.7187	  0.3253	  0.9471	  0.9850	  1.1891	  7.3031	2457155.1669	  1.2124	1015.5756	  1.5826	  0.6818	336.0000	     0.1130	        0.1251	        0.1472	  0.3853	  2.4564
2018	179	   7	  0	178.2917	   0.0000	   24.4107	   73.2417	   21.7513	   21.2874	   21.6164	   23.4260	   23.9303	175.4326	1832.3249	174.5107	159.4203	170.0906	158.7898	175.1993	156.6889	156.6889	156.6889	156.6889	156.6889	156.6889	156.6889	  14.4148	 119.4043	  14.3565	  13.3998	  14.0755	  13.3595	  14.3999	  0.0000	  0.0000	 80.0363	 79.0796	 79.7553	 13.3595	 14.3999	 35.7940	1692.6864	-45.1642	-59.2979	-49.3032	  5.7917	 21.1608	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	   0.0018	   0.0146	   0.0018	   0.0016	   0.0017	   0.0016	   0.0018	  0.0000	  0.0000	  0.0098	  0.0097	  0.0097	  0.0016	  0.0018	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	     141.2955	     141.1950	     138.8155	     115.6937	     120.0170	     150.0000	       0.0000	     141.2951	     141.1945	     138.8109	     115.6850	     120.0080	     150.0000	       0.0000	1463.1724	 40.2443	  7.9925	  0.0000	1463.1724	1463.1724	1463.1724	1463.1724	1463.1724	1463.1724	1463.1724	 31.8067	111.2000	  0.0500	 -3.9697	  0.8101	  0.2134	  0.9650	  0.9849	  1.1891	 10.8478	2456959.6011	  1.2056	1015.1059	  1.7219	  0.6814	360.0000	     0.1130	        0.1251	        0.1472	  0.3853	  3.0108
2018	179	   8	  0	178.3333	   0.0000	   26.2312	   74.0792	   23.3856	   22.8129	   23.0572	   25.0235	   25.6789	258.3641	2123.2882	257.4987	237.2168	245.8373	234.3996	257.6167	207.5290	207.5290	207.5290	207.5290	207.5290	207.5290	207.5290	  17.6277	 134.2955	  17.5737	  16.3055	  16.8453	  16.1295	  17.5810	  0.0000	  0.0000	 93.5092	 92.2410	 92.7809	 16.1295	 17.5810	 71.6395	1936.5637	-22.7351	-41.7487	-33.6681	 31.5455	 53.3112	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	   0.0022	   0.0164	   0.0021	   0.0020	   0.0021	   0.0020	   0.0021	  0.0000	  0.0000	  0.0114	  0.0113	  0.0113	  0.0020	  0.0021	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	     141.2898	     141.1890	     138.7514	     115.5788	     119.8995	     150.0000	       0.0000	     141.2893	     141.1885	     138.7453	     115.5684	     119.8889	     150.0000	       0.0000	1418.6245	 36.8479	  7.1462	  0.0000	1418.6245	1418.6245	1418.6245	1418.6245	1418.6245	1418.6245	1418.6245	 31.9221	111.2000	  0.0500	 -3.9639	  0.8675	  0.2038	  0.9730	  0.9848	  1.1891	 11.4082	2455224.2824	  1.2020	1015.6305	  1.7993	  0.6821	360.0000	     0.1130	        0.1251	        0.1472	  0.3853	  2.7466
2018	179	   9	  0	178.3750	   0.0000	   27.8015	   74.8333	   24.8660	   24.1938	   24.3783	   26.3981	   27.1883	326.5631	2346.9093	325.3546	300.6057	307.3997	296.2789	325.3724	248.0985	248.0985	248.0985	248.0985	248.0985	248.0985	248.0985	  20.1560	 136.8082	  20.0862	  18.6584	  19.0516	  18.4092	  20.0874	  0.0000	  0.0000	100.6501	 99.2222	 99.6155	 18.4092	 20.0874	103.0233	2123.3695	  1.1648	-22.1563	-15.7555	 54.3300	 81.7452	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	   0.0025	   0.0167	   0.0025	   0.0023	   0.0023	   0.0022	   0.0025	  0.0000	  0.0000	  0.0123	  0.0121	  0.0122	  0.0022	  0.0025	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	     141.2841	     141.1830	     138.6735	     115.4487	     119.7670	     150.0000	       0.0000	     141.2836	     141.1824	     138.6667	     115.4375	     119.7556	     150.0000	       0.0000	1537.5132	 35.0732	  6.9684	  0.0000	1537.5132	1537.5132	1537.5132	1537.5132	1537.5132	1537.5132	1537.5132	 32.0524	111.2000	  0.0500	 -3.9574	  0.9035	  0.1798	  0.9793	  0.9847	  1.1891	 13.3062	2455222.8437	  1.1985	1015.3713	  1.8716	  0.6817	360.0000	     0.1130	        0.1251	        0.1472	  0.3853	  1.9696
