Year	DOY	Hour	Min	 Dectime	     z_1	     z_2	     z_3	     z_4	     z_5	     z_6	     z_7	     z_8	     z_9	    z_10	    z_11	    z_12	    z_13	    z_14	    z_15	    z_16	    z_17	    z_18	    z_19	    z_20	    z_21	    z_22	    z_23	    z_24	    z_25	    z_26	    z_27	    z_28	    z_29	    z_30	     U_1	     U_2	     U_3	     U_4	     U_5	     U_6	     U_7	     U_8	     U_9	    U_10	    U_11	    U_12	    U_13	    U_14	    U_15	    U_16	    U_17	    U_18	    U_19	    U_20	    U_21	    U_22	    U_23	    U_24	    U_25	    U_26	    U_27	    U_28	    U_29	    U_30	     T_1	     T_2	     T_3	     T_4	     T_5	     T_6	     T_7	     T_8	     T_9	    T_10	    T_11	    T_12	    T_13	    T_14	    T_15	    T_16	    T_17	    T_18	    T_19	    T_20	    T_21	    T_22	    T_23	    T_24	    T_25	    T_26	    T_27	    T_28	    T_29	    T_30	     q_1	     q_2	     q_3	     q_4	     q_5	     q_6	     q_7	     q_8	     q_9	    q_10	    q_11	    q_12	    q_13	    q_14	    q_15	    q_16	    q_17	    q_18	    q_19	    q_20	    q_21	    q_22	    q_23	    q_24	    q_25	    q_26	    q_27	    q_28	    q_29	    q_30	L_MOD_RSL	  zH_RSL	      Lc	    beta	  zd_RSL	  z0_RSL	     elm	     Scc	       f	UStar_RSL	UStar_heat	TStar_RSL	     FAI	     PAI	flag_RSL
2018	179	   0	  0	178.0000	  0.0714	  0.0848	  0.0981	  0.1249	  0.1784	  0.2855	  0.4996	  0.9278	  1.7843	  3.5685	  5.3528	  6.2449	  6.6910	  6.9140	  7.0255	  7.0813	  7.1091	  7.1231	  7.1301	  7.1335	  7.7206	  7.9707	  8.3280	  8.8385	  9.5676	 10.6093	 12.0975	 14.2234	 17.2604	 21.5990	  0.0431	  0.0432	  0.0433	  0.0436	  0.0442	  0.0454	  0.0478	  0.0530	  0.0652	  0.1003	  0.1544	  0.1915	  0.2133	  0.2252	  0.2313	  0.2345	  0.2360	  0.2368	  0.2372	  0.2376	  0.3619	  0.3771	  0.3966	  0.4208	  0.4502	  0.4849	  0.5248	  0.5695	  0.6185	  0.6744	 19.9666	 19.9659	 19.9652	 19.9638	 19.9609	 19.9553	 19.9439	 19.9211	 19.8754	 19.7795	 19.6829	 19.6342	 19.6098	 19.5976	 19.5915	 19.5885	 19.5869	 19.5862	 19.5858	 19.5854	 19.2269	 19.2110	 19.1906	 19.1649	 19.1337	 19.0968	 19.0547	 19.0084	 18.9592	 18.9000	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	  -4.1368	  7.1370	  8.2737	  0.5000	  5.3025	  0.7005	  2.0684	  0.2002	  0.0196	   0.1500	    0.1500	  -0.5669	  0.4832	  0.4398	  1.0000
2018	179	   1	  0	178.0417	  0.0714	  0.0848	  0.0981	  0.1249	  0.1784	  0.2855	  0.4996	  0.9278	  1.7843	  3.5685	  5.3528	  6.2449	  6.6910	  6.9140	  7.0255	  7.0813	  7.1091	  7.1231	  7.1301	  7.1335	  7.7206	  7.9707	  8.3280	  8.8385	  9.5676	 10.6093	 12.0975	 14.2234	 17.2604	 21.5990	  0.0431	  0.0432	  0.0433	  0.0436	  0.0442	  0.0454	  0.0478	  0.0530	  0.0652	  0.1003	  0.1544	  0.1915	  0.2133	  0.2252	  0.2313	  0.2345	  0.2360	  0.2368	  0.2372	  0.2376	  0.3619	  0.3771	  0.3966	  0.4208	  0.4502	  0.4849	  0.5248	  0.5695	  0.6185	  0.6744	 19.7641	 19.7633	 19.7626	 19.7611	 19.7580	 19.7520	 19.7399	 19.7156	 19.6670	 19.5650	 19.4622	 19.4104	 19.3844	 19.3714	 19.3649	 19.3617	 19.3601	 19.3592	 19.3588	 19.3584	 18.9844	 18.9667	 18.9439	 18.9155	 18.8812	 18.8408	 18.7951	 18.7450	 18.6922	 18.6292	 11.6922	 11.6922	 11.6922	 11.6922	 11.6922	 11.6922	 11.6922	 11.6922	 11.6922	 11.6922	 11.6921	 11.6921	 11.6921	 11.6921	 11.6921	 11.6921	 11.6921	 11.6921	 11.6921	 11.6921	 11.6920	 11.6920	 11.6920	 11.6920	 11.6919	 11.6919	 11.6919	 11.6919	 11.6919	 11.6919	  -4.1368	  7.1370	  8.2737	  0.5000	  5.3025	  0.7005	  2.0684	  0.2002	  0.0196	   0.1500	    0.1500	  -0.6031	  0.4832	  0.4398	  1.0000
2018	179	   2	  0	178.0833	  0.0714	  0.0848	  0.0981	  0.1249	  0.1784	  0.2855	  0.4996	  0.9278	  1.7843	  3.5685	  5.3528	  6.2449	  6.6910	  6.9140	  7.0255	  7.0813	  7.1091	  7.1231	  7.1301	  7.1335	  7.7206	  7.9707	  8.3280	  8.8385	  9.5676	 10.6093	 12.0975	 14.2234	 17.2604	 21.5990	  0.0431	  0.0432	  0.0433	  0.0436	  0.0442	  0.0454	  0.0478	  0.0530	  0.0652	  0.1003	  0.1544	  0.1915	  0.2133	  0.2252	  0.2313	  0.2345	  0.2360	  0.2368	  0.2372	  0.2376	  0.3619	  0.3771	  0.3966	  0.4208	  0.4502	  0.4849	  0.5248	  0.5695	  0.6185	  0.6744	 19.0252	 19.0244	 19.0237	 19.0222	 19.0193	 19.0133	 19.0015	 18.9777	 18.9300	 18.8300	 18.7292	 18.6784	 18.6530	 18.6402	 18.6339	 18.6307	 18.6291	 18.6283	 18.6279	 18.6275	 18.2589	 18.2417	 18.2197	 18.1921	 18.1587	 18.1195	 18.0749	 18.0259	 17.9743	 17.9125	 11.2706	 11.2706	 11.2706	 11.2706	 11.2706	 11.2706	 11.2705	 11.2704	 11.2702	 11.2697	 11.2692	 11.2689	 11.2688	 11.2687	 11.2687	 11.2687	 11.2687	 11.2687	 11.2687	 11.2687	 11.2669	 11.2668	 11.2667	 11.2665	 11.2664	 11.2662	 11.2660	 11.2657	 11.2655	 11.2652	  -4.1368	  7.1370	  8.2737	  0.5000	  5.3025	  0.7005	  2.0684	  0.2002	  0.0196	   0.1500	    0.1500	  -0.5913	  0.4832	  0.4398	  1.0000
2018	179	   3	  0	178.1250	  0.0714	  0.0848	  0.0981	  0.1249	  0.1784	  0.2855	  0.4996	  0.9278	  1.7843	  3.5685	  5.3528	  6.2449	  6.6910	  6.9140	  7.0255	  7.0813	  7.1091	  7.1231	  7.1301	  7.1335	  7.7206	  7.9707	  8.3280	  8.8385	  9.5676	 10.6093	 12.0975	 14.2234	 17.2604	 21.5990	  0.0431	  0.0432	  0.0433	  0.0436	  0.0442	  0.0454	  0.0478	  0.0530	  0.0652	  0.1003	  0.1544	  0.1915	  0.2133	  0.2252	  0.2313	  0.2345	  0.2360	  0.2368	  0.2372	  0.2376	  0.3619	  0.3771	  0.3966	  0.4208	  0.4502	  0.4849	  0.5248	  0.5695	  0.6185	  0.6744	 18.5226	 18.5219	 18.5212	 18.5197	 18.5168	 18.5111	 18.4996	 18.4766	 18.4305	 18.3337	 18.2361	 18.1870	 18.1624	 18.1501	 18.1439	 18.1408	 18.1393	 18.1385	 18.1381	 18.1377	 17.7776	 17.7614	 17.7405	 17.7144	 17.6826	 17.6451	 17.6024	 17.5554	 17.5056	 17.4458	 11.4126	 11.4126	 11.4125	 11.4125	 11.4124	 11.4122	 11.4117	 11.4109	 11.4092	 11.4057	 11.4021	 11.4003	 11.3994	 11.3990	 11.3987	 11.3986	 11.3986	 11.3985	 11.3985	 11.3985	 11.3853	 11.3847	 11.3839	 11.3830	 11.3818	 11.3805	 11.3789	 11.3772	 11.3754	 11.3732	  -4.1368	  7.1370	  8.2737	  0.5000	  5.3025	  0.7005	  2.0684	  0.2002	  0.0196	   0.1500	    0.1500	  -0.5722	  0.4832	  0.4398	  1.0000
2018	179	   4	  0	178.1667	  0.0714	  0.0848	  0.0981	  0.1249	  0.1784	  0.2855	  0.4996	  0.9278	  1.7843	  3.5685	  5.3528	  6.2449	  6.6910	  6.9140	  7.0255	  7.0813	  7.1091	  7.1231	  7.1301	  7.1335	  7.7206	  7.9707	  8.3280	  8.8385	  9.5676	 10.6093	 12.0975	 14.2234	 17.2604	 21.5990	  0.0440	  0.0442	  0.0443	  0.0446	  0.0452	  0.0464	  0.0489	  0.0542	  0.0666	  0.1026	  0.1579	  0.1959	  0.2182	  0.2303	  0.2366	  0.2398	  0.2414	  0.2422	  0.2426	  0.2431	  0.3701	  0.3857	  0.4056	  0.4304	  0.4605	  0.4960	  0.5368	  0.5825	  0.6326	  0.6897	 19.2409	 19.2401	 19.2392	 19.2375	 19.2340	 19.2271	 19.2132	 19.1855	 19.1298	 19.0130	 18.8953	 18.8361	 18.8063	 18.7915	 18.7840	 18.7803	 18.7784	 18.7775	 18.7770	 18.7766	 18.3688	 18.3461	 18.3174	 18.2818	 18.2393	 18.1902	 18.1352	 18.0757	 18.0138	 17.9417	 11.8161	 11.8160	 11.8159	 11.8158	 11.8154	 11.8148	 11.8135	 11.8110	 11.8058	 11.7951	 11.7843	 11.7788	 11.7761	 11.7747	 11.7740	 11.7737	 11.7735	 11.7734	 11.7734	 11.7733	 11.7358	 11.7337	 11.7311	 11.7278	 11.7239	 11.7194	 11.7143	 11.7088	 11.7031	 11.6965	  -4.1368	  7.1370	  8.2737	  0.5000	  5.3025	  0.7005	  2.0684	  0.2002	  0.0196	   0.1534	    0.1534	  -0.6905	  0.4832	  0.4398	  1.0000
2018	179	   5	  0	178.2083	  0.0714	  0.0848	  0.0981	  0.1249	  0.1784	  0.2855	  0.4996	  0.9278	  1.7843	  3.5685	  5.3528	  6.2449	  6.6910	  6.9140	  7.0255	  7.0813	  7.1091	  7.1231	  7.1301	  7.1335	  7.7206	  7.9707	  8.3280	  8.8385	  9.5676	 10.6093	 12.0975	 14.2234	 17.2604	 21.5990	  0.0434	  0.0435	  0.0437	  0.0439	  0.0445	  0.0457	  0.0481	  0.0534	  0.0656	  0.1010	  0.1555	  0.1929	  0.2149	  0.2268	  0.2330	  0.2362	  0.2378	  0.2386	  0.2390	  0.2394	  0.3645	  0.3798	  0.3995	  0.4239	  0.4535	  0.4885	  0.5286	  0.5737	  0.6230	  0.6793	 21.3038	 21.3025	 21.3013	 21.2989	 21.2941	 21.2844	 21.2649	 21.2260	 21.1480	 20.9844	 20.8195	 20.7365	 20.6948	 20.6740	 20.6635	 20.6583	 20.6557	 20.6544	 20.6537	 20.6531	 20.1310	 20.0936	 20.0467	 19.9895	 19.9224	 19.8463	 19.7629	 19.6746	 19.5844	 19.4833	 12.3377	 12.3375	 12.3374	 12.3370	 12.3364	 12.3352	 12.3327	 12.3277	 12.3177	 12.2966	 12.2754	 12.2648	 12.2594	 12.2567	 12.2554	 12.2547	 12.2544	 12.2542	 12.2541	 12.2540	 12.1871	 12.1822	 12.1762	 12.1688	 12.1602	 12.1504	 12.1397	 12.1283	 12.1167	 12.1037	  -4.1368	  7.1370	  8.2737	  0.5000	  5.3025	  0.7005	  2.0684	  0.2002	  0.0196	   0.1511	    0.1511	  -0.9675	  0.4832	  0.4398	  1.0000
2018	179	   6	  0	178.2500	  0.0714	  0.0848	  0.0981	  0.1249	  0.1784	  0.2855	  0.4996	  0.9278	  1.7843	  3.5685	  5.3528	  6.2449	  6.6910	  6.9140	  7.0255	  7.0813	  7.1091	  7.1231	  7.1301	  7.1335	  7.7206	  7.9707	  8.3280	  8.8385	  9.5676	 10.6093	 12.0975	 14.2234	 17.2604	 21.5990	  0.0544	  0.0546	  0.0547	  0.0551	  0.0558	  0.0573	  0.0603	  0.0669	  0.0823	  0.1267	  0.1950	  0.2419	  0.2695	  0.2844	  0.2922	  0.2961	  0.2981	  0.2991	  0.2996	  0.3002	  0.4571	  0.4763	  0.5009	  0.5315	  0.5686	  0.6125	  0.6629	  0.7194	  0.7812	  0.8518	 23.6825	 23.6811	 23.6797	 23.6770	 23.6716	 23.6608	 23.6390	 23.5955	 23.5082	 23.3252	 23.1407	 23.0478	 23.0012	 22.9779	 22.9662	 22.9604	 22.9574	 22.9560	 22.9552	 22.9545	 22.3769	 22.3344	 22.2809	 22.2160	 22.1399	 22.0538	 21.9597	 21.8603	 21.7589	 21.6458	 11.6189	 11.6187	 11.6186	 11.6183	 11.6177	 11.6166	 11.6143	 11.6096	 11.6003	 11.5808	 11.5611	 11.5512	 11.5463	 11.5438	 11.5425	 11.5419	 11.5416	 11.5414	 11.5414	 11.5413	 11.4802	 11.4756	 11.4698	 11.4628	 11.4547	 11.4454	 11.4353	 11.4247	 11.4138	 11.4018	  -4.1368	  7.1370	  8.2737	  0.5000	  5.3025	  0.7005	  2.0684	  0.2002	  0.0196	   0.1895	    0.1895	  -1.0824	  0.4832	  0.4398	  1.0000
2018	179	   7	  0	178.2917	  0.0714	  0.0848	  0.0981	  0.1249	  0.1784	  0.2855	  0.4996	  0.9278	  1.7843	  3.5685	  5.3528	  6.2449	  6.6910	  6.9140	  7.0255	  7.0813	  7.1091	  7.1231	  7.1301	  7.1335	  7.7206	  7.9707	  8.3280	  8.8385	  9.5676	 10.6093	 12.0975	 14.2234	 17.2604	 21.5990	  0.1030	  0.1034	  0.1037	  0.1044	  0.1057	  0.1085	  0.1143	  0.1267	  0.1559	  0.2399	  0.3693	  0.4582	  0.5104	  0.5387	  0.5534	  0.5609	  0.5647	  0.5666	  0.5675	  0.5685	  0.9332	  0.9712	  1.0199	  1.0807	  1.1547	  1.2428	  1.3446	  1.4595	  1.5862	  1.7333	 24.6311	 24.6302	 24.6294	 24.6277	 24.6243	 24.6175	 24.6039	 24.5767	 24.5221	 24.4076	 24.2921	 24.2340	 24.2048	 24.1902	 24.1829	 24.1793	 24.1774	 24.1765	 24.1761	 24.1756	 23.6248	 23.6105	 23.5912	 23.5658	 23.5331	 23.4922	 23.4430	 23.3860	 23.3231	 23.2417	 10.9530	 10.9529	 10.9529	 10.9527	 10.9524	 10.9519	 10.9507	 10.9485	 10.9439	 10.9343	 10.9247	 10.9199	 10.9174	 10.9162	 10.9156	 10.9153	 10.9151	 10.9151	 10.9150	 10.9150	 10.8691	 10.8679	 10.8663	 10.8642	 10.8615	 10.8581	 10.8539	 10.8492	 10.8440	 10.8372	  -5.8180	  7.1370	  8.2737	  0.5000	  5.3025	  0.7697	  2.0684	  0.2030	  0.0199	   0.3831	    0.3831	  -0.6685	  0.4832	  0.4398	  1.0000
2018	179	   8	  0	178.3333	  0.0714	  0.0848	  0.0981	  0.1249	  0.1784	  0.2855	  0.4996	  0.9278	  1.7843	  3.5685	  5.3528	  6.2449	  6.6910	  6.9140	  7.0255	  7.0813	  7.1091	  7.1231	  7.1301	  7.1335	  7.7206	  7.9707	  8.3280	  8.8385	  9.5676	 10.6093	 12.0975	 14.2234	 17.2604	 21.5990	  0.1301	  0.1305	  0.1309	  0.1318	  0.1335	  0.1370	  0.1443	  0.1600	  0.1968	  0.3029	  0.4663	  0.5786	  0.6444	  0.6801	  0.6987	  0.7082	  0.7130	  0.7154	  0.7166	  0.7178	  1.4221	  1.4768	  1.5473	  1.6361	  1.7452	  1.8767	  2.0308	  2.2072	  2.4041	  2.6417	 25.5793	 25.5785	 25.5777	 25.5761	 25.5728	 25.5664	 25.5534	 25.5275	 25.4754	 25.3661	 25.2557	 25.2000	 25.1721	 25.1581	 25.1511	 25.1476	 25.1459	 25.1450	 25.1446	 25.1441	 24.5067	 24.4924	 24.4728	 24.4464	 24.4115	 24.3669	 24.3120	 24.2473	 24.1748	 24.0792	 11.5186	 11.5185	 11.5184	 11.5183	 11.5181	 11.5176	 11.5166	 11.5146	 11.5106	 11.5022	 11.4938	 11.4895	 11.4874	 11.4863	 11.4857	 11.4855	 11.4853	 11.4853	 11.4852	 11.4852	 11.4364	 11.4353	 11.4338	 11.4317	 11.4291	 11.4257	 11.4214	 11.4165	 11.4109	 11.4036	 -12.2591	  7.1370	  8.2737	  0.5000	  5.3025	  0.9432	  2.0684	  0.2385	  0.0233	   0.5710	    0.5710	  -0.5470	  0.4832	  0.4398	  1.0000
2018	179	   9	  0	178.3750	  0.0714	  0.0848	  0.0981	  0.1249	  0.1784	  0.2855	  0.4996	  0.9278	  1.7843	  3.5685	  5.3528	  6.2449	  6.6910	  6.9140	  7.0255	  7.0813	  7.1091	  7.1231	  7.1301	  7.1335	  7.7206	  7.9707	  8.3280	  8.8385	  9.5676	 10.6093	 12.0975	 14.2234	 17.2604	 21.5990	  0.1398	  0.1402	  0.1407	  0.1416	  0.1434	  0.1472	  0.1550	  0.1719	  0.2114	  0.3255	  0.5010	  0.6216	  0.6923	  0.7307	  0.7506	  0.7608	  0.7660	  0.7685	  0.7698	  0.7711	  1.5801	  1.6404	  1.7183	  1.8165	  1.9373	  2.0832	  2.2545	  2.4510	  2.6709	  2.9375	 26.4813	 26.4804	 26.4795	 26.4778	 26.4742	 26.4672	 26.4530	 26.4247	 26.3679	 26.2486	 26.1280	 26.0672	 26.0367	 26.0214	 26.0138	 26.0100	 26.0081	 26.0071	 26.0066	 26.0061	 25.3056	 25.2900	 25.2685	 25.2394	 25.2010	 25.1518	 25.0912	 25.0196	 24.9393	 24.8333	 11.2064	 11.2063	 11.2063	 11.2061	 11.2059	 11.2054	 11.2044	 11.2025	 11.1985	 11.1903	 11.1820	 11.1777	 11.1756	 11.1746	 11.1741	 11.1738	 11.1737	 11.1736	 11.1736	 11.1735	 11.1251	 11.1240	 11.1225	 11.1205	 11.1178	 11.1144	 11.1103	 11.1053	 11.0998	 11.0924	 -13.8368	  7.1370	  8.2737	  0.5000	  5.3025	  0.9755	  2.0684	  0.2503	  0.0244	   0.6321	    0.6321	  -0.5687	  0.4832	  0.4398	  1.0000
