Year	DOY	Hour	Min	 Dectime	flag_test	Tsfc_Paved	Tsfc_Bldgs	Tsfc_EveTr	Tsfc_DecTr	Tsfc_Grass	Tsfc_BSoil	Tsfc_Water	QN_Paved	QN_Bldgs	QN_EveTr	QN_DecTr	QN_Grass	QN_BSoil	QN_Water	QS_Paved	QS_Bldgs	QS_EveTr	QS_DecTr	QS_Grass	QS_BSoil	QS_Water	QE0_Paved	QE0_Bldgs	QE0_EveTr	QE0_DecTr	QE0_Grass	QE0_BSoil	QE0_Water	QE_Paved	QE_Bldgs	QE_EveTr	QE_DecTr	QE_Grass	QE_BSoil	QE_Water	QH_Paved	QH_Bldgs	QH_EveTr	QH_DecTr	QH_Grass	QH_BSoil	QH_Water	wu_Paved	wu_Bldgs	wu_EveTr	wu_DecTr	wu_Grass	wu_BSoil	wu_Water	ev0_Paved	ev0_Bldgs	ev0_EveTr	ev0_DecTr	ev0_Grass	ev0_BSoil	ev0_Water	ev_Paved	ev_Bldgs	ev_EveTr	ev_DecTr	ev_Grass	ev_BSoil	ev_Water	drain_Paved	drain_Bldgs	drain_EveTr	drain_DecTr	drain_Grass	drain_BSoil	drain_Water	st_Paved_prev	st_Bldgs_prev	st_EveTr_prev	st_DecTr_prev	st_Grass_prev	st_BSoil_prev	st_Water_prev	st_Paved_next	st_Bldgs_next	st_EveTr_next	st_DecTr_next	st_Grass_next	st_BSoil_next	st_Water_next	ss_Paved_prev	ss_Bldgs_prev	ss_EveTr_prev	ss_DecTr_prev	ss_Grass_prev	ss_BSoil_prev	ss_Water_prev	ss_Paved_next	ss_Bldgs_next	ss_EveTr_next	ss_DecTr_next	ss_Grass_next	ss_BSoil_next	ss_Water_next	      RS	      RA	      RB	  RAsnow	RSS_Paved	RSS_Bldgs	RSS_EveTr	RSS_DecTr	RSS_Grass	RSS_BSoil	RSS_Water	    vsmd	     dsp	    G_sm	   x_exp	 g_kdown	    g_dq	    g_ta	   g_smd	   g_lai	 vpd_hPa	 lv_J_kg	  avdens	    avcp	   s_hPa	psyc_hPa	    iter	FAIBldg_use	FAIEveTree_use	FAIDecTree_use	     FAI	   dqndt
2018	179	   0	  0	178.0000	   0.0000	   14.4290	   64.9903	   13.7511	   13.7511	   14.8854	   14.6571	   14.4290	-54.3946	549.0986	-62.4584	-62.4584	-48.9334	-51.6745	-54.3946	  6.7091	  6.7091	  6.7091	  6.7091	  6.7091	  6.7091	  6.7091	  -0.0025	   0.0408	  -0.0030	  -0.0030	  -0.0021	  -0.0023	  -0.0025	 -0.0025	  0.0000	  0.0158	  0.0158	  0.0168	 -0.0023	 -0.0025	-53.3381	550.1527	-61.4201	-61.4201	-47.8961	-50.6182	-53.3381	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  -0.0000	   0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	 -0.0000	  0.0000	  0.0000	  0.0000	  0.0000	 -0.0000	 -0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	     140.9572	     140.8901	     136.3496	     116.6133	     115.9881	     150.0000	       0.0000	     140.9567	     140.8895	     136.3526	     116.6141	     115.9887	     150.0000	       0.0000	2910417.2029	104.4246	 10.3088	  0.0000	2910417.2029	2910417.2029	2910417.2029	2910417.2029	2910417.2029	2910417.2029	2910417.2029	 32.9712	111.2000	  0.0500	 -3.9114	  0.0001	  0.6727	  0.9090	  0.9838	  1.3990	  2.1860	2458126.2753	  1.2255	1016.0891	  1.3634	  0.6828	 20.0000	     0.1210	        0.1034	        0.1216	  0.3460	 23.1486
2018	179	   1	  0	178.0417	   0.0000	   14.6107	   63.7192	   13.9357	   13.9357	   15.0547	   14.8357	   14.6107	-57.2292	540.4577	-65.3299	-65.3299	-51.6902	-54.4860	-57.2292	 -1.4396	 -1.4396	 -1.4396	 -1.4396	 -1.4396	 -1.4396	 -1.4396	  -0.0126	   0.2760	  -0.0165	  -0.0165	  -0.0099	  -0.0113	  -0.0126	 -0.0126	  0.0000	  0.1108	  0.1108	  0.1174	 -0.0113	 -0.0126	-48.8548	548.8195	-57.0790	-57.0790	-43.4458	-46.1129	-48.8548	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  -0.0000	   0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	 -0.0000	  0.0000	  0.0000	  0.0000	  0.0000	 -0.0000	 -0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	     140.9539	     140.8867	     136.3692	     116.6185	     115.9914	     150.0000	       0.0000	     140.9534	     140.8862	     136.3722	     116.6192	     115.9919	     150.0000	       0.0000	1112504.4956	102.2073	 10.3088	  0.0000	1112504.4956	1112504.4956	1112504.4956	1112504.4956	1112504.4956	1112504.4956	1112504.4956	 32.9666	111.2000	  0.0500	 -3.9117	  0.0009	  0.6503	  0.9047	  0.9838	  1.3990	  2.3811	2459031.6959	  1.2264	1015.7750	  1.3434	  0.6822	157.0000	     0.1210	        0.1034	        0.1216	  0.3460	  3.0378
2018	179	   2	  0	178.0833	   0.0000	   13.8942	   62.8118	   13.1118	   13.1118	   14.2207	   14.1175	   13.8942	-56.8396	534.4138	-64.2931	-64.2931	-50.7739	-54.1174	-56.8396	 -2.6404	 -2.6404	 -2.6404	 -2.6404	 -2.6404	 -2.6404	 -2.6404	  -0.2425	   4.4687	  -0.2981	  -0.2981	  -0.1904	  -0.2208	  -0.2425	 -0.2425	  0.0000	  1.7636	  1.7636	  1.8712	 -0.2208	 -0.2425	-48.5872	542.4238	-58.0467	-58.0467	-44.6352	-45.8867	-48.5872	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  -0.0000	   0.0005	  -0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	 -0.0000	  0.0000	  0.0002	  0.0002	  0.0002	 -0.0000	 -0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	       0.0001	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0001	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	     140.9478	     140.8804	     136.4045	     116.6273	     115.9968	     150.0000	       0.0000	     140.9473	     140.8799	     136.4072	     116.6279	     115.9971	     150.0000	       0.0000	55950.0705	103.1681	 10.3088	  0.0000	55950.0705	55950.0705	55950.0705	55950.0705	55950.0705	55950.0705	55950.0705	 32.9586	111.2000	  0.0500	 -3.9121	  0.0140	  0.6791	  0.8928	  0.9838	  1.3990	  2.1350	2460493.6995	  1.2290	1015.3781	  1.2915	  0.6813	144.0000	     0.1210	        0.1034	        0.1216	  0.3460	  0.0991
2018	179	   3	  0	178.1250	   0.0000	   13.5458	   62.6871	   11.9847	   11.9847	   13.0420	   13.7576	   13.5428	-54.6739	538.3796	-58.0658	-58.0658	-44.5229	-51.9076	-54.6586	 -0.7994	 -0.7994	 -0.7994	 -0.7994	 -0.7994	 -0.7994	 -0.7994	  -2.3111	  33.5965	  -2.3897	  -2.3897	  -1.5698	  -2.0926	  -2.2596	 -2.3111	  0.0000	 13.1101	 13.1101	 13.9300	 -2.0926	 -2.2596	-46.9054	543.8370	-65.7185	-65.7185	-52.9956	-44.3577	-46.9417	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  -0.0003	   0.0041	  -0.0003	  -0.0003	  -0.0002	  -0.0003	  -0.0003	 -0.0003	  0.0000	  0.0016	  0.0016	  0.0017	 -0.0003	 -0.0003	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	       0.0014	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0017	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	     140.9418	     140.8742	     136.4321	     116.6288	     115.9944	     150.0000	       0.0000	     140.9413	     140.8737	     136.4334	     116.6280	     115.9932	     150.0000	       0.0000	3871.3276	103.9206	 10.3088	  0.0000	3829.3017	3871.3276	3871.3276	3871.3276	3871.3276	3871.3276	3871.3276	 32.9583	111.2000	  0.0500	 -3.9121	  0.1057	  0.7788	  0.8848	  0.9838	  1.3990	  1.3638	2460673.9913	  1.2308	1015.4668	  1.2585	  0.6812	152.0000	     0.1210	        0.1034	        0.1216	  0.3460	  0.4169
2018	179	   4	  0	178.1667	   0.0000	   14.9364	   63.5282	   12.1001	   12.0254	   12.8346	   14.9879	   14.9127	-31.1514	714.0889	-28.3280	-29.7864	-15.9259	-30.2722	-31.3367	 22.8656	 22.8656	 22.8656	 22.8656	 22.8656	 22.8656	 22.8656	  -4.3776	  97.5009	  -3.7578	  -3.9553	  -2.0652	  -4.0398	  -4.1868	 -4.3776	  0.0000	 41.2245	 41.0270	 42.9171	 -4.0398	 -4.1868	-44.1404	696.7223	-86.9191	-88.1800	-76.2097	-43.5990	-44.5165	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  -0.0005	   0.0119	  -0.0005	  -0.0005	  -0.0003	  -0.0005	  -0.0005	 -0.0005	  0.0000	  0.0050	  0.0050	  0.0052	 -0.0005	 -0.0005	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	       0.0071	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0077	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	     140.9357	     140.8680	     136.4294	     116.6003	     115.9604	     150.0000	       0.0000	     140.9352	     140.8675	     136.4274	     116.5961	     115.9557	     150.0000	       0.0000	927.9727	 84.9302	 10.3088	  0.0000	 868.3425	 927.9727	 927.9727	 927.9727	 927.9727	 927.9727	 927.9727	 32.9888	111.2000	  0.0500	 -3.9106	  0.3420	  0.7629	  0.8933	  0.9838	  1.3990	  1.4798	2459610.0566	  1.2285	1015.7665	  1.2936	  0.6816	210.0000	     0.1210	        0.1034	        0.1216	  0.3460	  3.5941
2018	179	   5	  0	178.2083	   0.0000	   17.3155	   67.8102	   13.2297	   13.0112	   13.6452	   17.1435	   17.2782	 16.8649	1002.0348	 25.6215	 21.1654	 34.2369	 13.4093	 16.1298	 62.3220	 62.3220	 62.3220	 62.3220	 62.3220	 62.3220	 62.3220	  -0.3312	 165.5453	   1.2227	   0.4650	   2.6464	  -0.9019	  -0.4312	 -0.3312	  0.0000	 77.5975	 76.8398	 79.0212	 -0.9019	 -0.4312	-37.2333	947.6054	-106.4053	-110.1037	-99.2137	-40.1182	-37.8684	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  -0.0000	   0.0202	   0.0001	   0.0001	   0.0003	  -0.0001	  -0.0001	 -0.0000	  0.0000	  0.0095	  0.0094	  0.0096	 -0.0001	 -0.0001	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	       0.0111	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0111	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	     140.9296	     140.8618	     136.3829	     116.5284	     115.8822	     150.0000	       0.0000	     140.9291	     140.8613	     136.3764	     116.5198	     115.8730	     150.0000	       0.0000	671.8729	 72.6954	 10.3088	  0.0000	 613.1697	 671.8729	 671.8729	 671.8729	 671.8729	 671.8729	 671.8729	 33.0633	111.2000	  0.0500	 -3.9068	  0.5696	  0.5964	  0.9178	  0.9837	  1.3990	  2.9178	2457547.1065	  1.2218	1016.1612	  1.4081	  0.6823	305.0000	     0.1210	        0.1034	        0.1216	  0.3460	  4.0407
2018	179	   6	  0	178.2500	   0.0000	   20.6547	   65.4643	   17.8034	   17.4864	   17.9484	   20.2572	   20.5515	 75.0801	1260.2540	 76.3694	 67.4512	 79.9737	 65.4746	 73.8669	100.2943	100.2943	100.2943	100.2943	100.2943	100.2943	100.2943	   9.8674	 134.8504	   9.8211	   8.9230	  10.2581	   8.4821	   9.3095	  7.2663	  0.0000	 74.5165	 73.6184	 74.9534	  8.4821	  9.3095	-21.4826	1170.9576	-87.4436	-95.4636	-84.2762	-32.3040	-24.7391	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	   0.0012	   0.0165	   0.0012	   0.0011	   0.0013	   0.0010	   0.0011	  0.0009	  0.0000	  0.0091	  0.0090	  0.0092	  0.0010	  0.0011	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	       0.0055	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0046	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	     140.9235	     140.8555	     136.2976	     116.4179	     115.7654	     150.0000	       0.0000	     140.9230	     140.8550	     136.2915	     116.4097	     115.7568	     150.0000	       0.0000	983.3375	 51.8479	  9.9816	  0.0000	 931.4774	 983.3375	 983.3375	 983.3375	 983.3375	 983.3375	 983.3375	 33.1763	111.2000	  0.0500	 -3.9012	  0.7187	  0.3253	  0.9471	  0.9836	  1.3990	  7.3031	2457155.1669	  1.2124	1015.5756	  1.5826	  0.6818	217.0000	     0.1210	        0.1034	        0.1216	  0.3460	  4.3836
2018	179	   7	  0	178.2917	   0.0000	   23.6235	   63.8177	   21.2619	   20.8759	   21.1880	   22.7632	   23.1753	144.9879	1514.6336	142.6452	128.5206	139.8763	129.6964	144.7897	145.3827	145.3827	145.3827	145.3827	145.3827	145.3827	145.3827	  15.1168	 105.6530	  14.9621	  14.0279	  14.7780	  14.1052	  15.1036	  0.0000	  0.0000	 78.1284	 77.1942	 77.9443	 14.1052	 15.1036	 13.7084	1383.3541	-66.7627	-79.9531	-69.3475	-15.6882	 -1.5934	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	   0.0018	   0.0129	   0.0018	   0.0017	   0.0018	   0.0017	   0.0018	  0.0000	  0.0000	  0.0095	  0.0094	  0.0095	  0.0017	  0.0018	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	     140.9174	     140.8493	     136.2290	     116.3235	     115.6662	     150.0000	       0.0000	     140.9169	     140.8487	     136.2226	     116.3149	     115.6572	     150.0000	       0.0000	1245.4665	 35.8845	  8.0164	  0.0000	1245.4665	1245.4665	1245.4665	1245.4665	1245.4665	1245.4665	1245.4665	 33.2724	111.2000	  0.0500	 -3.8964	  0.8101	  0.2134	  0.9650	  0.9835	  1.3990	 10.8478	2456959.6011	  1.2056	1015.1059	  1.7219	  0.6814	100.0000	     0.1210	        0.1034	        0.1216	  0.3460	 14.0607
2018	179	   8	  0	178.3333	   0.0000	   25.4395	   67.0802	   22.8950	   22.4128	   22.6517	   24.3712	   24.9167	222.9989	1758.6663	220.7125	201.6391	211.0470	200.7668	222.3504	189.4715	189.4715	189.4715	189.4715	189.4715	189.4715	189.4715	  18.7036	 119.5437	  18.5535	  17.3016	  17.9199	  17.2446	  18.6611	  0.0000	  0.0000	 91.5505	 90.2986	 90.9169	 17.2446	 18.6611	 50.7358	1586.4032	-43.1011	-60.9226	-52.1330	 11.2591	 31.4262	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	   0.0023	   0.0146	   0.0023	   0.0021	   0.0022	   0.0021	   0.0023	  0.0000	  0.0000	  0.0112	  0.0110	  0.0111	  0.0021	  0.0023	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	     140.9113	     140.8430	     136.1421	     116.2106	     115.5488	     150.0000	       0.0000	     140.9107	     140.8424	     136.1340	     116.2003	     115.5382	     150.0000	       0.0000	1207.5562	 33.0759	  7.1611	  0.0000	1207.5562	1207.5562	1207.5562	1207.5562	1207.5562	1207.5562	1207.5562	 33.3868	111.2000	  0.0500	 -3.8907	  0.8675	  0.2038	  0.9730	  0.9834	  1.3990	 11.4082	2455224.2824	  1.2020	1015.6305	  1.7993	  0.6821	108.0000	     0.1210	        0.1034	        0.1216	  0.3460	 12.9536
2018	179	   9	  0	178.3750	   0.0000	   26.9947	   69.9902	   24.3675	   23.7990	   23.9856	   25.7449	   26.4074	287.6826	1946.7877	285.0261	261.6530	269.3185	259.4086	286.6473	224.2455	224.2455	224.2455	224.2455	224.2455	224.2455	224.2455	  21.6970	 122.3056	  21.5359	  20.1197	  20.5856	  19.9842	  21.6343	  0.0000	  0.0000	 98.6631	 97.2470	 97.7129	 19.9842	 21.6343	 83.7509	1742.8560	-17.5687	-39.5257	-32.3261	 35.4926	 61.0813	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	   0.0027	   0.0149	   0.0026	   0.0025	   0.0025	   0.0024	   0.0026	  0.0000	  0.0000	  0.0121	  0.0119	  0.0119	  0.0024	  0.0026	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	     140.9051	     140.8366	     136.0403	     116.0825	     115.4164	     150.0000	       0.0000	     140.9045	     140.8361	     136.0314	     116.0714	     115.4050	     150.0000	       0.0000	1308.7679	 31.4900	  6.9801	  0.0000	1308.7679	1308.7679	1308.7679	1308.7679	1308.7679	1308.7679	1308.7679	 33.5162	111.2000	  0.0500	 -3.8842	  0.9035	  0.1798	  0.9793	  0.9832	  1.3990	 13.3062	2455222.8437	  1.1985	1015.3713	  1.8716	  0.6817	104.0000	     0.1210	        0.1034	        0.1216	  0.3460	 10.3638
