Year	DOY	Hour	Min	 Dectime	     z_1	     z_2	     z_3	     z_4	     z_5	     z_6	     z_7	     z_8	     z_9	    z_10	    z_11	    z_12	    z_13	    z_14	    z_15	    z_16	    z_17	    z_18	    z_19	    z_20	    z_21	    z_22	    z_23	    z_24	    z_25	    z_26	    z_27	    z_28	    z_29	    z_30	     U_1	     U_2	     U_3	     U_4	     U_5	     U_6	     U_7	     U_8	     U_9	    U_10	    U_11	    U_12	    U_13	    U_14	    U_15	    U_16	    U_17	    U_18	    U_19	    U_20	    U_21	    U_22	    U_23	    U_24	    U_25	    U_26	    U_27	    U_28	    U_29	    U_30	     T_1	     T_2	     T_3	     T_4	     T_5	     T_6	     T_7	     T_8	     T_9	    T_10	    T_11	    T_12	    T_13	    T_14	    T_15	    T_16	    T_17	    T_18	    T_19	    T_20	    T_21	    T_22	    T_23	    T_24	    T_25	    T_26	    T_27	    T_28	    T_29	    T_30	     q_1	     q_2	     q_3	     q_4	     q_5	     q_6	     q_7	     q_8	     q_9	    q_10	    q_11	    q_12	    q_13	    q_14	    q_15	    q_16	    q_17	    q_18	    q_19	    q_20	    q_21	    q_22	    q_23	    q_24	    q_25	    q_26	    q_27	    q_28	    q_29	    q_30	L_MOD_RSL	  zH_RSL	      Lc	    beta	  zd_RSL	  z0_RSL	     elm	     Scc	       f	UStar_RSL	UStar_heat	TStar_RSL	     FAI	     PAI	flag_RSL
2018	179	   0	  0	178.0000	  0.0728	  0.0864	  0.1001	  0.1273	  0.1819	  0.2911	  0.5094	  0.9460	  1.8192	  3.6383	  5.4575	  6.3670	  6.8218	  7.0492	  7.1629	  7.2198	  7.2482	  7.2624	  7.2695	  7.2731	  7.8510	  8.0972	  8.4489	  8.9513	  9.6690	 10.6943	 12.1590	 14.2515	 17.2407	 21.5110	  0.0783	  0.0784	  0.0786	  0.0789	  0.0795	  0.0807	  0.0833	  0.0887	  0.1005	  0.1304	  0.1693	  0.1928	  0.2058	  0.2126	  0.2161	  0.2179	  0.2188	  0.2192	  0.2194	  0.2197	  0.3491	  0.3606	  0.3756	  0.3947	  0.4185	  0.4471	  0.4810	  0.5199	  0.5636	  0.6194	 19.4465	 19.4463	 19.4460	 19.4455	 19.4445	 19.4425	 19.4384	 19.4303	 19.4140	 19.3800	 19.3458	 19.3286	 19.3200	 19.3157	 19.3136	 19.3125	 19.3119	 19.3117	 19.3115	 19.3114	 19.0716	 19.0650	 19.0562	 19.0449	 19.0307	 19.0133	 18.9925	 18.9686	 18.9419	 18.9000	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	  -6.9800	  7.2766	 13.9601	  0.5000	  4.8196	  1.0351	  3.4900	  0.2002	  0.0196	   0.1500	    0.1500	  -0.3303	  0.3460	  0.3363	  1.0000
2018	179	   1	  0	178.0417	  0.0728	  0.0864	  0.1001	  0.1273	  0.1819	  0.2911	  0.5094	  0.9460	  1.8192	  3.6383	  5.4575	  6.3670	  6.8218	  7.0492	  7.1629	  7.2198	  7.2482	  7.2624	  7.2695	  7.2731	  7.8510	  8.0972	  8.4489	  8.9513	  9.6690	 10.6943	 12.1590	 14.2515	 17.2407	 21.5110	  0.0783	  0.0784	  0.0786	  0.0789	  0.0795	  0.0807	  0.0833	  0.0887	  0.1005	  0.1304	  0.1693	  0.1928	  0.2058	  0.2126	  0.2161	  0.2179	  0.2188	  0.2192	  0.2194	  0.2197	  0.3491	  0.3606	  0.3756	  0.3947	  0.4185	  0.4471	  0.4810	  0.5199	  0.5636	  0.6194	 19.2050	 19.2048	 19.2045	 19.2040	 19.2029	 19.2008	 19.1965	 19.1879	 19.1708	 19.1349	 19.0989	 19.0808	 19.0717	 19.0672	 19.0649	 19.0638	 19.0632	 19.0629	 19.0628	 19.0627	 18.8146	 18.8072	 18.7975	 18.7850	 18.7693	 18.7503	 18.7277	 18.7019	 18.6733	 18.6292	 11.6921	 11.6921	 11.6921	 11.6921	 11.6921	 11.6921	 11.6921	 11.6921	 11.6921	 11.6921	 11.6921	 11.6921	 11.6920	 11.6920	 11.6920	 11.6920	 11.6920	 11.6920	 11.6920	 11.6920	 11.6919	 11.6919	 11.6919	 11.6919	 11.6919	 11.6919	 11.6919	 11.6919	 11.6919	 11.6919	  -6.9800	  7.2766	 13.9601	  0.5000	  4.8196	  1.0351	  3.4900	  0.2002	  0.0196	   0.1500	    0.1500	  -0.3480	  0.3460	  0.3363	  1.0000
2018	179	   2	  0	178.0833	  0.0728	  0.0864	  0.1001	  0.1273	  0.1819	  0.2911	  0.5094	  0.9460	  1.8192	  3.6383	  5.4575	  6.3670	  6.8218	  7.0492	  7.1629	  7.2198	  7.2482	  7.2624	  7.2695	  7.2731	  7.8510	  8.0972	  8.4489	  8.9513	  9.6690	 10.6943	 12.1590	 14.2515	 17.2407	 21.5110	  0.0783	  0.0784	  0.0786	  0.0789	  0.0795	  0.0807	  0.0833	  0.0887	  0.1005	  0.1304	  0.1693	  0.1928	  0.2058	  0.2126	  0.2161	  0.2179	  0.2188	  0.2192	  0.2194	  0.2197	  0.3491	  0.3606	  0.3756	  0.3947	  0.4185	  0.4471	  0.4810	  0.5199	  0.5636	  0.6194	 18.4735	 18.4732	 18.4730	 18.4725	 18.4714	 18.4693	 18.4652	 18.4568	 18.4401	 18.4052	 18.3701	 18.3525	 18.3436	 18.3392	 18.3370	 18.3359	 18.3353	 18.3351	 18.3349	 18.3348	 18.0912	 18.0842	 18.0749	 18.0630	 18.0480	 18.0297	 18.0081	 17.9832	 17.9555	 17.9125	 11.2688	 11.2688	 11.2688	 11.2688	 11.2688	 11.2688	 11.2688	 11.2687	 11.2686	 11.2684	 11.2681	 11.2680	 11.2680	 11.2679	 11.2679	 11.2679	 11.2679	 11.2679	 11.2679	 11.2679	 11.2663	 11.2663	 11.2662	 11.2661	 11.2660	 11.2659	 11.2658	 11.2656	 11.2654	 11.2652	  -6.9800	  7.2766	 13.9601	  0.5000	  4.8196	  1.0351	  3.4900	  0.2002	  0.0196	   0.1500	    0.1500	  -0.3390	  0.3460	  0.3363	  1.0000
2018	179	   3	  0	178.1250	  0.0728	  0.0864	  0.1001	  0.1273	  0.1819	  0.2911	  0.5094	  0.9460	  1.8192	  3.6383	  5.4575	  6.3670	  6.8218	  7.0492	  7.1629	  7.2198	  7.2482	  7.2624	  7.2695	  7.2731	  7.8510	  8.0972	  8.4489	  8.9513	  9.6690	 10.6943	 12.1590	 14.2515	 17.2407	 21.5110	  0.0783	  0.0784	  0.0786	  0.0789	  0.0795	  0.0807	  0.0833	  0.0887	  0.1005	  0.1304	  0.1693	  0.1928	  0.2058	  0.2126	  0.2161	  0.2179	  0.2188	  0.2192	  0.2194	  0.2197	  0.3491	  0.3606	  0.3756	  0.3947	  0.4185	  0.4471	  0.4810	  0.5199	  0.5636	  0.6194	 17.9848	 17.9845	 17.9843	 17.9838	 17.9828	 17.9808	 17.9768	 17.9688	 17.9527	 17.9192	 17.8854	 17.8685	 17.8600	 17.8558	 17.8537	 17.8526	 17.8521	 17.8518	 17.8517	 17.8515	 17.6144	 17.6079	 17.5994	 17.5883	 17.5744	 17.5573	 17.5369	 17.5134	 17.4871	 17.4458	 11.3992	 11.3991	 11.3991	 11.3991	 11.3991	 11.3990	 11.3988	 11.3984	 11.3976	 11.3960	 11.3944	 11.3936	 11.3931	 11.3929	 11.3928	 11.3928	 11.3928	 11.3927	 11.3927	 11.3927	 11.3813	 11.3810	 11.3806	 11.3800	 11.3794	 11.3785	 11.3776	 11.3764	 11.3752	 11.3732	  -6.9800	  7.2766	 13.9601	  0.5000	  4.8196	  1.0351	  3.4900	  0.2002	  0.0196	   0.1500	    0.1500	  -0.3257	  0.3460	  0.3363	  1.0000
2018	179	   4	  0	178.1667	  0.0728	  0.0864	  0.1001	  0.1273	  0.1819	  0.2911	  0.5094	  0.9460	  1.8192	  3.6383	  5.4575	  6.3670	  6.8218	  7.0492	  7.1629	  7.2198	  7.2482	  7.2624	  7.2695	  7.2731	  7.8510	  8.0972	  8.4489	  8.9513	  9.6690	 10.6943	 12.1590	 14.2515	 17.2407	 21.5110	  0.0819	  0.0820	  0.0822	  0.0825	  0.0831	  0.0845	  0.0871	  0.0928	  0.1051	  0.1364	  0.1770	  0.2017	  0.2153	  0.2224	  0.2260	  0.2279	  0.2288	  0.2293	  0.2295	  0.2298	  0.3652	  0.3772	  0.3929	  0.4129	  0.4377	  0.4677	  0.5031	  0.5438	  0.5896	  0.6479	 18.6321	 18.6318	 18.6315	 18.6309	 18.6296	 18.6270	 18.6219	 18.6116	 18.5911	 18.5481	 18.5049	 18.4832	 18.4723	 18.4669	 18.4642	 18.4628	 18.4621	 18.4618	 18.4616	 18.4614	 18.1866	 18.1758	 18.1616	 18.1437	 18.1217	 18.0955	 18.0652	 18.0313	 17.9946	 17.9417	 11.7791	 11.7791	 11.7790	 11.7790	 11.7788	 11.7785	 11.7779	 11.7767	 11.7742	 11.7690	 11.7639	 11.7613	 11.7600	 11.7593	 11.7590	 11.7588	 11.7588	 11.7587	 11.7587	 11.7587	 11.7258	 11.7245	 11.7228	 11.7207	 11.7180	 11.7149	 11.7113	 11.7072	 11.7028	 11.6965	  -6.9800	  7.2766	 13.9601	  0.5000	  4.8196	  1.0351	  3.4900	  0.2002	  0.0196	   0.1569	    0.1569	  -0.4173	  0.3460	  0.3363	  1.0000
2018	179	   5	  0	178.2083	  0.0728	  0.0864	  0.1001	  0.1273	  0.1819	  0.2911	  0.5094	  0.9460	  1.8192	  3.6383	  5.4575	  6.3670	  6.8218	  7.0492	  7.1629	  7.2198	  7.2482	  7.2624	  7.2695	  7.2731	  7.8510	  8.0972	  8.4489	  8.9513	  9.6690	 10.6943	 12.1590	 14.2515	 17.2407	 21.5110	  0.0800	  0.0801	  0.0803	  0.0806	  0.0812	  0.0825	  0.0851	  0.0906	  0.1027	  0.1333	  0.1729	  0.1970	  0.2103	  0.2172	  0.2208	  0.2226	  0.2235	  0.2240	  0.2242	  0.2244	  0.3567	  0.3684	  0.3837	  0.4033	  0.4275	  0.4568	  0.4914	  0.5312	  0.5759	  0.6328	 20.5609	 20.5604	 20.5599	 20.5589	 20.5569	 20.5529	 20.5449	 20.5289	 20.4968	 20.4297	 20.3623	 20.3284	 20.3115	 20.3030	 20.2987	 20.2966	 20.2956	 20.2950	 20.2948	 20.2945	 19.9197	 19.8979	 19.8699	 19.8350	 19.7929	 19.7439	 19.6888	 19.6289	 19.5659	 19.4833	 12.2780	 12.2779	 12.2778	 12.2777	 12.2773	 12.2767	 12.2754	 12.2728	 12.2676	 12.2568	 12.2459	 12.2404	 12.2376	 12.2363	 12.2356	 12.2352	 12.2351	 12.2350	 12.2349	 12.2349	 12.1744	 12.1709	 12.1663	 12.1607	 12.1538	 12.1459	 12.1370	 12.1273	 12.1171	 12.1037	  -6.9800	  7.2766	 13.9601	  0.5000	  4.8196	  1.0351	  3.4900	  0.2002	  0.0196	   0.1533	    0.1533	  -0.6512	  0.3460	  0.3363	  1.0000
2018	179	   6	  0	178.2500	  0.0728	  0.0864	  0.1001	  0.1273	  0.1819	  0.2911	  0.5094	  0.9460	  1.8192	  3.6383	  5.4575	  6.3670	  6.8218	  7.0492	  7.1629	  7.2198	  7.2482	  7.2624	  7.2695	  7.2731	  7.8510	  8.0972	  8.4489	  8.9513	  9.6690	 10.6943	 12.1590	 14.2515	 17.2407	 21.5110	  0.1045	  0.1047	  0.1049	  0.1053	  0.1061	  0.1078	  0.1112	  0.1184	  0.1342	  0.1741	  0.2260	  0.2574	  0.2747	  0.2838	  0.2885	  0.2908	  0.2920	  0.2926	  0.2929	  0.2932	  0.4660	  0.4814	  0.5014	  0.5269	  0.5586	  0.5969	  0.6421	  0.6940	  0.7524	  0.8268	 22.9025	 22.9019	 22.9013	 22.9001	 22.8978	 22.8931	 22.8838	 22.8651	 22.8277	 22.7495	 22.6708	 22.6314	 22.6116	 22.6017	 22.5967	 22.5943	 22.5930	 22.5924	 22.5921	 22.5918	 22.1817	 22.1539	 22.1183	 22.0741	 22.0211	 21.9598	 21.8917	 21.8184	 21.7421	 21.6458	 11.5549	 11.5548	 11.5548	 11.5546	 11.5543	 11.5538	 11.5526	 11.5504	 11.5458	 11.5363	 11.5267	 11.5219	 11.5195	 11.5182	 11.5176	 11.5173	 11.5172	 11.5171	 11.5171	 11.5170	 11.4673	 11.4639	 11.4596	 11.4541	 11.4476	 11.4401	 11.4318	 11.4228	 11.4135	 11.4018	  -6.9800	  7.2766	 13.9601	  0.5000	  4.8196	  1.0351	  3.4900	  0.2002	  0.0196	   0.2002	    0.2002	  -0.7595	  0.3460	  0.3363	  1.0000
2018	179	   7	  0	178.2917	  0.0728	  0.0864	  0.1001	  0.1273	  0.1819	  0.2911	  0.5094	  0.9460	  1.8192	  3.6383	  5.4575	  6.3670	  6.8218	  7.0492	  7.1629	  7.2198	  7.2482	  7.2624	  7.2695	  7.2731	  7.8510	  8.0972	  8.4489	  8.9513	  9.6690	 10.6943	 12.1590	 14.2515	 17.2407	 21.5110	  0.2176	  0.2181	  0.2185	  0.2193	  0.2211	  0.2245	  0.2317	  0.2466	  0.2795	  0.3627	  0.4707	  0.5362	  0.5723	  0.5913	  0.6010	  0.6059	  0.6084	  0.6096	  0.6102	  0.6108	  0.9774	  1.0095	  1.0514	  1.1048	  1.1711	  1.2512	  1.3458	  1.4546	  1.5769	  1.7333	 24.0242	 24.0238	 24.0234	 24.0227	 24.0213	 24.0184	 24.0126	 24.0011	 23.9780	 23.9296	 23.8810	 23.8566	 23.8444	 23.8382	 23.8352	 23.8336	 23.8329	 23.8325	 23.8323	 23.8321	 23.4759	 23.4675	 23.4562	 23.4415	 23.4228	 23.3996	 23.3716	 23.3389	 23.3018	 23.2417	 10.9005	 10.9004	 10.9004	 10.9003	 10.9002	 10.9000	 10.8995	 10.8986	 10.8967	 10.8928	 10.8889	 10.8869	 10.8859	 10.8854	 10.8852	 10.8851	 10.8850	 10.8850	 10.8849	 10.8849	 10.8562	 10.8555	 10.8546	 10.8534	 10.8518	 10.8500	 10.8477	 10.8450	 10.8420	 10.8372	  -7.1508	  7.2766	 13.9601	  0.5000	  4.8196	  1.0426	  3.4900	  0.2003	  0.0196	   0.4197	    0.4197	  -0.4693	  0.3460	  0.3363	  1.0000
2018	179	   8	  0	178.3333	  0.0728	  0.0864	  0.1001	  0.1273	  0.1819	  0.2911	  0.5094	  0.9460	  1.8192	  3.6383	  5.4575	  6.3670	  6.8218	  7.0492	  7.1629	  7.2198	  7.2482	  7.2624	  7.2695	  7.2731	  7.8510	  8.0972	  8.4489	  8.9513	  9.6690	 10.6943	 12.1590	 14.2515	 17.2407	 21.5110	  0.2884	  0.2889	  0.2895	  0.2906	  0.2929	  0.2975	  0.3070	  0.3268	  0.3704	  0.4806	  0.6237	  0.7105	  0.7584	  0.7835	  0.7964	  0.8029	  0.8062	  0.8078	  0.8086	  0.8094	  1.4987	  1.5451	  1.6059	  1.6838	  1.7809	  1.8991	  2.0401	  2.2039	  2.3902	  2.6417	 24.8617	 24.8614	 24.8611	 24.8604	 24.8592	 24.8567	 24.8518	 24.8419	 24.8221	 24.7806	 24.7389	 24.7180	 24.7075	 24.7022	 24.6996	 24.6983	 24.6977	 24.6973	 24.6972	 24.6970	 24.2835	 24.2785	 24.2714	 24.2616	 24.2482	 24.2302	 24.2070	 24.1780	 24.1432	 24.0792	 11.4622	 11.4621	 11.4621	 11.4621	 11.4620	 11.4618	 11.4614	 11.4607	 11.4592	 11.4561	 11.4530	 11.4514	 11.4506	 11.4502	 11.4500	 11.4499	 11.4499	 11.4499	 11.4498	 11.4498	 11.4189	 11.4185	 11.4180	 11.4173	 11.4163	 11.4149	 11.4132	 11.4110	 11.4084	 11.4036	 -12.2882	  7.2766	 13.9601	  0.5000	  4.8196	  1.2173	  3.4900	  0.2076	  0.0203	   0.6355	    0.6355	  -0.3889	  0.3460	  0.3363	  1.0000
2018	179	   9	  0	178.3750	  0.0728	  0.0864	  0.1001	  0.1273	  0.1819	  0.2911	  0.5094	  0.9460	  1.8192	  3.6383	  5.4575	  6.3670	  6.8218	  7.0492	  7.1629	  7.2198	  7.2482	  7.2624	  7.2695	  7.2731	  7.8510	  8.0972	  8.4489	  8.9513	  9.6690	 10.6943	 12.1590	 14.2515	 17.2407	 21.5110	  0.3109	  0.3115	  0.3122	  0.3134	  0.3158	  0.3208	  0.3310	  0.3524	  0.3993	  0.5182	  0.6725	  0.7661	  0.8177	  0.8448	  0.8586	  0.8657	  0.8692	  0.8710	  0.8719	  0.8727	  1.6679	  1.7191	  1.7861	  1.8719	  1.9792	  2.1098	  2.2660	  2.4477	  2.6548	  2.9375	 25.6973	 25.6970	 25.6967	 25.6960	 25.6947	 25.6921	 25.6868	 25.6762	 25.6550	 25.6106	 25.5661	 25.5437	 25.5325	 25.5268	 25.5240	 25.5226	 25.5219	 25.5216	 25.5214	 25.5212	 25.0589	 25.0536	 25.0460	 25.0354	 25.0208	 25.0012	 24.9756	 24.9436	 24.9050	 24.8333	 11.1514	 11.1514	 11.1513	 11.1513	 11.1512	 11.1510	 11.1507	 11.1499	 11.1485	 11.1455	 11.1424	 11.1409	 11.1401	 11.1398	 11.1396	 11.1395	 11.1394	 11.1394	 11.1394	 11.1394	 11.1078	 11.1075	 11.1069	 11.1062	 11.1052	 11.1039	 11.1021	 11.0999	 11.0973	 11.0924	 -13.7259	  7.2766	 13.9601	  0.5000	  4.8196	  1.2601	  3.4900	  0.2104	  0.0206	   0.7054	    0.7054	  -0.4103	  0.3460	  0.3363	  1.0000
