Year	DOY	Hour	Min	 Dectime	 azimuth	altitude	GlobalRad	DiffuseRad	DirectRad	 Kdown2d	   Kup2d	  Ksouth	   Kwest	  Knorth	   Keast	 Ldown2d	   Lup2d	  Lsouth	   Lwest	  Lnorth	   Least	    Tmrt	      I0	      CI	SH_Ground	SH_Walls	SVF_Ground	SVF_Roof	SVF_BdVeg	Emis_Sky	      Ta	      Tg	      Tw
2018	179	   0	  0	178.0000	356.4721	 -8.9669	   0.0200	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	400.2303	391.8993	384.0003	384.0003	384.0003	384.0003	 13.9849	 51.3840	  0.5056	   0.0000	  0.0000	    0.8189	  0.9347	   0.8189	  0.8405	 18.9000	  0.0000	  0.0000
2018	179	   1	  0	178.0417	 94.0155	 -8.8690	   0.1496	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	397.0014	390.4482	382.3697	382.3697	382.3697	382.3697	 13.6647	 51.4448	  0.5081	   0.0000	  0.0000	    0.8189	  0.9347	   0.8189	  0.8374	 18.6292	  0.0000	  0.0000
2018	179	   2	  0	178.0833	 17.8229	 -7.3515	   2.4581	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	392.8553	386.6275	377.8144	377.8144	377.8144	377.8144	 12.8221	 51.5214	  0.5529	   0.0000	  0.0000	    0.8189	  0.9347	   0.8189	  0.8337	 17.9125	  0.0000	  0.0000
2018	179	   3	  0	178.1250	 31.2453	 -3.6475	  20.5810	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	393.9801	384.1521	371.5436	371.5436	371.5436	371.5436	 11.7607	 51.5026	  0.8350	   0.0000	  0.0000	    0.8189	  0.9347	   0.8189	  0.8349	 17.4458	  0.0000	  0.0000
2018	179	   4	  0	178.1667	 44.1215	  1.3340	  85.2542	  124.5458	  64.6368	 67.9014	  4.8981	 21.1275	 21.1275	 21.3035	 21.3146	397.0241	387.0143	370.6581	370.6581	372.0891	372.0891	 14.8949	 40.2383	  1.0000	   0.0148	  0.0478	    0.8189	  0.9347	   0.8189	  0.8377	 17.9417	  3.0098	  0.0000
2018	179	   5	  0	178.2083	 56.4783	  7.1858	 193.9660	  623.6800	 114.9970	187.6674	  8.8501	 38.6714	 38.6714	 40.8526	 42.6911	401.1342	395.3703	378.6664	378.9198	380.2642	380.2642	 19.4693	131.1460	  1.0000	   0.0071	  0.1281	    0.8189	  0.9347	   0.8189	  0.8408	 19.4833	  7.2203	  0.5645
2018	179	   6	  0	178.2500	 68.5068	 14.2012	 323.6306	  681.8669	 156.0439	315.3206	 13.3929	 53.5221	 53.5221	 76.4330	111.5926	399.1279	412.0282	392.5131	394.7653	393.1787	393.1787	 26.2919	257.1725	  1.0000	   0.0947	  0.2181	    0.8189	  0.9347	   0.8189	  0.8334	 21.6458	  9.8528	  3.0328
2018	179	   7	  0	178.2917	 80.5346	 21.8641	 456.5967	  712.4805	 191.2381	446.6473	 17.3430	 66.8190	 66.8190	 77.8547	136.8991	399.3057	423.3308	401.2890	407.3147	402.2319	402.2319	 30.1070	390.7953	  1.0000	   0.1077	  0.3008	    0.8189	  0.9347	   0.8189	  0.8275	 23.2417	 12.3726	  5.5526
2018	179	   8	  0	178.3333	 93.0442	 29.8135	 581.4260	  734.4841	 216.3467	570.4246	 22.1500	 83.8732	 77.3213	 78.0375	181.4827	406.3506	434.3604	410.1273	418.9827	409.6825	410.5743	 34.1569	520.5589	  1.0000	   0.1643	  0.3744	    0.8189	  0.9347	   0.8189	  0.8326	 24.0792	 14.7356	  7.9156
2018	179	   9	  0	178.3750	106.6952	 37.6618	 687.2823	  755.7110	 225.7050	676.1211	 26.7025	121.4665	 83.1414	 83.1414	207.8365	407.2592	446.3754	418.3354	429.2297	420.0754	418.3354	 37.9560	640.5314	  1.0000	   0.2194	  0.4369	    0.8189	  0.9347	   0.8189	  0.8293	 24.8333	 16.9004	 10.0804
