Year	DOY	Hour	Min	 Dectime	  HDD1_h	  HDD2_c	HDD3_Tmean	HDD4_T5d	   P_day	  DaysSR	GDD_EveTr	GDD_DecTr	GDD_Grass	SDD_EveTr	SDD_DecTr	SDD_Grass	    Tmin	    Tmax	   DLHrs	LAI_EveTr	LAI_DecTr	LAI_Grass	DecidCap	Porosity	AlbEveTr	AlbDecTr	AlbGrass	WU_EveTr1	WU_EveTr2	WU_EveTr3	WU_DecTr1	WU_DecTr2	WU_DecTr3	WU_Grass1	WU_Grass2	WU_Grass3	LAIlumps	 AlbSnow	DensSnow_Paved	DensSnow_Bldgs	DensSnow_EveTr	DensSnow_DecTr	DensSnow_Grass	DensSnow_BSoil	DensSnow_Water	      a1	      a2	      a3
2018	179	  23	 55	178.9965	  0.0000	  3.5568	    0.0638	 17.7843	  0.0000	 23.0000	 300.0000	 300.0000	 300.0000	   0.0000	   0.0000	   0.0000	 17.4000	 26.3000	105.3333	   5.1000	   5.5000	   5.9000	  0.8000	  0.2000	  0.1000	  0.1600	  0.1900	   0.2618	   0.1205	   0.1413	   0.2618	   0.1205	   0.1413	   0.2618	   0.1205	   0.1413	  1.0000	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.4975	  0.3103	-28.2487
2018	180	  23	 55	179.9965	  0.0000	  3.5399	    0.0469	  8.9228	  0.0000	 30.0000	 300.0000	 300.0000	 300.0000	   0.0000	   0.0000	   0.0000	 13.4000	 22.6000	 95.1667	   5.1000	   5.5000	   5.9000	  0.8000	  0.2000	  0.1000	  0.1600	  0.1900	  11.5023	   5.2303	   6.2720	  11.5023	   5.2303	   6.2720	  11.5023	   5.2303	   6.2720	  1.0000	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.4977	  0.3103	-28.1560
2018	181	  23	 55	180.9965	  0.0000	  3.5422	    0.0492	  8.9926	  0.0000	 36.0000	 300.0000	 300.0000	 300.0000	   0.0000	   0.0000	   0.0000	 10.3000	 22.2000	100.2500	   5.1000	   5.5000	   5.9000	  0.8000	  0.2000	  0.1000	  0.1600	  0.1900	  21.2112	   9.6439	  11.5673	  21.2112	   9.6439	  11.5673	  21.2112	   9.6439	  11.5673	  1.0000	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.4977	  0.3103	-28.1560
2018	182	  23	 55	181.9965	  0.0000	  3.5414	    0.0484	  7.3876	  0.0000	 43.0000	 300.0000	 300.0000	 300.0000	   0.0000	   0.0000	   0.0000	 10.8000	 23.8000	100.2500	   5.1000	   5.5000	   5.9000	  0.8000	  0.2000	  0.1000	  0.1600	  0.1900	  32.5223	  14.7858	  17.7365	  32.5223	  14.7858	  17.7365	  32.5223	  14.7858	  17.7365	  1.0000	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.4977	  0.3103	-28.1560
2018	183	  23	 55	182.9965	  0.0000	 21.8648	    0.3976	 20.5569	  0.0000	 45.0000	 300.0000	 300.0000	 300.0000	   0.0000	   0.0000	   0.0000	 11.2000	 24.2000	 99.3333	   5.1000	   5.5000	   5.9000	  0.8000	  0.2000	  0.1000	  0.1600	  0.1900	  37.2854	  16.9510	  20.3345	  37.2854	  16.9510	  20.3345	  37.2854	  16.9510	  20.3345	  1.0000	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.4975	  0.3103	-28.2487
2018	184	  23	 55	183.9965	  0.0000	  3.5527	    0.0596	 13.0965	  0.0000	 51.0000	 300.0000	 300.0000	 300.0000	   0.0000	   0.0000	   0.0000	 13.3000	 26.0000	108.3333	   5.1000	   5.5000	   5.9000	  0.8000	  0.2000	  0.1000	  0.1600	  0.1900	  45.5028	  20.6866	  24.8162	  45.5028	  20.6866	  24.8162	  45.5028	  20.6866	  24.8162	  1.0000	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.4975	  0.3103	-28.2487
2018	185	  23	 55	184.9965	  0.0000	5359.9866	  110.8856	 32.6544	  0.0000	 52.0000	 300.0000	 300.0000	 300.0000	   0.0000	   0.0000	   0.0000	 15.8000	 24.6000	102.0833	   5.1000	   5.5000	   5.9000	  0.8000	  0.2000	  0.1000	  0.1600	  0.1900	 532.7805	 242.1645	 290.6161	 532.7805	 242.1645	 290.6161	 532.7805	 242.1645	 290.6161	  1.0000	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.4975	  0.3103	-28.2487
2018	186	  23	 55	185.9965	  0.0000	  3.5508	    0.0578	 18.2467	  0.0000	 57.0000	 300.0000	 300.0000	 300.0000	   0.0000	   0.0000	   0.0000	 16.5167	 20.6000	 87.0833	   5.1000	   5.5000	   5.9000	  0.8000	  0.2000	  0.1000	  0.1600	  0.1900	  55.1929	  25.0916	  30.1012	  55.1929	  25.0916	  30.1012	  55.1929	  25.0916	  30.1012	  1.0000	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.4975	  0.3103	-28.2487
