Year	DOY	Hour	Min	 Dectime	   Kdown	     Kup	   Ldown	     Lup	   Tsurf	      QN	      QF	      QS	      QH	      QE	    Rain	     Irr	    Evap	      RO	   TotCh	  SurfCh	   State	NWtrState	Drainage	     SMD	  Zenith	 Azimuth	 AlbBulk	    Fcld	     LAI	   UStar	     Lob	      Fc	      Ts	      T2	      Q2	     U10	     RH2
2012	  1	   1	  0	  0.0417	  0.1408	  3.9300	344.2365	371.6655	 11.4238	-27.4291	 40.8661	 10.9516	 -6.1250	  8.6104	  0.0000	  0.0000	  0.0129	  0.0343	 -0.0472	 -0.0479	2663.7549	   0.1125	  0.0181	 94.0651	149.5848	 26.5039	  0.1104	  0.6267	  0.0680	  0.7167	-2857.7827	  0.0000	 11.4153	 11.6555	  7.4141	  0.5415	 86.3648
2012	  1	   2	  0	  0.0833	  0.0167	  0.0000	344.5472	371.4221	 11.3722	-26.8750	 34.3674	 10.1882	 -9.1653	  6.4696	  0.0000	  0.0000	  0.0092	  0.0120	 -0.0219	 -0.0224	2663.7325	   0.0913	  0.0089	 94.0645	143.8149	 49.4791	  0.1104	  0.6217	  0.0680	  0.6221	3720.7905	  0.0000	 11.3720	 11.7680	  7.4363	  0.4657	 85.9785
2012	  1	   3	  0	  0.1250	  0.0000	  0.0000	345.1659	371.2391	 11.3646	-26.0732	 33.7629	  9.4852	 -7.7045	  5.9090	  0.0000	  0.0000	  0.0081	  0.0050	 -0.0139	 -0.0143	2663.7182	   0.0793	  0.0056	 94.0640	135.8781	 67.0589	  0.1104	  0.6343	  0.0680	  0.6445	4602.9689	  0.0000	 11.3636	 11.6896	  7.4753	  0.4864	 86.8661
2012	  1	   4	  0	  0.1667	  0.0000	  0.0000	344.8211	370.6371	 11.3160	-25.8160	 34.0953	  8.1256	 -5.3667	  5.5204	  0.0000	  0.0000	  0.0075	  0.0025	 -0.0109	 -0.0112	2663.7070	   0.0709	  0.0039	 94.0637	126.9206	 81.0772	  0.1104	  0.6416	  0.0680	  0.6657	7798.2911	  0.0000	 11.3051	 11.5252	  7.4455	  0.5030	 87.4458
2012	  1	   5	  0	  0.2083	  0.0000	  0.0000	343.3235	370.4365	 11.2819	-27.1130	 36.4530	  7.6939	 -4.5039	  6.1500	  0.0000	  0.0000	  0.0083	  0.0014	 -0.0106	 -0.0108	2663.6963	   0.0640	  0.0029	 94.0635	117.6238	 93.1350	  0.1104	  0.6286	  0.0680	  0.6997	-1626.3801	  0.0000	 11.2865	 11.4653	  7.3418	  0.5287	 86.5674
2012	  1	   6	  0	  0.2500	  0.0000	  0.0000	341.2386	371.2292	 11.3793	-29.9906	 45.1280	  9.1646	 -1.5295	  7.5023	  0.0000	  0.0000	  0.0101	  0.0009	 -0.0119	 -0.0120	2663.6843	   0.0575	  0.0022	 94.0634	108.4297	104.2957	  0.1104	  0.6065	  0.0680	  0.6958	-8534.9820	  0.0000	 11.4019	 11.4613	  7.2018	  0.5257	 84.9385
2012	  1	   7	  0	  0.2917	  0.0029	  0.0000	338.7006	373.9263	 11.7220	-35.2258	 67.6769	 14.0876	  8.9564	  9.4071	  0.0000	  0.0000	  0.0132	  0.0005	 -0.0146	 -0.0145	2663.6698	   0.0513	  0.0016	 94.0634	 99.6904	115.2691	  0.1104	  0.5865	  0.0680	  0.6632	-4905.0587	  0.0000	 11.7485	 11.3820	  7.0301	  0.5058	 83.3530
2012	  1	   8	  0	  0.3333	  2.1660	 27.5744	336.5439	376.6008	 12.0944	-40.0569	 91.4046	 18.5501	 21.5539	 11.2437	  0.0000	  0.0000	  0.0162	  0.0000	 -0.0171	 -0.0170	2663.6528	   0.0455	  0.0009	 94.0636	 90.8793	126.5592	  0.1104	  0.5754	  0.0680	  0.6652	-1122.7003	  0.0000	 12.1177	 11.2331	  6.8827	  0.5222	 82.4187
2012	  1	   9	  0	  0.3750	 18.5108	  5.4049	335.3019	378.5666	 12.5464	-30.8540	 99.3843	 21.3740	 34.3240	 12.8323	  0.0000	  0.0000	  0.0176	  0.0000	 -0.0185	 -0.0183	2663.6345	   0.0398	  0.0008	 94.0638	 84.5812	138.5222	  0.1104	  0.5741	  0.0680	  0.6243	-641.5714	  0.0000	 12.5636	 11.0594	  6.7946	  0.5375	 82.3122
2012	  1	  10	  0	  0.4167	 52.6254	 15.5730	334.8097	379.8703	 13.1715	 -8.0082	 96.6337	 22.6651	 50.5470	 15.4134	  0.0000	  0.0000	  0.0198	  0.0000	 -0.0207	 -0.0204	2663.6141	   0.0335	  0.0007	 94.0642	 79.2882	151.3508	  0.1104	  0.5722	  0.0680	  0.6499	-485.5095	  0.0000	 13.1893	 11.0279	  6.7608	  0.5945	 82.0589
