Year	DOY	Hour	Min	 Dectime	   Kdown	     Kup	   Ldown	     Lup	   Tsurf	      QN	      QF	      QS	      QH	      QE	    Rain	     Irr	    Evap	      RO	   TotCh	  SurfCh	   State	NWtrState	Drainage	     SMD	  Zenith	 Azimuth	 AlbBulk	    Fcld	     LAI	   UStar	     Lob	      Fc	      Ts	      T2	      Q2	     U10	     RH2
2011	  1	   1	  0	  0.0417	  0.0000	  0.0000	285.8307	332.8391	  1.9465	-47.0083	 35.9006	  2.6729	-16.3130	  2.5323	  0.0000	  0.0000	  0.0028	  0.0000	-45.5886	 -0.0028	2799.9972	   0.0000	  0.0000	 83.0067	149.5774	 26.4488	  0.1104	  0.4059	  0.0680	  0.0572	  1.0432	  0.0000	  1.9689	  2.6468	  3.9812	 -0.0930	 87.6431
2011	  1	   2	  0	  0.0833	  0.0000	  0.0000	286.4252	331.1315	  2.3329	-44.7063	 30.1915	 -0.7649	-16.3859	  2.6359	  0.0000	  0.0000	  0.0031	  0.0000	 -0.0048	 -0.0030	2799.9942	   0.0000	  0.0000	 83.0087	143.8141	 49.4301	  0.1104	  0.4176	  0.0680	  0.1701	 73.7163	  0.0000	  2.3022	  3.1189	  3.9447	  0.0233	 84.1170
2011	  1	   3	  0	  0.1250	  0.0000	  0.0000	286.4877	330.5808	  2.3483	-44.0931	 29.6604	 -1.5648	-15.5065	  2.6387	  0.0000	  0.0000	  0.0031	  0.0000	 -0.0048	 -0.0031	2799.9911	   0.0000	  0.0000	 83.0107	135.8811	 67.0175	  0.1104	  0.4254	  0.0680	  0.1897	 96.9083	  0.0000	  2.3683	  3.1598	  3.9390	  0.0456	 83.7624
2011	  1	   4	  0	  0.1667	  0.0000	  0.0000	285.8308	330.2690	  2.4194	-44.4382	 29.9525	 -1.8317	-15.5390	  2.8851	  0.0000	  0.0000	  0.0035	  0.0000	 -0.0052	 -0.0034	2799.9876	   0.0000	  0.0000	 83.0127	126.9252	 81.0413	  0.1104	  0.4227	  0.0680	  0.2349	128.3629	  0.0000	  2.4595	  3.3153	  3.8904	  0.0831	 81.7806
2011	  1	   5	  0	  0.2083	  0.0000	  0.0000	285.1080	330.1257	  2.9574	-45.0177	 32.0237	 -1.9345	-15.1773	  4.1178	  0.0000	  0.0000	  0.0053	  0.0000	 -0.0069	 -0.0052	2799.9825	   0.0000	  0.0000	 83.0148	117.6286	 93.1027	  0.1104	  0.4227	  0.0680	  0.4106	479.3769	  0.0000	  2.9706	  3.8043	  3.8055	  0.2532	 77.1009
2011	  1	   6	  0	  0.2500	  0.0000	  0.0000	284.4242	330.6133	  3.0806	-46.1890	 39.6446	 -0.6048	-10.6766	  4.7370	  0.0000	  0.0000	  0.0062	  0.0000	 -0.0078	 -0.0060	2799.9764	   0.0000	  0.0000	 83.0168	108.4336	104.2653	  0.1104	  0.4252	  0.0680	  0.4406	939.8589	  0.0000	  3.1202	  3.6874	  3.7728	  0.3042	 77.0468
2011	  1	   7	  0	  0.2917	  0.0029	  0.0000	284.6613	334.0611	  3.5688	-49.3998	 59.4537	  6.4716	 -1.6762	  5.2585	  0.0000	  0.0000	  0.0072	  0.0000	 -0.0089	 -0.0071	2799.9693	   0.0000	  0.0000	 83.0188	 99.6927	115.2396	  0.1104	  0.4327	  0.0680	  0.4062	-495.2306	  0.0000	  3.5739	  3.6629	  3.7891	  0.3028	 77.5045
2011	  1	   8	  0	  0.3333	  0.6056	 13.9015	286.1731	338.9390	  4.1785	-52.7659	 80.2983	 15.7337	  6.1400	  5.6587	  0.0000	  0.0000	  0.0081	  0.0000	 -0.0098	 -0.0081	2799.9611	   0.0000	  0.0000	 83.0207	 90.8791	126.5300	  0.1104	  0.4440	  0.0680	  0.3523	-653.4677	  0.0000	  4.1945	  3.7981	  3.8581	  0.3057	 78.1728
2011	  1	   9	  0	  0.3750	  4.4790	  1.4045	288.3049	341.9900	  4.6624	-50.6995	 87.3085	 20.7573	  9.8231	  6.0286	  0.0000	  0.0000	  0.0086	  0.0000	 -0.0102	 -0.0085	2799.9526	   0.0000	  0.0000	 83.0227	 84.5778	138.4931	  0.1104	  0.4550	  0.0680	  0.3348	-332.5217	  0.0000	  4.6874	  4.0222	  3.9552	  0.3319	 78.8915
2011	  1	  10	  0	  0.4167	 15.9021	  4.6963	290.4524	343.4969	  5.1807	-41.8387	 84.8921	 22.4982	 14.1156	  6.4396	  0.0000	  0.0000	  0.0088	  0.0000	 -0.0105	 -0.0087	2799.9439	   0.0000	  0.0000	 83.0247	 79.2808	151.3220	  0.1104	  0.4651	  0.0680	  0.3444	-265.3122	  0.0000	  5.2047	  4.2698	  4.0581	  0.3614	 79.5613
2011	  1	  11	  0	  0.4583	 55.3165	 16.0913	293.1715	347.0926	  6.5516	-14.6959	 85.2638	 27.9754	 34.1595	  8.4330	  0.0000	  0.0000	  0.0107	  0.0000	 -0.0124	 -0.0104	2799.9334	   0.0000	  0.0000	 83.0270	 75.8241	164.9855	  0.1104	  0.4829	  0.0680	  0.3794	-147.6380	  0.0000	  6.5971	  4.5177	  4.1928	  0.4368	 80.7925
2011	  1	  12	  0	  0.5000	 79.0096	 22.8169	296.7350	350.7192	  7.5902	  2.2084	 85.9277	 33.1010	 45.4239	  9.6112	  0.0000	  0.0000	  0.0119	  0.0000	 -0.0135	 -0.0114	2799.9220	   0.0000	  0.0000	 83.0294	 74.5404	179.1843	  0.1104	  0.5000	  0.0680	  0.3977	-126.2298	  0.0000	  7.6035	  4.9319	  4.3742	  0.4650	 81.8750
2011	  1	  13	  0	  0.5417	 52.7204	 15.2205	300.0171	350.3388	  7.2041	-12.8218	 83.7237	 30.6457	 32.1926	  8.0636	  0.0000	  0.0000	  0.0103	  0.0000	 -0.0119	 -0.0100	2799.9121	   0.0000	  0.0000	 83.0316	 75.5579	193.4154	  0.1104	  0.5150	  0.0680	  0.4020	-186.5282	  0.0000	  7.1845	  5.2792	  4.5431	  0.4500	 82.9865
2011	  1	  14	  0	  0.5833	 28.4302	  8.2673	302.5077	348.9233	  6.7003	-26.2527	 81.8118	 26.5642	 22.5411	  6.4538	  0.0000	  0.0000	  0.0086	  0.0000	 -0.0102	 -0.0084	2799.9036	   0.0000	  0.0000	 83.0337	 78.7744	207.1629	  0.1104	  0.5361	  0.0680	  0.4190	-298.4025	  0.0000	  6.6663	  5.3645	  4.6715	  0.4268	 84.8014
2011	  1	  15	  0	  0.6250	 13.9038	  4.1103	304.6533	347.8639	  6.4420	-33.4172	 84.0424	 23.3976	 21.6174	  5.6102	  0.0000	  0.0000	  0.0078	  0.0000	 -0.0094	 -0.0077	2799.8960	   0.0000	  0.0000	 83.0357	 83.8805	220.0977	  0.1104	  0.5635	  0.0680	  0.4734	-448.8285	  0.0000	  6.4238	  5.2921	  4.7772	  0.4404	 87.1522
2011	  1	  16	  0	  0.6667	  4.7763	 17.6040	304.2279	346.6395	  6.2359	-39.2099	 89.4327	 20.2651	 24.4760	  5.4818	  0.0000	  0.0000	  0.0078	  0.0000	 -0.0094	 -0.0078	2799.8882	   0.0000	  0.0000	 83.0376	 90.1388	232.1583	  0.1104	  0.5724	  0.0680	  0.5389	-587.9648	  0.0000	  6.2104	  5.0541	  4.7473	  0.4768	 88.0734
2011	  1	  17	  0	  0.7083	  0.5075	  3.6098	299.2467	342.6613	  5.4482	-43.4146	 86.9367	 12.4611	 23.3416	  7.7194	  0.2000	  0.0000	  0.0113	  0.0058	  0.1202	  0.1217	2800.0099	   0.1176	  0.0070	 83.0394	 98.7132	243.5158	  0.1104	  0.5577	  0.0680	  0.5399	-635.6241	  0.0000	  5.4068	  4.3108	  4.4901	  0.4720	 87.7854
2011	  1	  18	  0	  0.7500	  0.0062	  0.0000	295.7703	338.7747	  4.7312	-43.0044	 75.9435	  5.1574	 19.0112	  8.7704	  0.0000	  0.0000	  0.0125	  0.0154	 -0.0420	 -0.0406	2799.9693	   0.0777	  0.0185	 83.0409	107.3801	254.5101	  0.1104	  0.5475	  0.0680	  0.5120	-605.5532	  0.0000	  4.6996	  3.7729	  4.3138	  0.4512	 87.6496
