Year	DOY	Hour	Min	 Dectime	 azimuth	altitude	GlobalRad	DiffuseRad	DirectRad	 Kdown2d	   Kup2d	  Ksouth	   Kwest	  Knorth	   Keast	 Ldown2d	   Lup2d	  Lsouth	   Lwest	  Lnorth	   Least	    Tmrt	      I0	      CI	SH_Ground	SH_Walls	SVF_Ground	SVF_Roof	SVF_BdVeg	Emis_Sky	      Ta	      Tg	      Tw
2018	  1	   1	  0	  0.0417	 30.0157	-52.5773	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	304.8393	307.3332	299.3241	299.3241	299.3241	299.3241	 -3.4234	 51.4150	  0.5152	   0.0000	  0.0000	    0.9022	  0.9557	   0.9022	  0.7573	  2.9458	  0.0000	  0.0000
2018	  1	   2	  0	  0.0833	 50.0258	-47.4493	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	305.2917	308.0948	300.0833	300.0833	300.0833	300.0833	 -3.2571	 51.4062	  0.5152	   0.0000	  0.0000	    0.9022	  0.9557	   0.9022	  0.7577	  3.1167	  0.0000	  0.0000
2018	  1	   3	  0	  0.1250	 66.8082	-40.6599	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	307.9171	310.3691	302.4128	302.4128	302.4128	302.4128	 -2.7331	 51.3649	  0.5152	   0.0000	  0.0000	    0.9022	  0.9557	   0.9022	  0.7598	  3.6250	  0.0000	  0.0000
2018	  1	   4	  0	  0.1667	 81.1890	-32.9992	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	310.9002	312.0915	304.2277	304.2277	304.2277	304.2277	 -2.3149	 51.3212	  0.5152	   0.0000	  0.0000	    0.9022	  0.9557	   0.9022	  0.7621	  4.0083	  0.0000	  0.0000
2018	  1	   5	  0	  0.2083	 94.0938	-25.0389	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	312.6662	312.9933	305.1890	305.1890	305.1890	305.1890	 -2.0919	 51.2963	  0.5152	   0.0000	  0.0000	    0.9022	  0.9557	   0.9022	  0.7634	  4.2083	  0.0000	  0.0000
2018	  1	   6	  0	  0.2500	106.2681	-17.2006	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	312.9631	313.6520	305.8424	305.8424	305.8424	305.8424	 -1.9520	 51.2917	  0.5152	   0.0000	  0.0000	    0.9022	  0.9557	   0.9022	  0.7637	  4.3542	  0.0000	  0.0000
2018	  1	   7	  0	  0.2917	118.2560	 -9.8373	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	312.0538	313.3696	305.5235	305.5235	305.5235	305.5235	 -2.0299	 51.3053	  0.5152	   0.0000	  0.0000	    0.9022	  0.9557	   0.9022	  0.7630	  4.2917	  0.0000	  0.0000
2018	  1	   8	  0	  0.3333	130.4559	 -2.7926	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	310.5376	312.7112	303.8533	303.8038	303.8038	303.8533	 -2.3919	 47.2487	  0.5548	   0.0000	  0.0012	    0.9022	  0.9557	   0.9022	  0.7619	  4.1458	  0.2225	  0.0000
2018	  1	   9	  0	  0.3750	143.1168	  2.5858	   0.5833	    0.0000	   0.5833	  0.5620	  0.0483	  0.2363	  0.2363	  0.2363	  0.2363	309.3383	311.7807	303.0478	302.4554	302.4554	303.0478	 -2.5902	 51.4989	  0.5482	   0.0012	  0.1144	    0.9022	  0.9557	   0.9022	  0.7610	  3.9375	  1.6893	  0.0000
2018	  1	  10	  0	  0.4167	156.3405	  6.4631	   5.0417	    0.0000	   5.0417	  4.8572	  0.4171	  2.0236	  2.0236	  2.0236	  2.0236	309.2683	311.5309	305.6294	305.0387	305.0387	305.6294	 -1.7938	126.2947	  0.4196	   0.0899	  0.2285	    0.9022	  0.9557	   0.9022	  0.7608	  3.7458	  1.5339	  0.0000
2018	  1	  11	  0	  0.4583	170.0459	  8.7424	  14.2708	    0.0000	  14.2708	 13.7488	  1.1805	  5.7270	  5.7270	  5.7270	  5.7270	311.5221	312.8721	307.0157	306.4226	306.4226	307.0157	 -0.8713	170.0962	  0.4187	   0.0957	  0.2853	    0.9022	  0.9557	   0.9022	  0.7625	  4.0250	  1.6307	  0.0000
2018	  1	  12	  0	  0.5000	183.9842	  9.1570	  22.0625	    0.4422	  21.9928	 21.2583	  1.8200	  8.8630	  8.8229	  8.8181	  8.8182	314.2590	315.0379	308.3463	308.1973	307.7494	307.8984	 -0.0473	177.9122	  0.4526	   0.1075	  0.2947	    0.9022	  0.9557	   0.9022	  0.7647	  4.4625	  1.8449	  0.0000
2018	  1	  13	  0	  0.5417	197.8287	  7.6670	  22.7083	    1.6066	  22.5008	 21.8861	  1.8634	  9.1857	  9.0872	  9.0328	  9.0328	315.1226	315.7634	307.7063	307.7063	307.1083	307.1083	 -0.1075	149.2389	  0.5084	   0.0984	  0.2588	    0.9022	  0.9557	   0.9022	  0.7653	  4.6000	  2.2206	  0.0000
2018	  1	  14	  0	  0.5833	211.2808	  4.4248	  19.7500	    7.6163	  19.2377	 19.0483	  1.5928	  7.8869	  7.8351	  7.7788	  7.7788	314.1637	314.8870	302.9945	302.9945	302.3969	302.3969	 -1.2414	 86.8330	  0.6791	   0.0306	  0.1736	    0.9022	  0.9557	   0.9022	  0.7647	  4.5458	  3.0096	  0.0000
2018	  1	  15	  0	  0.6250	224.1881	 -0.1323	  10.5833	   23.8518	   4.8804	  5.3128	  0.4050	  2.0025	  2.0025	  2.0025	  2.0025	313.0163	314.0667	298.7522	298.7522	298.4540	298.4540	 -3.0257	 37.4346	  0.8266	   0.0000	  0.0318	    0.9022	  0.9557	   0.9022	  0.7638	  4.4458	  2.8871	  0.0007
2018	  1	  16	  0	  0.6667	236.5669	 -6.8128	   1.8958	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	311.7812	313.6143	304.8561	304.8561	304.8561	304.8561	 -2.1603	 51.3066	  0.5522	   0.0000	  0.0000	    0.9022	  0.9557	   0.9022	  0.7629	  4.3458	  0.0000	  0.0000
2018	  1	  17	  0	  0.7083	248.6105	-13.9372	   0.1042	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	311.0479	313.8970	305.9346	305.9346	305.9346	305.9346	 -1.9563	 51.3139	  0.5172	   0.0000	  0.0000	    0.9022	  0.9557	   0.9022	  0.7625	  4.4083	  0.0000	  0.0000
2018	  1	  18	  0	  0.7500	260.6545	-21.6069	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	310.5024	314.3118	306.3571	306.3571	306.3571	306.3571	 -1.8758	 51.3184	  0.5152	   0.0000	  0.0000	    0.9022	  0.9557	   0.9022	  0.7621	  4.5000	  0.0000	  0.0000
2018	  1	  19	  0	  0.7917	273.1722	-29.5556	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	309.5898	313.5768	305.5999	305.5999	305.5999	305.5999	 -2.0450	 51.3309	  0.5152	   0.0000	  0.0000	    0.9022	  0.9557	   0.9022	  0.7614	  4.3375	  0.0000	  0.0000
2018	  1	  20	  0	  0.8333	286.8203	-37.3976	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	310.1855	313.2002	305.2657	305.2657	305.2657	305.2657	 -2.1072	 51.3226	  0.5152	   0.0000	  0.0000	    0.9022	  0.9557	   0.9022	  0.7618	  4.2542	  0.0000	  0.0000
2018	  1	  21	  0	  0.8750	302.4579	-44.6370	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	311.0479	313.8970	305.9837	305.9837	305.9837	305.9837	 -1.9467	 51.3079	  0.5152	   0.0000	  0.0000	    0.9022	  0.9557	   0.9022	  0.7625	  4.4083	  0.0000	  0.0000
2018	  1	  22	  0	  0.9167	321.0151	-50.5798	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	310.8376	314.5572	306.6116	306.6116	306.6116	306.6116	 -1.8187	 51.3082	  0.5152	   0.0000	  0.0000	    0.9022	  0.9557	   0.9022	  0.7624	  4.5542	  0.0000	  0.0000
2018	  1	  23	  0	  0.9583	342.8843	-54.3266	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	310.8108	314.0291	306.0993	306.0993	306.0993	306.0993	 -1.9256	 51.3094	  0.5152	   0.0000	  0.0000	    0.9022	  0.9557	   0.9022	  0.7623	  4.4375	  0.0000	  0.0000
2018	  2	   0	  0	  1.0000	 96.7742	-55.0426	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	310.0411	313.1625	305.2197	305.2197	305.2197	305.2197	 -2.1185	 51.2896	  0.5153	   0.0000	  0.0000	    0.9022	  0.9557	   0.9022	  0.7617	  4.2458	  0.0000	  0.0000
2018	  2	   1	  0	  1.0417	 29.8054	-52.5358	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	309.5827	313.2002	305.2074	305.2074	305.2074	305.2074	 -2.1265	 50.9428	  0.5164	   0.0000	  0.0000	    0.9022	  0.9557	   0.9022	  0.7614	  4.2542	  0.0000	  0.0000
2018	  2	   2	  0	  1.0833	 49.8327	-47.4280	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	309.5312	313.1625	305.1684	305.1684	305.1684	305.1684	 -2.1353	 50.9436	  0.5164	   0.0000	  0.0000	    0.9022	  0.9557	   0.9022	  0.7613	  4.2458	  0.0000	  0.0000
2018	  2	   3	  0	  1.1250	 66.6319	-40.6525	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	309.5827	313.2002	305.2074	305.2074	305.2074	305.2074	 -2.1265	 50.9418	  0.5164	   0.0000	  0.0000	    0.9022	  0.9557	   0.9022	  0.7614	  4.2542	  0.0000	  0.0000
2018	  2	   4	  0	  1.1667	 81.0292	-32.9980	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	309.1967	312.9181	304.9150	304.9150	304.9150	304.9150	 -2.1924	 50.9468	  0.5164	   0.0000	  0.0000	    0.9022	  0.9557	   0.9022	  0.7610	  4.1917	  0.0000	  0.0000
2018	  2	   5	  0	  1.2083	 93.9474	-25.0372	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	308.7009	312.9933	304.9625	304.9625	304.9625	304.9625	 -2.1888	 50.9519	  0.5164	   0.0000	  0.0000	    0.9022	  0.9557	   0.9022	  0.7607	  4.2083	  0.0000	  0.0000
2018	  2	   6	  0	  1.2500	106.1262	-17.1972	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	308.0939	312.9181	304.8589	304.8589	304.8589	304.8589	 -2.2180	 50.9580	  0.5164	   0.0000	  0.0000	    0.9022	  0.9557	   0.9022	  0.7603	  4.1917	  0.0000	  0.0000
2018	  2	   7	  0	  1.2917	118.1203	 -9.8252	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	307.8633	312.7488	304.6836	304.6836	304.6836	304.6836	 -2.2576	 50.9607	  0.5164	   0.0000	  0.0000	    0.9022	  0.9557	   0.9022	  0.7601	  4.1542	  0.0000	  0.0000
2018	  2	   8	  0	  1.3333	130.3230	 -2.7680	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	308.4078	312.7112	303.7768	303.7273	303.7273	303.7768	 -2.4349	 46.9493	  0.5534	   0.0000	  0.0016	    0.9022	  0.9557	   0.9022	  0.7605	  4.1458	  0.2164	  0.0000
2018	  2	   9	  0	  1.3750	142.9867	  2.6197	   2.3333	    0.0000	   2.3333	  2.2480	  0.1930	  0.9454	  0.9454	  0.9454	  0.9454	308.7009	313.0010	303.7162	303.1215	303.1215	303.7162	 -2.3349	 52.1362	  0.5678	   0.0011	  0.1166	    0.9022	  0.9557	   0.9022	  0.7607	  4.2083	  1.6866	  0.0000
2018	  2	  10	  0	  1.4167	156.2157	  6.5142	  21.3333	    2.7132	  20.9845	 20.5671	  1.7393	  8.6807	  8.4290	  8.4290	  8.5210	309.0942	314.2855	305.3591	304.7631	304.7631	305.3591	 -0.7478	127.2015	  0.5405	   0.0899	  0.2298	    0.9022	  0.9557	   0.9022	  0.7611	  4.3542	  1.5550	  0.0000
