year;dectime;QgHFP
2004;60.625;42.3439
2004;60.6458;-3.7442
2004;60.6667;-17.5867
2004;60.6875;-28.034
2004;60.7083;-58.8039
2004;60.7292;-57.0471
2004;60.75;-36.9192
2004;60.7708;-43.2811
2004;60.7917;-40.6485
2004;60.8125;-5.4636
2004;60.8333;-38.9032
2004;60.8542;-20.7863
2004;60.875;-9.5392
2004;60.8958;-3.2629
2004;60.9167;-48.7403
2004;60.9375;-48.5219
2004;60.9583;-47.4504
2004;60.9792;-43.3407
2004;61;-45.0674
2004;61.0208;-36.7506
2004;61.0417;-43.5687
2004;61.0625;-39.3936
2004;61.0833;-40.876
2004;61.1042;-17.6922
2004;61.125;-12.5835
2004;61.1458;-28.3676
2004;61.1667;-37.6324
2004;61.1875;-27.939
2004;61.2083;-15.1656
2004;61.2292;-23.5364
2004;61.25;-17.5467
2004;61.2708;-1.4751
2004;61.2917;0.2443
2004;61.3125;-8.2481
2004;61.3333;3.5032
2004;61.3542;19.6801
2004;61.375;10.0161
2004;61.3958;54.3483
2004;61.4167;48.7237
2004;61.4375;179.853
2004;61.4583;144.518
2004;61.4792;107.559
2004;61.5;156.11
2004;61.5208;131.062
2004;61.5417;87.9625
2004;61.5625;77.7103
2004;61.5833;107.15
2004;61.6042;133.347
2004;61.625;89.5217
2004;61.6458;30.23
2004;61.6667;-9.2567
2004;61.6875;-5.7114
2004;61.7083;-30.9183
2004;61.7292;-54.2058
2004;61.75;-70.1168
2004;61.7708;-64.1712
2004;61.7917;-61.7679
2004;61.8125;-54.4514
2004;61.8333;-22.6185
2004;61.8542;-7.7203
2004;61.875;-13.193
2004;61.8958;-25.2056
2004;61.9167;-39.4079
2004;61.9375;-45.4254
2004;61.9583;-42.7494
2004;61.9792;-48.4374
2004;62;-47.4532
2004;62.0208;-46.5419
2004;62.0417;-46.3224
2004;62.0625;-48.3275
2004;62.0833;-46.1986
2004;62.1042;-45.5031
2004;62.125;-48.9261
2004;62.1458;-44.0247
2004;62.1667;4.7154
2004;62.1875;45.5904
2004;62.2083;23.4197
2004;62.2292;11.445
2004;62.25;12.4433
2004;62.2708;2.9997
2004;62.2917;-8.6814
2004;62.3125;2.8638
2004;62.3333;4.481
2004;62.3542;6.5872
2004;62.375;84.772
2004;62.3958;64.9212
2004;62.4167;126.868
2004;62.4375;179.276
2004;62.4583;182.461
2004;62.4792;201.666
2004;62.5;176.129
2004;62.5208;127.262
2004;62.5417;144.446
2004;62.5625;58.5047
2004;62.5833;44.7961
2004;62.6042;59.7686
2004;62.625;45.2994
2004;62.6458;6.77
2004;62.6667;-1.0835
2004;62.6875;-46.3522
2004;62.7083;-59.7731
2004;62.7292;-66.3896
2004;62.75;-56.2294
2004;62.7708;-48.9426
2004;62.7917;-49.8708
2004;62.8125;-50.2004
2004;62.8333;-17.946
2004;62.8542;-30.3844
2004;62.875;-12.7965
2004;62.8958;-2.8159
2004;62.9167;-28.2221
2004;62.9375;-39.1824
2004;62.9583;-43.6546
2004;62.9792;-44.2133
2004;63;-40.3239
2004;63.0208;-49.6047
2004;63.0417;-56.1644
2004;63.0625;-64.0083
2004;63.0833;-51.8792
2004;63.1042;-59.6896
2004;63.125;-62.9603
2004;63.1458;-64.556
2004;63.1667;-56.6797
2004;63.1875;-55.6726
2004;63.2083;-55.4039
2004;63.2292;-58.4469
2004;63.25;-63.2201
2004;63.2708;-59.8368
2004;63.2917;-59.744
2004;63.3125;-56.4279
2004;63.3333;-42.9171
2004;63.3542;-33.3849
2004;63.375;72.3325
2004;63.3958;86.3966
2004;63.4167;92.6538
2004;63.4375;69.2613
2004;63.4583;93.7165
2004;63.4792;122.649
2004;63.5;129.107
2004;63.5208;132.619
2004;63.5417;109.05
2004;63.5625;103.222
2004;63.5833;83.8278
