Year	DOY	Hour	Min	 Dectime	   Kdown	     Kup	   Ldown	     Lup	   Tsurf	      QN	      QF	      QS	      QH	      QE	    Rain	     Irr	    Evap	      RO	   TotCh	  SurfCh	   State	NWtrState	Drainage	     SMD	  Zenith	 Azimuth	 AlbBulk	    Fcld	     LAI	   UStar	     Lob	      Fc	      Ts	      T2	      Q2	     U10	     RH2
2011	  1	   1	  0	  0.0417	  0.0000	  0.0000	285.8307	333.1875	  2.1585	-47.3567	 35.9006	  1.0081	-15.0367	  2.5724	  0.0000	  0.0000	  0.0029	  0.0000	-45.5886	 -0.0028	2799.9972	   0.0000	  0.0000	 83.0067	149.5774	 26.4488	  0.1104	  0.4059	  0.0680	  0.0580	  1.1813	  0.0000	  2.1669	  2.7437	  3.9899	 -0.0835	 87.2308
2011	  1	   2	  0	  0.0833	  0.0000	  0.0000	286.4252	331.2035	  2.3966	-44.7783	 30.1915	 -1.1277	-16.1046	  2.6456	  0.0000	  0.0000	  0.0031	  0.0000	 -0.0048	 -0.0031	2799.9941	   0.0000	  0.0000	 83.0087	143.8141	 49.4301	  0.1104	  0.4176	  0.0680	  0.1710	 74.4567	  0.0000	  2.3487	  3.1448	  3.9464	  0.0258	 83.9940
2011	  1	   3	  0	  0.1250	  0.0000	  0.0000	286.4877	330.5946	  2.3637	-44.1069	 29.6604	 -1.6640	-15.4169	  2.6344	  0.0000	  0.0000	  0.0031	  0.0000	 -0.0048	 -0.0031	2799.9910	   0.0000	  0.0000	 83.0107	135.8811	 67.0175	  0.1104	  0.4254	  0.0680	  0.1891	 94.4939	  0.0000	  2.3819	  3.1671	  3.9401	  0.0456	 83.7364
2011	  1	   4	  0	  0.1667	  0.0000	  0.0000	285.8308	330.2713	  2.4225	-44.4405	 29.9525	 -1.6830	-15.6321	  2.8271	  0.0000	  0.0000	  0.0034	  0.0000	 -0.0051	 -0.0033	2799.9877	   0.0000	  0.0000	 83.0127	126.9252	 81.0413	  0.1104	  0.4227	  0.0680	  0.2192	117.3669	  0.0000	  2.3977	  3.2141	  3.8989	  0.0712	 82.5648
2011	  1	   5	  0	  0.2083	  0.0000	  0.0000	285.1080	330.0603	  2.9158	-44.9524	 32.0237	 -1.3257	-15.6767	  4.0737	  0.0000	  0.0000	  0.0052	  0.0000	 -0.0069	 -0.0051	2799.9826	   0.0000	  0.0000	 83.0148	117.6286	 93.1027	  0.1104	  0.4227	  0.0680	  0.4063	439.4409	  0.0000	  2.9265	  3.7935	  3.8060	  0.2465	 77.1691
2011	  1	   6	  0	  0.2500	  0.0000	  0.0000	284.4242	330.5959	  3.0559	-46.1717	 39.6446	 -0.2670	-10.9717	  4.7117	  0.0000	  0.0000	  0.0061	  0.0000	 -0.0078	 -0.0060	2799.9766	   0.0000	  0.0000	 83.0168	108.4336	104.2653	  0.1104	  0.4252	  0.0680	  0.4381	902.6038	  0.0000	  3.0972	  3.6816	  3.7734	  0.2997	 77.0890
2011	  1	   7	  0	  0.2917	  0.0029	  0.0000	284.6613	334.1489	  3.6692	-49.4875	 59.4537	  4.7001	 -0.0558	  5.3218	  0.0000	  0.0000	  0.0073	  0.0000	 -0.0089	 -0.0072	2799.9694	   0.0000	  0.0000	 83.0188	 99.6927	115.2396	  0.1104	  0.4327	  0.0680	  0.4117	-1354.4554	  0.0000	  3.6795	  3.6763	  3.7882	  0.3111	 77.4126
2011	  1	   8	  0	  0.3333	  0.6056	 30.3047	286.1731	339.2128	  4.4502	-53.0397	 80.2983	 11.1374	 10.3310	  5.7903	  0.0000	  0.0000	  0.0083	  0.0000	 -0.0100	 -0.0083	2799.9610	   0.0000	  0.0000	 83.0207	 90.8791	126.5300	  0.1104	  0.4440	  0.0680	  0.3627	-434.1034	  0.0000	  4.4690	  3.8087	  3.8521	  0.3438	 77.9915
2011	  1	   9	  0	  0.3750	  4.4790	 14.6614	288.3049	342.3546	  5.0292	-51.0641	 87.3085	 14.6477	 15.4099	  6.1867	  0.0000	  0.0000	  0.0088	  0.0000	 -0.0104	 -0.0088	2799.9523	   0.0000	  0.0000	 83.0227	 84.5778	138.4931	  0.1104	  0.4550	  0.0680	  0.3456	-238.4298	  0.0000	  5.0536	  4.0326	  3.9514	  0.3699	 78.7580
2011	  1	  10	  0	  0.4167	 15.9021	  4.6963	290.4524	343.9221	  5.5580	-42.2639	 84.8921	 16.1445	 19.8988	  6.5849	  0.0000	  0.0000	  0.0090	  0.0000	 -0.0107	 -0.0089	2799.9433	   0.0000	  0.0000	 83.0247	 79.2808	151.3220	  0.1104	  0.4651	  0.0680	  0.3515	-199.9094	  0.0000	  5.5776	  4.2829	  4.0562	  0.3891	 79.4502
2011	  1	  11	  0	  0.4583	 55.3165	 16.0913	293.1715	347.6514	  6.9403	-15.2547	 85.2638	 20.7329	 40.6762	  8.6001	  0.0000	  0.0000	  0.0109	  0.0000	 -0.0125	 -0.0106	2799.9328	   0.0000	  0.0000	 83.0270	 75.8241	164.9855	  0.1104	  0.4829	  0.0680	  0.3852	-129.6665	  0.0000	  6.9717	  4.5313	  4.1923	  0.4494	 80.7066
2011	  1	  12	  0	  0.5000	 79.0096	 22.8169	296.7350	351.3343	  8.0126	  1.5933	 85.9277	 24.8075	 52.8948	  9.8187	  0.0000	  0.0000	  0.0121	  0.0000	 -0.0137	 -0.0116	2799.9212	   0.0000	  0.0000	 83.0295	 74.5404	179.1843	  0.1104	  0.5000	  0.0680	  0.4032	-112.9554	  0.0000	  8.0139	  4.9458	  4.3738	  0.4765	 81.7879
2011	  1	  13	  0	  0.5417	 52.7204	 15.2205	300.0171	350.9168	  7.6116	-13.3998	 83.7237	 22.9027	 39.1791	  8.2421	  0.0000	  0.0000	  0.0104	  0.0000	 -0.0121	 -0.0101	2799.9111	   0.0000	  0.0000	 83.0317	 75.5579	193.4154	  0.1104	  0.5150	  0.0680	  0.4079	-160.7015	  0.0000	  7.5776	  5.2939	  4.5426	  0.4651	 82.8925
2011	  1	  14	  0	  0.5833	 28.4302	  8.2673	302.5077	349.3766	  7.0408	-26.7059	 81.8118	 19.8003	 28.7152	  6.5904	  0.0000	  0.0000	  0.0087	  0.0000	 -0.0104	 -0.0086	2799.9025	   0.0000	  0.0000	 83.0338	 78.7744	207.1629	  0.1104	  0.5361	  0.0680	  0.4256	-246.8265	  0.0000	  7.0137	  5.3738	  4.6699	  0.4531	 84.7183
