Year	DOY	Hour	Min	 Dectime	   Kdown	     Kup	   Ldown	     Lup	   Tsurf	      QN	      QF	      QS	      QH	      QE	    Rain	     Irr	    Evap	      RO	   TotCh	  SurfCh	   State	NWtrState	Drainage	     SMD	  Zenith	 Azimuth	 AlbBulk	    Fcld	     LAI	   UStar	     Lob	      Fc	      Ts	      T2	      Q2	     U10	     RH2
2012	  1	   1	  0	  0.0417	  0.1408	  2.5884	344.2365	371.7986	 11.4977	-27.5622	 40.8661	  9.2052	 -4.5379	  8.6366	  0.0000	  0.0000	  0.0130	  0.0343	 -0.0472	 -0.0479	2663.9807	   0.1122	  0.0181	 94.0982	149.5848	 26.5039	  0.1104	  0.6267	  0.0680	  0.7167	-3555.9731	  0.0000	 11.4851	 11.6637	  7.4142	  0.5415	 86.3187
2012	  1	   2	  0	  0.0833	  0.0167	  0.0000	344.5472	371.5364	 11.4385	-26.9892	 34.3674	  8.6396	 -7.7811	  6.5197	  0.0000	  0.0000	  0.0093	  0.0119	 -0.0219	 -0.0224	2663.9582	   0.0910	  0.0089	 94.0976	143.8149	 49.4791	  0.1104	  0.6217	  0.0680	  0.6250	4369.1790	  0.0000	 11.4421	 11.7772	  7.4362	  0.4696	 85.9257
2012	  1	   3	  0	  0.1250	  0.0000	  0.0000	345.1659	371.3372	 11.4267	-26.1712	 33.7629	  8.2068	 -6.5393	  5.9241	  0.0000	  0.0000	  0.0081	  0.0050	 -0.0139	 -0.0143	2663.9439	   0.0791	  0.0056	 94.0971	135.8781	 67.0589	  0.1104	  0.6343	  0.0680	  0.6442	6826.2459	  0.0000	 11.4196	 11.6963	  7.4754	  0.4858	 86.8281
2012	  1	   4	  0	  0.1667	  0.0000	  0.0000	344.8211	370.7135	 11.3559	-25.8924	 34.0953	  7.3006	 -4.6232	  5.5255	  0.0000	  0.0000	  0.0075	  0.0025	 -0.0109	 -0.0111	2663.9328	   0.0707	  0.0039	 94.0968	126.9206	 81.0772	  0.1104	  0.6416	  0.0680	  0.6657	10932.0261	  0.0000	 11.3397	 11.5294	  7.4455	  0.5030	 87.4219
2012	  1	   5	  0	  0.2083	  0.0000	  0.0000	343.3235	370.4822	 11.3126	-27.1587	 36.4530	  6.9482	 -3.8111	  6.1572	  0.0000	  0.0000	  0.0083	  0.0014	 -0.0106	 -0.0108	2663.9220	   0.0638	  0.0029	 94.0966	117.6238	 93.1350	  0.1104	  0.6286	  0.0680	  0.6997	-7049.3596	  0.0000	 11.3176	 11.4690	  7.3418	  0.5287	 86.5464
2012	  1	   6	  0	  0.2500	  0.0000	  0.0000	341.2386	371.3640	 11.4329	-30.1254	 45.1280	  8.0103	 -0.5228	  7.5151	  0.0000	  0.0000	  0.0101	  0.0009	 -0.0119	 -0.0120	2663.9101	   0.0573	  0.0022	 94.0965	108.4297	104.2957	  0.1104	  0.6065	  0.0680	  0.6958	-8110.7805	  0.0000	 11.4475	 11.4667	  7.2019	  0.5257	 84.9088
2012	  1	   7	  0	  0.2917	  0.0029	  0.0000	338.7006	374.0473	 11.8323	-35.3467	 67.6769	 11.2482	 11.6026	  9.4793	  0.0000	  0.0000	  0.0133	  0.0005	 -0.0146	 -0.0146	2663.8955	   0.0511	  0.0016	 94.0965	 99.6904	115.2691	  0.1104	  0.5865	  0.0680	  0.6673	-2767.8363	  0.0000	 11.8678	 11.3948	  7.0297	  0.5111	 83.2775
2012	  1	   8	  0	  0.3333	  2.1660	 52.1411	336.5439	376.8115	 12.2617	-40.2676	 91.4046	 14.3175	 25.5010	 11.3185	  0.0000	  0.0000	  0.0163	  0.0000	 -0.0172	 -0.0171	2663.8784	   0.0454	  0.0009	 94.0967	 90.8793	126.5592	  0.1104	  0.5754	  0.0680	  0.6690	-983.3572	  0.0000	 12.2921	 11.2502	  6.8823	  0.5288	 82.3206
2012	  1	   9	  0	  0.3750	 18.5108	  5.3824	335.3019	378.8828	 12.7526	-31.1702	 99.3843	 16.2291	 39.0412	 12.9439	  0.0000	  0.0000	  0.0178	  0.0000	 -0.0186	 -0.0184	2663.8600	   0.0396	  0.0008	 94.0969	 84.5812	138.5222	  0.1104	  0.5741	  0.0680	  0.6290	-567.2917	  0.0000	 12.7749	 11.0656	  6.7921	  0.5561	 82.2490
2012	  1	  10	  0	  0.4167	 52.6254	 15.5730	334.8097	380.2068	 13.3763	 -8.3447	 96.6337	 17.3639	 55.3706	 15.5545	  0.0000	  0.0000	  0.0200	  0.0000	 -0.0208	 -0.0205	2663.8395	   0.0332	  0.0007	 94.0972	 79.2882	151.3508	  0.1104	  0.5722	  0.0680	  0.6542	-446.2814	  0.0000	 13.3949	 11.0334	  6.7593	  0.6086	 82.0107
2012	  1	  11	  0	  0.4583	 82.0362	 23.8787	333.7398	381.7439	 13.9574	 10.1534	 97.0569	 18.8976	 68.9209	 19.3918	  0.0000	  0.0000	  0.0242	  0.0000	 -0.0250	 -0.0247	2663.8148	   0.0263	  0.0006	 94.0977	 75.8358	165.0132	  0.1104	  0.5455	  0.0680	  0.7596	-552.5537	  0.0000	 13.9647	 11.3339	  6.6930	  0.6792	 79.5719
2012	  1	  12	  0	  0.5000	 72.4648	 20.9295	331.2537	381.5441	 13.8160	  1.2449	 97.8125	 17.9334	 61.2246	 19.8994	  0.0000	  0.0000	  0.0250	  0.0000	 -0.0259	 -0.0254	2663.7893	   0.0204	  0.0005	 94.0983	 74.5565	179.2098	  0.1104	  0.5065	  0.0680	  0.8017	-754.1017	  0.0000	 13.7971	 11.5988	  6.5258	  0.6462	 76.1923
2012	  1	  13	  0	  0.5417	 49.5637	 14.3107	329.1238	380.1188	 13.3425	-15.7419	 95.3038	 15.3318	 46.7010	 17.5291	  0.0000	  0.0000	  0.0226	  0.0000	 -0.0234	 -0.0229	2663.7665	   0.0162	  0.0004	 94.0989	 75.5779	193.4376	  0.1104	  0.4846	  0.0680	  0.7568	-796.9578	  0.0000	 13.3146	 11.5681	  6.3744	  0.6044	 74.5166
2012	  1	  14	  0	  0.5833	 31.2358	  9.0832	329.4414	379.0368	 12.8489	-27.4426	 93.1275	 13.0778	 32.5772	 20.0298	  0.2000	  0.0000	  0.0292	  0.0139	  0.1263	  0.1267	2663.8931	   0.1504	  0.0080	 94.0994	 78.7975	207.1813	  0.1104	  0.4899	  0.0680	  0.6572	-795.6289	  0.0000	 12.8362	 11.4898	  6.4223	  0.5248	 75.3667
2012	  1	  15	  0	  0.6250	  8.3325	  2.4597	333.5844	377.6382	 10.6106	-38.1810	 95.6665	 10.1783	 -7.8215	 55.1286	  5.4000	  0.0000	  0.0718	  2.9268	  2.3609	  2.2108	2666.1040	   1.8554	 10.1034	 93.9249	 83.9056	220.1124	  0.1104	  0.5502	  0.0680	  0.4537	531.8326	  0.0000	 10.4411	 10.9306	  6.9934	  0.3272	 85.1091
2012	  1	  16	  0	  0.6667	  2.3867	 15.9244	337.5994	384.0797	  9.2724	-44.8851	101.8024	 18.9086	-22.5189	 60.5277	  4.0000	  0.0000	  0.0521	  3.9655	  0.8709	  0.6157	2666.7197	   1.9303	 18.6438	 93.6282	 90.1613	232.1700	  0.1104	  0.6231	  0.0680	  0.3497	662.5766	  0.0000	  8.7669	 10.2250	  7.4385	  0.2296	 94.7227
2012	  1	  17	  0	  0.7083	  0.2888	  0.0870	336.7706	376.1952	  9.7896	-39.4246	 98.9611	  8.3013	 -5.9840	 57.2192	  1.4000	  0.0000	  0.0618	  2.5590	 -0.2982	 -0.4212	2666.2985	   1.2229	 13.9284	 93.4852	 98.7413	243.5251	  0.1104	  0.6404	  0.0680	  0.3962	-337.8246	  0.0000	  9.6388	 10.0205	  7.2229	  0.2922	 93.1817
2012	  1	  18	  0	  0.7500	  0.0062	  0.0000	335.4256	371.2743	 10.4064	-35.8487	 86.4474	  1.5755	  9.9169	 39.1063	  0.0000	  0.0000	  0.0506	  0.9453	 -0.5898	 -0.6328	2665.6657	   0.4969	  5.0308	 93.4351	107.4087	254.5179	  0.1104	  0.6387	  0.0680	  0.4810	-1458.4633	  0.0000	 10.4315	  9.9267	  6.9568	  0.3790	 90.2992
