Year	DOY	Hour	Min	 Dectime	   Kdown	     Kup	   Ldown	     Lup	   Tsurf	      QN	      QF	      QS	      QH	      QE	 QHlumps	 QElumps	 QHresis	    Rain	     Irr	    Evap	      RO	   TotCh	  SurfCh	   State	NWtrState	Drainage	     SMD	  FlowCh	AddWater	  ROSoil	  ROPipe	   ROImp	   ROVeg	 ROWater	   WUInt	 WUEveTr	 WUDecTr	 WUGrass	SMDPaved	SMDBldgs	SMDEveTr	SMDDecTr	SMDGrass	SMDBSoil	 StPaved	 StBldgs	 StEveTr	 StDecTr	 StGrass	 StBSoil	 StWater	  Zenith	 Azimuth	 AlbBulk	    Fcld	     LAI	     z0m	     zdm	   UStar	     Lob	      RA	      RS	      Fc	 FcPhoto	 FcRespi	 FcMetab	 FcTraff	 FcBuild	 FcPoint	QNSnowFr	  QNSnow	 AlbSnow	      QM	QMFreeze	  QMRain	     SWE	MeltWater	MeltWStore	  SnowCh	SnowRPaved	SnowRBldgs	      Ts	      T2	      Q2	     U10	     RH2
2018	  1	   1	  0	  0.0417	  0.0000	  0.0000	303.8044	327.7094	  2.9458	-23.9050	  6.3752	-37.2430	 16.5855	  3.1277	 14.5472	  5.1660	 17.5408	  0.0000	  0.0000	  0.0045	  0.0101	 -0.0147	 -0.0201	 27.2332	   0.2422	  0.0167	  7.0310	  0.0000	  0.0000	  0.0000	  0.0101	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  8.9193	  4.1929	  2.5076	  0.0030	  0.0024	-999.0000	  0.0782	  0.0663	  1.0523	  1.0380	  1.0727	-999.0000	999.9077	140.5727	 39.7983	  0.1102	-999.0000	  0.4328	  0.3178	  0.2284	  0.3501	-259.8533	 58.3823	9999.9999	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	-23.9050	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	   0.0000	    0.0000	  0.0000	    0.0000	    0.0000	  3.7201	  3.0104	  4.7746	  0.9039	 98.7037
2018	  1	   2	  0	  0.0833	  0.0000	  0.0000	304.2415	328.4993	  3.1167	-24.2578	  5.5303	-37.9711	 16.1115	  3.1321	 14.1174	  5.1265	 14.5925	  0.0000	  0.0000	  0.0045	  0.0075	 -0.0121	 -0.0174	 27.2157	   0.2247	  0.0138	  7.0254	  0.0000	  0.0000	  0.0000	  0.0075	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  8.9116	  4.1857	  2.6683	  0.0030	  0.0024	-999.0000	  0.0720	  0.0596	  0.9824	  0.9638	  1.0012	-999.0000	999.8922	134.5285	 58.2330	  0.1102	-999.0000	  0.4328	  0.3178	  0.2284	  0.3580	-283.1087	 57.5817	9999.9999	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	-24.2578	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	   0.0000	    0.0000	  0.0000	    0.0000	    0.0000	  3.8590	  3.1800	  4.8064	  0.9343	 98.1735
2018	  1	   3	  0	  0.1250	  0.0000	  0.0000	306.8747	330.9514	  3.6250	-24.0767	  6.5288	-37.0941	 16.3146	  3.2317	 14.3595	  5.1986	 14.8408	  0.0000	  0.0000	  0.0047	  0.0056	 -0.0102	 -0.0156	 27.2001	   0.2092	  0.0117	  7.0200	  0.0000	  0.0000	  0.0000	  0.0056	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  8.9040	  4.1788	  2.8252	  0.0030	  0.0024	-999.0000	  0.0665	  0.0536	  0.9201	  0.8972	  0.9377	-999.0000	999.8751	127.2265	 73.7464	  0.1102	-999.0000	  0.4328	  0.3178	  0.2284	  0.3774	-289.6629	 55.2423	9999.9999	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	-24.0767	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	   0.0000	    0.0000	  0.0000	    0.0000	    0.0000	  4.3476	  3.6864	  4.9621	  0.9874	 97.7242
2018	  1	   4	  0	  0.1667	  0.0000	  0.0000	309.9055	332.8816	  4.0083	-22.9760	  9.3708	-34.4511	 17.8194	  3.0264	 15.4728	  5.3731	 15.9710	  0.0000	  0.0000	  0.0044	  0.0040	 -0.0084	 -0.0137	 27.1865	   0.1956	  0.0100	  7.0145	  0.0000	  0.0000	  0.0000	  0.0040	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  8.8964	  4.1720	  2.9775	  0.0030	  0.0024	-999.0000	  0.0618	  0.0486	  0.8648	  0.8382	  0.8813	-999.0000	999.8580	119.3482	 87.3065	  0.1102	-999.0000	  0.4328	  0.3178	  0.2284	  0.3832	-320.4292	 54.7872	9999.9999	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	-22.9760	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	   0.0000	    0.0000	  0.0000	    0.0000	    0.0000	  4.7926	  4.0767	  5.1281	  1.0124	 98.2062
2018	  1	   5	  0	  0.2083	  0.0000	  0.0000	311.7050	333.9071	  4.2083	-22.2021	 13.0576	-31.4836	 17.4967	  4.8424	 16.7791	  5.5601	 16.4363	  0.2000	  0.0000	  0.0070	  0.0333	  0.1597	  0.1543	 27.3408	   0.3502	  0.0398	  7.0090	  0.0000	  0.0000	  0.0000	  0.0322	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  8.8888	  4.1655	  3.1167	  0.0030	  0.0024	-999.0000	  0.2189	  0.2085	  1.0051	  0.9752	  1.0264	-999.0000	1000.0000	111.3813	 99.7689	  0.1102	-999.0000	  0.4328	  0.3178	  0.2284	  0.3588	-243.3574	 57.0533	9999.9999	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	-22.2021	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	   0.0000	    0.0000	  0.0000	    0.0000	    0.0000	  5.0104	  4.2727	  5.2315	  0.9017	 98.7583
2018	  1	   6	  0	  0.2500	  0.0000	  0.0000	311.9847	334.5833	  4.3542	-22.5986	 16.7445	-29.3215	 14.7703	  8.6971	 17.7641	  5.7033	 14.6259	  0.3000	  0.0000	  0.0126	  0.1762	  0.1112	  0.1057	 27.4465	   0.4589	  0.1842	  7.0034	  0.0000	  0.0000	  0.0000	  0.1687	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  8.8813	  4.1591	  3.2273	  0.0030	  0.0024	-999.0000	  0.3025	  0.2974	  1.2199	  1.1875	  1.2711	-999.0000	1000.0000	103.7088	111.7794	  0.1102	-999.0000	  0.4328	  0.3178	  0.2284	  0.3324	-181.9004	 59.7114	9999.9999	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	-22.5986	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	   0.0000	    0.0000	  0.0000	    0.0000	    0.0000	  5.0643	  4.4043	  5.2689	  0.7404	 98.4487
2018	  1	   7	  0	  0.2917	  0.0000	  0.0000	311.0500	334.2360	  4.2917	-23.1860	 20.4313	-27.3870	 12.8475	 11.7849	 18.7998	  5.8326	 14.1095	  0.6000	  0.0000	  0.0170	  0.4288	  0.1541	  0.1484	 27.5949	   0.6114	  0.4433	  6.9975	  0.0000	  0.0000	  0.0000	  0.4132	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  8.8738	  4.1528	  3.2718	  0.0030	  0.0024	-999.0000	  0.3891	  0.3862	  1.6624	  1.6340	  1.7747	-999.0000	1000.0000	 96.6396	123.8106	  0.1102	-999.0000	  0.4328	  0.3178	  0.2284	  0.3261	-161.9980	 60.2178	9999.9999	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	-23.1860	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	   0.0000	    0.0000	  0.0000	    0.0000	    0.0000	  4.9150	  4.3323	  5.2287	  0.6510	 98.1478
2018	  1	   8	  0	  0.3333	  0.0000	  0.0000	309.4998	333.4705	  4.1458	-23.9707	 24.1182	-25.6175	 10.9739	 14.7911	 19.8157	  5.9492	 12.1997	  0.9000	  0.0000	  0.0214	  0.7346	  0.1440	  0.1373	 27.7322	   0.7525	  0.7596	  6.9906	  0.0000	  0.0000	  0.0000	  0.7109	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  8.8663	  4.1464	  3.1287	  0.0030	  0.0024	-999.0000	  0.4469	  0.4440	  2.1881	  2.1729	  2.3398	-999.0000	1000.0000	 89.8889	136.1924	  0.1102	-999.0000	  0.4328	  0.3178	  0.2284	  0.3351	-175.6761	 59.1846	9999.9999	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	-23.9707	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	   0.0000	    0.0000	  0.0000	    0.0000	    0.0000	  4.6693	  4.1816	  5.1536	  0.7134	 97.7718
2018	  1	   9	  0	  0.3750	  0.5833	  0.0643	308.2924	332.4916	  3.9468	-23.6801	 26.8065	-23.8430	 11.0985	 15.8709	 20.9030	  6.0664	 12.5144	  1.0000	  0.0000	  0.0229	  0.9124	  0.0646	  0.0563	 27.7886	   0.8104	  0.9474	  6.9821	  0.0000	  0.0000	  0.0000	  0.8861	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  8.8587	  4.1398	  2.6873	  0.0030	  0.0024	-999.0000	  0.4637	  0.4605	  2.4600	  2.4558	  2.5813	-999.0000	1000.0000	 85.4075	149.1105	  0.1102	-999.0000	  0.4328	  0.3178	  0.2284	  0.3576	-192.1485	 56.4915	32480.8362	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	-23.6801	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	   0.0000	    0.0000	  0.0000	    0.0000	    0.0000	  4.4417	  3.9738	  5.0856	  0.8264	 97.9047
2018	  1	  10	  0	  0.4167	  5.0417	  0.5554	308.2582	331.9476	  3.8260	-19.2031	 28.6499	-19.9174	 14.8608	 14.5034	 23.0463	  6.3180	 14.4687	  0.7000	  0.0000	  0.0210	  0.7318	 -0.0528	 -0.0613	 27.7272	   0.7474	  0.7656	  6.9733	  0.0000	  0.0000	  0.0000	  0.7135	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  8.8509	  4.1326	  2.2135	  0.0029	  0.0024	-999.0000	  0.4113	  0.4076	  2.3592	  2.3583	  2.4504	-999.0000	1000.0000	 82.1926	162.5828	  0.1102	-999.0000	  0.4328	  0.3178	  0.2284	  0.3576	-174.8743	 56.1640	10857.4360	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	-19.2031	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	   0.0000	    0.0000	  0.0000	    0.0000	    0.0000	  4.4175	  3.7908	  5.0642	  0.7615	 98.7573
