Year	DOY	Hour	Min	 Dectime	flag_test	Tsfc_Paved	Tsfc_Bldgs	Tsfc_EveTr	Tsfc_DecTr	Tsfc_Grass	Tsfc_BSoil	Tsfc_Water	QN_Paved	QN_Bldgs	QN_EveTr	QN_DecTr	QN_Grass	QN_BSoil	QN_Water	QS_Paved	QS_Bldgs	QS_EveTr	QS_DecTr	QS_Grass	QS_BSoil	QS_Water	QE0_Paved	QE0_Bldgs	QE0_EveTr	QE0_DecTr	QE0_Grass	QE0_BSoil	QE0_Water	QE_Paved	QE_Bldgs	QE_EveTr	QE_DecTr	QE_Grass	QE_BSoil	QE_Water	QH_Paved	QH_Bldgs	QH_EveTr	QH_DecTr	QH_Grass	QH_BSoil	QH_Water	wu_Paved	wu_Bldgs	wu_EveTr	wu_DecTr	wu_Grass	wu_BSoil	wu_Water	ev0_Paved	ev0_Bldgs	ev0_EveTr	ev0_DecTr	ev0_Grass	ev0_BSoil	ev0_Water	ev_Paved	ev_Bldgs	ev_EveTr	ev_DecTr	ev_Grass	ev_BSoil	ev_Water	drain_Paved	drain_Bldgs	drain_EveTr	drain_DecTr	drain_Grass	drain_BSoil	drain_Water	st_Paved_prev	st_Bldgs_prev	st_EveTr_prev	st_DecTr_prev	st_Grass_prev	st_BSoil_prev	st_Water_prev	st_Paved_next	st_Bldgs_next	st_EveTr_next	st_DecTr_next	st_Grass_next	st_BSoil_next	st_Water_next	ss_Paved_prev	ss_Bldgs_prev	ss_EveTr_prev	ss_DecTr_prev	ss_Grass_prev	ss_BSoil_prev	ss_Water_prev	ss_Paved_next	ss_Bldgs_next	ss_EveTr_next	ss_DecTr_next	ss_Grass_next	ss_BSoil_next	ss_Water_next	      RS	      RA	      RB	  RAsnow	RSS_Paved	RSS_Bldgs	RSS_EveTr	RSS_DecTr	RSS_Grass	RSS_BSoil	RSS_Water	    vsmd	     dsp	    G_sm	   x_exp	 g_kdown	    g_dq	    g_ta	   g_smd	   g_lai	 vpd_hPa	 lv_J_kg	  avdens	    avcp	   s_hPa	psyc_hPa	    iter	FAIBldg_use	FAIEveTree_use	FAIDecTree_use	     FAI	   dqndt
2018	179	   0	  0	178.0000	   0.0000	   15.5180	   68.9000	   14.1497	   14.1497	   15.4029	   15.1501	   16.2660	-38.1562	1029.9430	-52.3423	-52.3423	-39.3364	-41.9744	-51.7098	  0.3150	  0.3150	  0.3150	  0.3150	  0.3150	  0.3150	  0.3150	  -0.0006	   0.0347	  -0.0011	  -0.0011	  -0.0006	  -0.0007	 -21.2066	 -0.0006	  0.0000	  0.0138	  0.0138	  0.0142	 -0.0007	-21.2066	-34.9098	1033.1888	-49.1103	-49.1103	-36.1049	-38.7279	-27.2575	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  -0.0000	   0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0026	 -0.0000	  0.0000	  0.0000	  0.0000	  0.0000	 -0.0000	 -0.0026	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	     661.7807	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	     661.7833	     144.7403	     144.5766	     143.5171	     138.7895	     140.1454	     150.0000	       0.0000	     144.7401	     144.5763	     143.5221	     138.7907	     140.1461	     150.0000	       0.0000	7254557.8524	120.0000	 10.3088	  0.0000	7254557.8524	7254557.8524	7254557.8524	7254557.8524	7254557.8524	7254557.8524	  -0.0000	 10.3471	111.2000	  0.0500	 -5.0426	  0.0001	  0.6727	  0.9090	  0.9974	  0.5536	  2.1860	2458126.2753	  1.2255	1016.0891	  1.3634	  0.6828	 30.0000	     0.0720	        0.0510	        0.0600	  0.1830	 17.4548
2018	179	   1	  0	178.0417	   0.0000	   15.5519	   68.6292	   14.1779	   14.1779	   15.4311	   15.1840	   16.0241	-40.7458	1017.9361	-54.9104	-54.9104	-41.8980	-44.5661	-52.8462	 -5.6377	 -5.6377	 -5.6377	 -5.6377	 -5.6377	 -5.6377	 -5.6377	  -0.0029	   0.2379	  -0.0061	  -0.0061	  -0.0032	  -0.0038	 -16.9972	 -0.0029	  0.0000	  0.0960	  0.0960	  0.0990	 -0.0038	-16.9972	-31.9301	1026.7488	-46.1936	-46.1936	-33.1843	-35.7496	-27.0363	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  -0.0000	   0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0021	 -0.0000	  0.0000	  0.0000	  0.0000	  0.0000	 -0.0000	 -0.0021	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	     661.7951	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	     661.7972	     144.7389	     144.5744	     143.5489	     138.7976	     140.1503	     150.0000	       0.0000	     144.7387	     144.5741	     143.5537	     138.7989	     140.1510	     150.0000	       0.0000	2773052.6369	120.0000	 10.3088	  0.0000	2773052.6369	2773052.6369	2773052.6369	2773052.6369	2773052.6369	2773052.6369	   0.0000	 10.3399	111.2000	  0.0500	 -5.0430	  0.0009	  0.6503	  0.9047	  0.9974	  0.5536	  2.3811	2459031.6959	  1.2264	1015.7750	  1.3434	  0.6822	360.0000	     0.0720	        0.0510	        0.0600	  0.1830	  0.6527
2018	179	   2	  0	178.0833	   0.0000	   14.8465	   67.9125	   13.3873	   13.3873	   14.6257	   14.4826	   15.3644	-40.5722	1007.0055	-54.1368	-54.1368	-41.2099	-44.3710	-52.7940	 -6.1659	 -6.1659	 -6.1659	 -6.1659	 -6.1659	 -6.1659	 -6.1659	  -0.0597	   3.8676	  -0.1090	  -0.1090	  -0.0605	  -0.0739	 -17.6671	 -0.0597	  0.0000	  1.5515	  1.5515	  1.5999	 -0.0739	-17.6671	-31.8837	1015.6343	-47.0595	-47.0595	-34.1810	-35.6683	-26.4982	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  -0.0000	   0.0005	  -0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0022	 -0.0000	  0.0000	  0.0002	  0.0002	  0.0002	 -0.0000	 -0.0022	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	     661.8196	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	     661.8218	     144.7364	     144.5705	     143.6049	     138.8122	     140.1588	     150.0000	       0.0000	     144.7362	     144.5702	     143.6093	     138.8132	     140.1594	     150.0000	       0.0000	139462.9507	120.0000	 10.3088	  0.0000	139462.9507	139462.9507	139462.9507	139462.9507	139462.9507	139462.9507	   0.0000	 10.3273	111.2000	  0.0500	 -5.0436	  0.0140	  0.6791	  0.8928	  0.9974	  0.5536	  2.1350	2460493.6995	  1.2290	1015.3781	  1.2915	  0.6813	360.0000	     0.0720	        0.0510	        0.0600	  0.1830	  0.0489
2018	179	   3	  0	178.1250	   0.0000	   14.4611	   67.4458	   12.2792	   12.2792	   13.4798	   14.1055	   15.2208	-37.9063	1013.1761	-47.6429	-47.6429	-34.7516	-41.7246	-51.3157	 -4.0420	 -4.0420	 -4.0420	 -4.0420	 -4.0420	 -4.0420	 -4.0420	  -0.6420	  30.8438	  -0.8941	  -0.8941	  -0.5084	  -0.7566	 -21.9635	 -0.6420	  0.0000	 12.3478	 12.3478	 12.7334	 -0.7566	-21.9635	-31.0859	1019.3545	-53.8123	-53.8123	-41.3066	-34.7896	-23.1738	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  -0.0001	   0.0038	  -0.0001	  -0.0001	  -0.0001	  -0.0001	  -0.0027	 -0.0001	  0.0000	  0.0015	  0.0015	  0.0016	 -0.0001	 -0.0027	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	       0.0004	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	     661.8482	       0.0004	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	     661.8508	     144.7339	     144.5666	     143.6514	     138.8200	     140.1604	     150.0000	       0.0000	     144.7337	     144.5663	     143.6542	     138.8197	     140.1596	     150.0000	       0.0000	9649.7991	120.0000	 10.3088	  0.0000	9649.7991	9649.7991	9649.7991	9649.7991	9649.7991	9649.7991	   0.0000	 10.3216	111.2000	  0.0500	 -5.0439	  0.1057	  0.7788	  0.8848	  0.9974	  0.5536	  1.3638	2460673.9913	  1.2308	1015.4668	  1.2585	  0.6812	360.0000	     0.0720	        0.0510	        0.0600	  0.1830	  0.1391
2018	179	   4	  0	178.1667	   0.0000	   14.7275	   67.9417	   10.1674	   10.0500	   11.0914	   14.2123	   15.5594	 -5.4468	1394.4411	 -3.4022	 -4.8310	  7.3780	-11.5014	-19.6157	 33.7711	 33.7711	 33.7711	 33.7711	 33.7711	 33.7711	 33.7711	  -2.1338	 119.0654	  -1.8474	  -1.9782	  -0.9463	  -2.5952	 -25.1772	 -2.1338	  0.0000	 49.2697	 49.1389	 50.1708	 -2.5952	-25.1772	-34.5619	1363.1922	-83.9208	-85.2188	-74.0417	-40.1551	-25.6874	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  -0.0003	   0.0145	  -0.0002	  -0.0002	  -0.0001	  -0.0003	  -0.0031	 -0.0003	  0.0000	  0.0060	  0.0060	  0.0061	 -0.0003	 -0.0031	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	       0.0024	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	     661.8830	       0.0026	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	     661.8861	     144.7314	     144.5627	     143.6633	     138.7952	     140.1287	     150.0000	       0.0000	     144.7311	     144.5624	     143.6616	     138.7905	     140.1233	     150.0000	       0.0000	2313.0453	116.2299	 10.3088	  0.0000	2235.0747	2313.0453	2313.0453	2313.0453	2313.0453	2313.0453	  -0.0000	 10.3490	111.2000	  0.0500	 -5.0426	  0.3420	  0.7629	  0.8933	  0.9974	  0.5536	  1.4798	2459610.0566	  1.2285	1015.7665	  1.2936	  0.6816	360.0000	     0.0720	        0.0510	        0.0600	  0.1830	  2.8485
2018	179	   5	  0	178.2083	   0.0000	   16.4207	   69.4833	    8.6955	    8.3023	    9.1674	   15.4960	   16.6687	 59.2103	1941.1004	 76.4466	 71.7589	 82.1426	 48.2470	 47.0489	 96.6488	 96.6488	 96.6488	 96.6488	 96.6488	 96.6488	 96.6488	  -1.4822	 224.1731	   0.6855	   0.1182	   1.3536	  -2.7314	 -16.3207	 -1.4822	  0.0000	 96.9273	 96.3600	 97.5955	 -2.7314	-16.3207	-32.3362	1848.0718	-113.5094	-117.6298	-108.4815	-42.0503	-29.6591	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  -0.0002	   0.0274	   0.0001	   0.0000	   0.0002	  -0.0003	  -0.0020	 -0.0002	  0.0000	  0.0118	  0.0118	  0.0119	 -0.0003	 -0.0020	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	       0.0054	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	     661.9160	       0.0056	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	     661.9180	     144.7288	     144.5588	     143.6116	     138.7063	     140.0321	     150.0000	       0.0000	     144.7286	     144.5585	     143.6043	     138.6958	     140.0210	     150.0000	       0.0000	1674.6159	117.7590	 10.3088	  0.0000	1573.3277	1674.6159	1674.6159	1674.6159	1674.6159	1674.6159	   0.0000	 10.4408	111.2000	  0.0500	 -5.0380	  0.5696	  0.5964	  0.9178	  0.9974	  0.5536	  2.9178	2457547.1065	  1.2218	1016.1612	  1.4081	  0.6823	360.0000	     0.0720	        0.0510	        0.0600	  0.1830	  2.8257
2018	179	   6	  0	178.2500	   0.0000	   19.9298	   71.6458	   14.4241	   13.8292	   14.4632	   18.7633	   17.9067	129.7065	2370.5064	134.3870	124.8680	134.6518	110.8944	128.2620	154.2464	154.2464	154.2464	154.2464	154.2464	154.2464	154.2464	   3.3215	 176.7113	   3.8427	   3.1516	   3.9014	   1.6653	  38.3120	  3.3215	  0.0000	 79.7083	 79.0172	 79.7670	  1.6653	 38.3120	-22.8170	2221.3045	-94.5233	-103.3512	-94.3171	-39.9729	-59.2519	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	   0.0004	   0.0216	   0.0005	   0.0004	   0.0005	   0.0002	   0.0047	  0.0004	  0.0000	  0.0097	  0.0096	  0.0097	  0.0002	  0.0047	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	       0.0048	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	     661.9159	       0.0044	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	     661.9112	     144.7262	     144.5548	     143.5222	     138.5766	     139.8949	     150.0000	       0.0000	     144.7260	     144.5544	     143.5174	     138.5682	     139.8859	     150.0000	       0.0000	2450.7412	 89.4792	 10.2328	  0.0000	2235.6284	2450.7412	2450.7412	2450.7412	2450.7412	2450.7412	   0.0000	 10.5733	111.2000	  0.0500	 -5.0313	  0.7187	  0.3253	  0.9471	  0.9973	  0.5536	  7.3031	2457155.1669	  1.2124	1015.5756	  1.5826	  0.6818	360.0000	     0.0720	        0.0510	        0.0600	  0.1830	  2.3247
2018	179	   7	  0	178.2917	   0.0000	   23.1471	   73.2417	   19.8514	   19.2227	   19.5979	   21.8244	   18.8301	208.7735	2791.0726	200.5399	185.0215	194.2461	181.2015	218.5817	216.2494	216.2494	216.2494	216.2494	216.2494	216.2494	216.2494	   5.9137	 108.6307	   5.5638	   4.9463	   5.3132	   4.7940	 113.1368	  0.9962	  0.0000	 70.9183	 70.3008	 70.6677	  4.7940	113.1368	 -2.0034	2581.2920	-80.1591	-95.0600	-86.2023	-33.3732	-104.3357	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	   0.0007	   0.0133	   0.0007	   0.0006	   0.0006	   0.0006	   0.0138	  0.0001	  0.0000	  0.0087	  0.0086	  0.0086	  0.0006	  0.0138	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	       0.0002	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	     661.7985	       0.0001	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	     661.7847	     144.7236	     144.5506	     143.4854	     138.4966	     139.8081	     150.0000	       0.0000	     144.7233	     144.5503	     143.4818	     138.4893	     139.8003	     150.0000	       0.0000	3103.8245	 51.7554	  8.6521	  0.0000	3090.0115	3103.8245	3103.8245	3103.8245	3103.8245	3103.8245	   0.0000	 10.6556	111.2000	  0.0500	 -5.0272	  0.8101	  0.2134	  0.9650	  0.9973	  0.5536	 10.8478	2456959.6011	  1.2056	1015.1059	  1.7219	  0.6814	360.0000	     0.0720	        0.0510	        0.0600	  0.1830	  3.1059
2018	179	   8	  0	178.3333	   0.0000	   24.8871	   74.0792	   21.3131	   20.5506	   20.8134	   23.3147	   19.8391	295.8991	3188.4542	287.9950	267.1983	274.3348	260.5643	308.8347	282.4076	282.4076	282.4076	282.4076	282.4076	282.4076	282.4076	   7.2477	 119.1633	   6.9420	   6.1379	   6.4144	   5.8813	 145.3103	  0.0000	  0.0000	 85.6880	 84.8839	 85.1604	  5.8813	145.3103	 21.3845	2913.9396	-72.2076	-92.2001	-85.3403	-19.8316	-110.9902	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	   0.0009	   0.0146	   0.0008	   0.0007	   0.0008	   0.0007	   0.0178	  0.0000	  0.0000	  0.0105	  0.0104	  0.0104	  0.0007	  0.0178	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	     661.6114	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	     661.5937	     144.7209	     144.5465	     143.4305	     138.3967	     139.7018	     150.0000	       0.0000	     144.7206	     144.5461	     143.4253	     138.3876	     139.6922	     150.0000	       0.0000	3009.0914	 46.6650	  7.5378	  0.0000	3009.0914	3009.0914	3009.0914	3009.0914	3009.0914	3009.0914	   0.0000	 10.7575	111.2000	  0.0500	 -5.0221	  0.8675	  0.2038	  0.9730	  0.9972	  0.5536	 11.4082	2455224.2824	  1.2020	1015.6305	  1.7993	  0.6821	360.0000	     0.0720	        0.0510	        0.0600	  0.1830	  2.8292
2018	179	   9	  0	178.3750	   0.0000	   26.3267	   74.8333	   22.6857	   21.7975	   21.9831	   24.5443	   20.1997	367.0121	3495.0893	358.4506	333.1930	338.4719	325.0051	385.1782	335.3427	335.3427	335.3427	335.3427	335.3427	335.3427	335.3427	   8.3771	 119.6300	   8.0725	   7.1748	   7.3631	   6.8840	 186.2363	  0.0000	  0.0000	 91.3178	 90.4201	 90.6084	  6.8840	186.2363	 40.9868	3169.0639	-58.8925	-83.2524	-78.1619	 -7.9042	-127.0833	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	   0.0010	   0.0146	   0.0010	   0.0009	   0.0009	   0.0008	   0.0228	  0.0000	  0.0000	  0.0112	  0.0110	  0.0111	  0.0008	  0.0228	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	     661.3725	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	     661.3497	     144.7181	     144.5422	     143.3653	     138.2840	     139.5828	     150.0000	       0.0000	     144.7179	     144.5418	     143.3596	     138.2743	     139.5725	     150.0000	       0.0000	3260.9775	 44.3641	  7.2967	  0.0000	3260.9775	3260.9775	3260.9775	3260.9775	3260.9775	3260.9775	  -0.0000	 10.8721	111.2000	  0.0500	 -5.0164	  0.9035	  0.1798	  0.9793	  0.9972	  0.5536	 13.3062	2455222.8437	  1.1985	1015.3713	  1.8716	  0.6817	360.0000	     0.0720	        0.0510	        0.0600	  0.1830	  2.0408
