Year	DOY	Hour	Min	 Dectime	     z_1	     z_2	     z_3	     z_4	     z_5	     z_6	     z_7	     z_8	     z_9	    z_10	    z_11	    z_12	    z_13	    z_14	    z_15	    z_16	    z_17	    z_18	    z_19	    z_20	    z_21	    z_22	    z_23	    z_24	    z_25	    z_26	    z_27	    z_28	    z_29	    z_30	     U_1	     U_2	     U_3	     U_4	     U_5	     U_6	     U_7	     U_8	     U_9	    U_10	    U_11	    U_12	    U_13	    U_14	    U_15	    U_16	    U_17	    U_18	    U_19	    U_20	    U_21	    U_22	    U_23	    U_24	    U_25	    U_26	    U_27	    U_28	    U_29	    U_30	     T_1	     T_2	     T_3	     T_4	     T_5	     T_6	     T_7	     T_8	     T_9	    T_10	    T_11	    T_12	    T_13	    T_14	    T_15	    T_16	    T_17	    T_18	    T_19	    T_20	    T_21	    T_22	    T_23	    T_24	    T_25	    T_26	    T_27	    T_28	    T_29	    T_30	     q_1	     q_2	     q_3	     q_4	     q_5	     q_6	     q_7	     q_8	     q_9	    q_10	    q_11	    q_12	    q_13	    q_14	    q_15	    q_16	    q_17	    q_18	    q_19	    q_20	    q_21	    q_22	    q_23	    q_24	    q_25	    q_26	    q_27	    q_28	    q_29	    q_30	L_MOD_RSL	  zH_RSL	      Lc	    beta	  zd_RSL	  z0_RSL	     elm	     Scc	       f	UStar_RSL	UStar_heat	TStar_RSL	     FAI	     PAI	flag_RSL
2018	179	   0	  0	178.0000	  0.0728	  0.0865	  0.1001	  0.1275	  0.1821	  0.2913	  0.5098	  0.9468	  1.8208	  3.6417	  5.4625	  6.3729	  6.8281	  7.0557	  7.1695	  7.2264	  7.2549	  7.2691	  7.2762	  7.2798	  7.8700	  8.1215	  8.4807	  8.9939	  9.7270	 10.7743	 12.2704	 14.4078	 17.4611	 21.8230	  0.1084	  0.1084	  0.1085	  0.1087	  0.1089	  0.1095	  0.1106	  0.1128	  0.1174	  0.1276	  0.1387	  0.1446	  0.1476	  0.1491	  0.1499	  0.1503	  0.1505	  0.1506	  0.1506	  0.1507	  0.3448	  0.3524	  0.3626	  0.3757	  0.3923	  0.4126	  0.4368	  0.4650	  0.4977	  0.5580	 19.2660	 19.2659	 19.2659	 19.2658	 19.2656	 19.2652	 19.2644	 19.2628	 19.2596	 19.2529	 19.2462	 19.2428	 19.2412	 19.2403	 19.2399	 19.2397	 19.2396	 19.2395	 19.2395	 19.2395	 19.0402	 19.0349	 19.0279	 19.0188	 19.0075	 18.9938	 18.9779	 18.9600	 18.9404	 18.9000	 12.0353	 12.0353	 12.0353	 12.0353	 12.0353	 12.0353	 12.0353	 12.0353	 12.0353	 12.0353	 12.0353	 12.0353	 12.0353	 12.0353	 12.0353	 12.0353	 12.0353	 12.0353	 12.0353	 12.0353	 12.0353	 12.0353	 12.0353	 12.0353	 12.0353	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 -21.8760	  7.2833	 43.7519	  0.5000	  4.0429	  1.9043	 10.9380	  0.2002	  0.0196	   0.1500	    0.1500	  -0.2013	  0.1120	  0.3272	  1.0000
2018	179	   1	  0	178.0417	  0.0728	  0.0865	  0.1001	  0.1275	  0.1821	  0.2913	  0.5098	  0.9468	  1.8208	  3.6417	  5.4625	  6.3729	  6.8281	  7.0557	  7.1695	  7.2264	  7.2549	  7.2691	  7.2762	  7.2798	  7.8700	  8.1215	  8.4807	  8.9939	  9.7270	 10.7743	 12.2704	 14.4078	 17.4611	 21.8230	  0.1084	  0.1084	  0.1085	  0.1087	  0.1089	  0.1095	  0.1106	  0.1128	  0.1174	  0.1276	  0.1387	  0.1446	  0.1476	  0.1491	  0.1499	  0.1503	  0.1505	  0.1506	  0.1506	  0.1507	  0.3448	  0.3524	  0.3626	  0.3757	  0.3923	  0.4126	  0.4368	  0.4650	  0.4977	  0.5580	 18.9909	 18.9908	 18.9908	 18.9907	 18.9905	 18.9901	 18.9893	 18.9877	 18.9845	 18.9779	 18.9713	 18.9680	 18.9664	 18.9655	 18.9651	 18.9649	 18.9648	 18.9648	 18.9647	 18.9647	 18.7645	 18.7595	 18.7528	 18.7442	 18.7335	 18.7204	 18.7052	 18.6880	 18.6691	 18.6292	 11.6919	 11.6919	 11.6919	 11.6919	 11.6919	 11.6919	 11.6919	 11.6919	 11.6919	 11.6919	 11.6919	 11.6919	 11.6919	 11.6919	 11.6919	 11.6919	 11.6919	 11.6919	 11.6919	 11.6919	 11.6919	 11.6919	 11.6919	 11.6919	 11.6919	 11.6919	 11.6919	 11.6919	 11.6919	 11.6919	 -21.8760	  7.2833	 43.7519	  0.5000	  4.0429	  1.9043	 10.9380	  0.2002	  0.0196	   0.1500	    0.1500	  -0.1990	  0.1120	  0.3272	  1.0000
2018	179	   2	  0	178.0833	  0.0728	  0.0865	  0.1001	  0.1275	  0.1821	  0.2913	  0.5098	  0.9468	  1.8208	  3.6417	  5.4625	  6.3729	  6.8281	  7.0557	  7.1695	  7.2264	  7.2549	  7.2691	  7.2762	  7.2798	  7.8700	  8.1215	  8.4807	  8.9939	  9.7270	 10.7743	 12.2704	 14.4078	 17.4611	 21.8230	  0.1084	  0.1084	  0.1085	  0.1087	  0.1089	  0.1095	  0.1106	  0.1128	  0.1174	  0.1276	  0.1387	  0.1446	  0.1476	  0.1491	  0.1499	  0.1503	  0.1505	  0.1506	  0.1506	  0.1507	  0.3448	  0.3524	  0.3626	  0.3757	  0.3923	  0.4126	  0.4368	  0.4650	  0.4977	  0.5580	 18.2836	 18.2836	 18.2835	 18.2834	 18.2832	 18.2828	 18.2820	 18.2804	 18.2771	 18.2703	 18.2636	 18.2602	 18.2585	 18.2576	 18.2572	 18.2570	 18.2569	 18.2568	 18.2568	 18.2568	 18.0556	 18.0501	 18.0429	 18.0337	 18.0221	 18.0081	 17.9918	 17.9734	 17.9535	 17.9125	 11.2664	 11.2663	 11.2663	 11.2663	 11.2663	 11.2663	 11.2663	 11.2663	 11.2663	 11.2663	 11.2663	 11.2663	 11.2663	 11.2663	 11.2663	 11.2663	 11.2663	 11.2663	 11.2663	 11.2663	 11.2656	 11.2656	 11.2656	 11.2656	 11.2655	 11.2655	 11.2654	 11.2654	 11.2653	 11.2652	 -21.8760	  7.2833	 43.7519	  0.5000	  4.0429	  1.9043	 10.9380	  0.2002	  0.0196	   0.1500	    0.1500	  -0.2041	  0.1120	  0.3272	  1.0000
2018	179	   3	  0	178.1250	  0.0728	  0.0865	  0.1001	  0.1275	  0.1821	  0.2913	  0.5098	  0.9468	  1.8208	  3.6417	  5.4625	  6.3729	  6.8281	  7.0557	  7.1695	  7.2264	  7.2549	  7.2691	  7.2762	  7.2798	  7.8700	  8.1215	  8.4807	  8.9939	  9.7270	 10.7743	 12.2704	 14.4078	 17.4611	 21.8230	  0.1084	  0.1084	  0.1085	  0.1087	  0.1089	  0.1095	  0.1106	  0.1128	  0.1174	  0.1276	  0.1387	  0.1446	  0.1476	  0.1491	  0.1499	  0.1503	  0.1505	  0.1506	  0.1506	  0.1507	  0.3448	  0.3524	  0.3626	  0.3757	  0.3923	  0.4126	  0.4368	  0.4650	  0.4977	  0.5580	 17.8267	 17.8267	 17.8266	 17.8265	 17.8263	 17.8259	 17.8251	 17.8234	 17.8201	 17.8131	 17.8061	 17.8027	 17.8009	 17.8000	 17.7996	 17.7994	 17.7993	 17.7992	 17.7992	 17.7992	 17.5874	 17.5821	 17.5752	 17.5663	 17.5551	 17.5415	 17.5256	 17.5076	 17.4879	 17.4458	 11.3822	 11.3822	 11.3822	 11.3822	 11.3822	 11.3822	 11.3822	 11.3821	 11.3821	 11.3819	 11.3817	 11.3817	 11.3816	 11.3816	 11.3816	 11.3816	 11.3816	 11.3816	 11.3816	 11.3816	 11.3766	 11.3765	 11.3763	 11.3761	 11.3758	 11.3755	 11.3751	 11.3747	 11.3742	 11.3732	 -21.8760	  7.2833	 43.7519	  0.5000	  4.0429	  1.9043	 10.9380	  0.2002	  0.0196	   0.1500	    0.1500	  -0.2095	  0.1120	  0.3272	  1.0000
2018	179	   4	  0	178.1667	  0.0728	  0.0865	  0.1001	  0.1275	  0.1821	  0.2913	  0.5098	  0.9468	  1.8208	  3.6417	  5.4625	  6.3729	  6.8281	  7.0557	  7.1695	  7.2264	  7.2549	  7.2691	  7.2762	  7.2798	  7.8700	  8.1215	  8.4807	  8.9939	  9.7270	 10.7743	 12.2704	 14.4078	 17.4611	 21.8230	  0.1176	  0.1176	  0.1177	  0.1179	  0.1182	  0.1188	  0.1199	  0.1224	  0.1274	  0.1384	  0.1504	  0.1568	  0.1601	  0.1618	  0.1626	  0.1631	  0.1633	  0.1634	  0.1634	  0.1635	  0.3740	  0.3823	  0.3934	  0.4076	  0.4255	  0.4475	  0.4738	  0.5045	  0.5399	  0.6053	 18.4879	 18.4878	 18.4877	 18.4876	 18.4873	 18.4867	 18.4855	 18.4831	 18.4783	 18.4683	 18.4583	 18.4533	 18.4508	 18.4496	 18.4490	 18.4487	 18.4485	 18.4484	 18.4484	 18.4483	 18.1981	 18.1870	 18.1723	 18.1537	 18.1307	 18.1034	 18.0723	 18.0382	 18.0020	 17.9417	 11.7330	 11.7330	 11.7330	 11.7330	 11.7330	 11.7329	 11.7328	 11.7327	 11.7324	 11.7317	 11.7310	 11.7307	 11.7305	 11.7304	 11.7304	 11.7304	 11.7304	 11.7304	 11.7304	 11.7304	 11.7138	 11.7130	 11.7120	 11.7107	 11.7092	 11.7074	 11.7053	 11.7030	 11.7005	 11.6965	 -21.8760	  7.2833	 43.7519	  0.5000	  4.0429	  1.9043	 10.9380	  0.2002	  0.0196	   0.1627	    0.1627	  -0.3004	  0.1120	  0.3272	  1.0000
2018	179	   5	  0	178.2083	  0.0728	  0.0865	  0.1001	  0.1275	  0.1821	  0.2913	  0.5098	  0.9468	  1.8208	  3.6417	  5.4625	  6.3729	  6.8281	  7.0557	  7.1695	  7.2264	  7.2549	  7.2691	  7.2762	  7.2798	  7.8700	  8.1215	  8.4807	  8.9939	  9.7270	 10.7743	 12.2704	 14.4078	 17.4611	 21.8230	  0.1137	  0.1137	  0.1138	  0.1139	  0.1142	  0.1148	  0.1160	  0.1183	  0.1231	  0.1338	  0.1454	  0.1516	  0.1548	  0.1564	  0.1572	  0.1576	  0.1578	  0.1579	  0.1580	  0.1580	  0.3616	  0.3696	  0.3802	  0.3940	  0.4114	  0.4326	  0.4580	  0.4877	  0.5219	  0.5852	 20.4251	 20.4250	 20.4248	 20.4246	 20.4241	 20.4230	 20.4210	 20.4168	 20.4086	 20.3914	 20.3742	 20.3656	 20.3613	 20.3591	 20.3580	 20.3575	 20.3572	 20.3571	 20.3570	 20.3569	 19.9928	 19.9689	 19.9377	 19.8982	 19.8498	 19.7930	 19.7289	 19.6595	 19.5873	 19.4833	 12.1961	 12.1961	 12.1961	 12.1960	 12.1960	 12.1959	 12.1957	 12.1953	 12.1945	 12.1928	 12.1911	 12.1903	 12.1898	 12.1896	 12.1895	 12.1895	 12.1894	 12.1894	 12.1894	 12.1894	 12.1538	 12.1514	 12.1484	 12.1445	 12.1397	 12.1341	 12.1278	 12.1210	 12.1139	 12.1037	 -21.8760	  7.2833	 43.7519	  0.5000	  4.0429	  1.9043	 10.9380	  0.2002	  0.0196	   0.1573	    0.1573	  -0.5180	  0.1120	  0.3272	  1.0000
2018	179	   6	  0	178.2500	  0.0728	  0.0865	  0.1001	  0.1275	  0.1821	  0.2913	  0.5098	  0.9468	  1.8208	  3.6417	  5.4625	  6.3729	  6.8281	  7.0557	  7.1695	  7.2264	  7.2549	  7.2691	  7.2762	  7.2798	  7.8700	  8.1215	  8.4807	  8.9939	  9.7270	 10.7743	 12.2704	 14.4078	 17.4611	 21.8230	  0.1556	  0.1557	  0.1558	  0.1560	  0.1564	  0.1572	  0.1588	  0.1620	  0.1686	  0.1832	  0.1991	  0.2076	  0.2119	  0.2142	  0.2153	  0.2158	  0.2161	  0.2163	  0.2163	  0.2164	  0.4951	  0.5061	  0.5207	  0.5395	  0.5633	  0.5924	  0.6272	  0.6677	  0.7147	  0.8012	 22.7152	 22.7150	 22.7149	 22.7146	 22.7140	 22.7128	 22.7105	 22.7058	 22.6965	 22.6769	 22.6574	 22.6476	 22.6427	 22.6402	 22.6390	 22.6384	 22.6381	 22.6379	 22.6379	 22.6378	 22.2548	 22.2255	 22.1873	 22.1391	 22.0802	 22.0112	 21.9337	 21.8503	 21.7639	 21.6458	 11.4786	 11.4786	 11.4786	 11.4786	 11.4785	 11.4785	 11.4783	 11.4779	 11.4773	 11.4759	 11.4745	 11.4738	 11.4734	 11.4732	 11.4731	 11.4731	 11.4731	 11.4731	 11.4731	 11.4731	 11.4456	 11.4435	 11.4408	 11.4373	 11.4330	 11.4281	 11.4225	 11.4165	 11.4103	 11.4018	 -21.8760	  7.2833	 43.7519	  0.5000	  4.0429	  1.9043	 10.9380	  0.2002	  0.0196	   0.2154	    0.2154	  -0.5882	  0.1120	  0.3272	  1.0000
2018	179	   7	  0	178.2917	  0.0728	  0.0865	  0.1001	  0.1275	  0.1821	  0.2913	  0.5098	  0.9468	  1.8208	  3.6417	  5.4625	  6.3729	  6.8281	  7.0557	  7.1695	  7.2264	  7.2549	  7.2691	  7.2762	  7.2798	  7.8700	  8.1215	  8.4807	  8.9939	  9.7270	 10.7743	 12.2704	 14.4078	 17.4611	 21.8230	  0.3367	  0.3369	  0.3371	  0.3375	  0.3384	  0.3401	  0.3435	  0.3504	  0.3647	  0.3963	  0.4307	  0.4490	  0.4585	  0.4633	  0.4657	  0.4669	  0.4675	  0.4678	  0.4680	  0.4681	  1.0710	  1.0948	  1.1263	  1.1671	  1.2185	  1.2815	  1.3568	  1.4445	  1.5461	  1.7333	 23.8766	 23.8765	 23.8765	 23.8763	 23.8759	 23.8752	 23.8738	 23.8711	 23.8655	 23.8539	 23.8423	 23.8365	 23.8336	 23.8321	 23.8314	 23.8310	 23.8309	 23.8308	 23.8307	 23.8307	 23.5167	 23.5054	 23.4904	 23.4712	 23.4475	 23.4191	 23.3865	 23.3504	 23.3118	 23.2417	 10.8649	 10.8649	 10.8649	 10.8648	 10.8648	 10.8648	 10.8647	 10.8646	 10.8644	 10.8639	 10.8634	 10.8631	 10.8630	 10.8629	 10.8629	 10.8629	 10.8629	 10.8629	 10.8629	 10.8629	 10.8492	 10.8487	 10.8480	 10.8472	 10.8462	 10.8449	 10.8435	 10.8419	 10.8402	 10.8372	 -21.8760	  7.2833	 43.7519	  0.5000	  4.0429	  1.9043	 10.9380	  0.2002	  0.0196	   0.4660	    0.4660	  -0.3493	  0.1120	  0.3272	  1.0000
2018	179	   8	  0	178.3333	  0.0728	  0.0865	  0.1001	  0.1275	  0.1821	  0.2913	  0.5098	  0.9468	  1.8208	  3.6417	  5.4625	  6.3729	  6.8281	  7.0557	  7.1695	  7.2264	  7.2549	  7.2691	  7.2762	  7.2798	  7.8700	  8.1215	  8.4807	  8.9939	  9.7270	 10.7743	 12.2704	 14.4078	 17.4611	 21.8230	  0.5131	  0.5134	  0.5137	  0.5144	  0.5157	  0.5183	  0.5235	  0.5340	  0.5558	  0.6040	  0.6565	  0.6843	  0.6987	  0.7060	  0.7097	  0.7116	  0.7125	  0.7130	  0.7132	  0.7134	  1.6323	  1.6686	  1.7166	  1.7787	  1.8571	  1.9531	  2.0678	  2.2015	  2.3562	  2.6417	 24.6035	 24.6034	 24.6033	 24.6032	 24.6029	 24.6023	 24.6012	 24.5989	 24.5943	 24.5847	 24.5752	 24.5704	 24.5680	 24.5668	 24.5661	 24.5658	 24.5657	 24.5656	 24.5656	 24.5655	 24.2269	 24.2228	 24.2173	 24.2100	 24.2006	 24.1887	 24.1742	 24.1570	 24.1371	 24.0792	 11.4244	 11.4244	 11.4244	 11.4244	 11.4244	 11.4243	 11.4243	 11.4242	 11.4240	 11.4236	 11.4233	 11.4231	 11.4230	 11.4229	 11.4229	 11.4229	 11.4229	 11.4229	 11.4229	 11.4229	 11.4095	 11.4093	 11.4091	 11.4088	 11.4084	 11.4080	 11.4074	 11.4067	 11.4059	 11.4036	 -21.8760	  7.2833	 43.7519	  0.5000	  4.0429	  1.9043	 10.9380	  0.2002	  0.0196	   0.7101	    0.7101	  -0.2884	  0.1120	  0.3272	  1.0000
2018	179	   9	  0	178.3750	  0.0728	  0.0865	  0.1001	  0.1275	  0.1821	  0.2913	  0.5098	  0.9468	  1.8208	  3.6417	  5.4625	  6.3729	  6.8281	  7.0557	  7.1695	  7.2264	  7.2549	  7.2691	  7.2762	  7.2798	  7.8700	  8.1215	  8.4807	  8.9939	  9.7270	 10.7743	 12.2704	 14.4078	 17.4611	 21.8230	  0.5706	  0.5709	  0.5713	  0.5720	  0.5734	  0.5763	  0.5821	  0.5938	  0.6180	  0.6717	  0.7300	  0.7610	  0.7770	  0.7851	  0.7892	  0.7913	  0.7923	  0.7928	  0.7931	  0.7933	  1.8151	  1.8554	  1.9088	  1.9779	  2.0650	  2.1718	  2.2993	  2.4480	  2.6201	  2.9375	 25.3858	 25.3857	 25.3856	 25.3855	 25.3852	 25.3846	 25.3834	 25.3809	 25.3761	 25.3660	 25.3559	 25.3509	 25.3483	 25.3471	 25.3464	 25.3461	 25.3460	 25.3459	 25.3458	 25.3458	 24.9727	 24.9695	 24.9650	 24.9591	 24.9512	 24.9411	 24.9284	 24.9128	 24.8943	 24.8333	 11.1123	 11.1123	 11.1123	 11.1123	 11.1123	 11.1123	 11.1122	 11.1121	 11.1120	 11.1116	 11.1112	 11.1110	 11.1110	 11.1109	 11.1109	 11.1109	 11.1109	 11.1109	 11.1109	 11.1109	 11.0974	 11.0973	 11.0972	 11.0969	 11.0967	 11.0963	 11.0958	 11.0953	 11.0946	 11.0924	 -21.8760	  7.2833	 43.7519	  0.5000	  4.0429	  1.9043	 10.9380	  0.2002	  0.0196	   0.7897	    0.7897	  -0.3039	  0.1120	  0.3272	  1.0000
