Year	DOY	Hour	Min	 Dectime	     z_1	     z_2	     z_3	     z_4	     z_5	     z_6	     z_7	     z_8	     z_9	    z_10	    z_11	    z_12	    z_13	    z_14	    z_15	    z_16	    z_17	    z_18	    z_19	    z_20	    z_21	    z_22	    z_23	    z_24	    z_25	    z_26	    z_27	    z_28	    z_29	    z_30	     U_1	     U_2	     U_3	     U_4	     U_5	     U_6	     U_7	     U_8	     U_9	    U_10	    U_11	    U_12	    U_13	    U_14	    U_15	    U_16	    U_17	    U_18	    U_19	    U_20	    U_21	    U_22	    U_23	    U_24	    U_25	    U_26	    U_27	    U_28	    U_29	    U_30	     T_1	     T_2	     T_3	     T_4	     T_5	     T_6	     T_7	     T_8	     T_9	    T_10	    T_11	    T_12	    T_13	    T_14	    T_15	    T_16	    T_17	    T_18	    T_19	    T_20	    T_21	    T_22	    T_23	    T_24	    T_25	    T_26	    T_27	    T_28	    T_29	    T_30	     q_1	     q_2	     q_3	     q_4	     q_5	     q_6	     q_7	     q_8	     q_9	    q_10	    q_11	    q_12	    q_13	    q_14	    q_15	    q_16	    q_17	    q_18	    q_19	    q_20	    q_21	    q_22	    q_23	    q_24	    q_25	    q_26	    q_27	    q_28	    q_29	    q_30	L_MOD_RSL	  zH_RSL	      Lc	    beta	  zd_RSL	  z0_RSL	     elm	     Scc	       f	UStar_RSL	UStar_heat	TStar_RSL	     FAI	     PAI	flag_RSL
2018	179	   0	  0	178.0000	  0.1051	  0.1248	  0.1445	  0.1840	  0.2628	  0.4205	  0.7358	  1.3665	  2.6279	  5.2558	  7.8837	  9.1977	  9.8546	 10.1831	 10.3474	 10.4295	 10.4705	 10.4911	 10.5013	 10.5065	 11.3308	 11.6819	 12.1834	 12.8999	 13.9235	 15.3857	 17.4746	 20.4588	 24.7219	 30.8120	  0.0729	  0.0731	  0.0732	  0.0735	  0.0742	  0.0754	  0.0780	  0.0835	  0.0956	  0.1268	  0.1683	  0.1938	  0.2080	  0.2155	  0.2193	  0.2212	  0.2222	  0.2227	  0.2229	  0.2232	  0.3497	  0.3615	  0.3769	  0.3965	  0.4208	  0.4501	  0.4846	  0.5242	  0.5686	  0.6241	 19.2635	 19.2633	 19.2632	 19.2628	 19.2621	 19.2606	 19.2577	 19.2519	 19.2403	 19.2161	 19.1916	 19.1794	 19.1732	 19.1702	 19.1686	 19.1679	 19.1675	 19.1673	 19.1672	 19.1671	 19.0073	 19.0034	 18.9982	 18.9914	 18.9827	 18.9720	 18.9591	 18.9439	 18.9268	 18.9000	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	  -9.3006	 10.5116	 18.6013	  0.5000	  7.0854	  1.4163	  4.6503	  0.2002	  0.0196	   0.1500	    0.1500	  -0.2176	  0.3904	  0.3091	  1.0000
2018	179	   1	  0	178.0417	  0.1051	  0.1248	  0.1445	  0.1840	  0.2628	  0.4205	  0.7358	  1.3665	  2.6279	  5.2558	  7.8837	  9.1977	  9.8546	 10.1831	 10.3474	 10.4295	 10.4705	 10.4911	 10.5013	 10.5065	 11.3308	 11.6819	 12.1834	 12.8999	 13.9235	 15.3857	 17.4746	 20.4588	 24.7219	 30.8120	  0.0726	  0.0728	  0.0729	  0.0732	  0.0738	  0.0751	  0.0777	  0.0831	  0.0952	  0.1263	  0.1676	  0.1930	  0.2071	  0.2146	  0.2184	  0.2203	  0.2213	  0.2218	  0.2220	  0.2223	  0.3499	  0.3617	  0.3770	  0.3966	  0.4209	  0.4501	  0.4846	  0.5242	  0.5685	  0.6242	 18.9867	 18.9865	 18.9863	 18.9860	 18.9853	 18.9838	 18.9810	 18.9754	 18.9640	 18.9403	 18.9164	 18.9045	 18.8985	 18.8955	 18.8940	 18.8932	 18.8928	 18.8926	 18.8925	 18.8925	 18.7323	 18.7287	 18.7238	 18.7175	 18.7094	 18.6992	 18.6868	 18.6722	 18.6556	 18.6292	 11.6920	 11.6920	 11.6920	 11.6920	 11.6920	 11.6920	 11.6920	 11.6920	 11.6920	 11.6920	 11.6920	 11.6920	 11.6920	 11.6920	 11.6920	 11.6920	 11.6920	 11.6920	 11.6920	 11.6920	 11.6919	 11.6919	 11.6919	 11.6919	 11.6919	 11.6919	 11.6919	 11.6919	 11.6919	 11.6919	  -9.4999	 10.5116	 18.6013	  0.5000	  7.0854	  1.4248	  4.6503	  0.2003	  0.0196	   0.1500	    0.1500	  -0.2125	  0.3904	  0.3091	  1.0000
2018	179	   2	  0	178.0833	  0.1051	  0.1248	  0.1445	  0.1840	  0.2628	  0.4205	  0.7358	  1.3665	  2.6279	  5.2558	  7.8837	  9.1977	  9.8546	 10.1831	 10.3474	 10.4295	 10.4705	 10.4911	 10.5013	 10.5065	 11.3308	 11.6819	 12.1834	 12.8999	 13.9235	 15.3857	 17.4746	 20.4588	 24.7219	 30.8120	  0.0729	  0.0731	  0.0732	  0.0735	  0.0742	  0.0754	  0.0780	  0.0835	  0.0956	  0.1268	  0.1683	  0.1938	  0.2080	  0.2155	  0.2193	  0.2212	  0.2222	  0.2227	  0.2229	  0.2232	  0.3497	  0.3615	  0.3769	  0.3965	  0.4208	  0.4501	  0.4846	  0.5242	  0.5686	  0.6241	 18.2649	 18.2647	 18.2646	 18.2642	 18.2635	 18.2621	 18.2593	 18.2537	 18.2424	 18.2189	 18.1952	 18.1833	 18.1774	 18.1744	 18.1729	 18.1722	 18.1718	 18.1716	 18.1715	 18.1714	 18.0148	 18.0112	 18.0064	 18.0000	 17.9918	 17.9817	 17.9694	 17.9549	 17.9385	 17.9125	 11.2673	 11.2673	 11.2673	 11.2673	 11.2673	 11.2673	 11.2673	 11.2672	 11.2672	 11.2670	 11.2669	 11.2668	 11.2668	 11.2668	 11.2668	 11.2667	 11.2667	 11.2667	 11.2667	 11.2667	 11.2658	 11.2658	 11.2657	 11.2657	 11.2657	 11.2656	 11.2655	 11.2654	 11.2653	 11.2652	  -9.3006	 10.5116	 18.6013	  0.5000	  7.0854	  1.4163	  4.6503	  0.2002	  0.0196	   0.1500	    0.1500	  -0.2110	  0.3904	  0.3091	  1.0000
2018	179	   3	  0	178.1250	  0.1051	  0.1248	  0.1445	  0.1840	  0.2628	  0.4205	  0.7358	  1.3665	  2.6279	  5.2558	  7.8837	  9.1977	  9.8546	 10.1831	 10.3474	 10.4295	 10.4705	 10.4911	 10.5013	 10.5065	 11.3308	 11.6819	 12.1834	 12.8999	 13.9235	 15.3857	 17.4746	 20.4588	 24.7219	 30.8120	  0.0719	  0.0720	  0.0722	  0.0725	  0.0731	  0.0743	  0.0769	  0.0823	  0.0943	  0.1250	  0.1659	  0.1910	  0.2050	  0.2124	  0.2162	  0.2181	  0.2190	  0.2195	  0.2198	  0.2200	  0.3503	  0.3620	  0.3773	  0.3968	  0.4210	  0.4502	  0.4846	  0.5241	  0.5685	  0.6244	 17.8033	 17.8032	 17.8030	 17.8026	 17.8019	 17.8005	 17.7978	 17.7922	 17.7810	 17.7577	 17.7342	 17.7224	 17.7165	 17.7135	 17.7121	 17.7113	 17.7110	 17.7108	 17.7107	 17.7106	 17.5461	 17.5428	 17.5383	 17.5324	 17.5247	 17.5150	 17.5030	 17.4888	 17.4725	 17.4458	 11.3888	 11.3888	 11.3888	 11.3888	 11.3887	 11.3887	 11.3886	 11.3883	 11.3878	 11.3868	 11.3858	 11.3852	 11.3850	 11.3848	 11.3848	 11.3847	 11.3847	 11.3847	 11.3847	 11.3847	 11.3776	 11.3775	 11.3773	 11.3770	 11.3767	 11.3762	 11.3757	 11.3751	 11.3744	 11.3732	  -9.9764	 10.5116	 18.6013	  0.5000	  7.0854	  1.4454	  4.6503	  0.2004	  0.0197	   0.1500	    0.1500	  -0.2091	  0.3904	  0.3091	  1.0000
2018	179	   4	  0	178.1667	  0.1051	  0.1248	  0.1445	  0.1840	  0.2628	  0.4205	  0.7358	  1.3665	  2.6279	  5.2558	  7.8837	  9.1977	  9.8546	 10.1831	 10.3474	 10.4295	 10.4705	 10.4911	 10.5013	 10.5065	 11.3308	 11.6819	 12.1834	 12.8999	 13.9235	 15.3857	 17.4746	 20.4588	 24.7219	 30.8120	  0.0761	  0.0763	  0.0764	  0.0767	  0.0774	  0.0787	  0.0814	  0.0871	  0.0998	  0.1324	  0.1756	  0.2023	  0.2171	  0.2249	  0.2289	  0.2309	  0.2319	  0.2324	  0.2327	  0.2330	  0.3650	  0.3774	  0.3934	  0.4139	  0.4392	  0.4698	  0.5058	  0.5471	  0.5934	  0.6514	 18.4410	 18.4407	 18.4405	 18.4400	 18.4390	 18.4370	 18.4330	 18.4251	 18.4091	 18.3758	 18.3422	 18.3254	 18.3170	 18.3127	 18.3106	 18.3096	 18.3090	 18.3088	 18.3086	 18.3085	 18.1152	 18.1074	 18.0974	 18.0847	 18.0690	 18.0503	 18.0288	 18.0047	 17.9785	 17.9417	 11.7536	 11.7536	 11.7535	 11.7535	 11.7534	 11.7531	 11.7527	 11.7518	 11.7499	 11.7461	 11.7423	 11.7404	 11.7394	 11.7389	 11.7387	 11.7386	 11.7385	 11.7385	 11.7385	 11.7384	 11.7164	 11.7155	 11.7143	 11.7129	 11.7111	 11.7089	 11.7065	 11.7037	 11.7007	 11.6965	  -9.3006	 10.5116	 18.6013	  0.5000	  7.0854	  1.4163	  4.6503	  0.2002	  0.0196	   0.1566	    0.1566	  -0.2989	  0.3904	  0.3091	  1.0000
2018	179	   5	  0	178.2083	  0.1051	  0.1248	  0.1445	  0.1840	  0.2628	  0.4205	  0.7358	  1.3665	  2.6279	  5.2558	  7.8837	  9.1977	  9.8546	 10.1831	 10.3474	 10.4295	 10.4705	 10.4911	 10.5013	 10.5065	 11.3308	 11.6819	 12.1834	 12.8999	 13.9235	 15.3857	 17.4746	 20.4588	 24.7219	 30.8120	  0.0744	  0.0745	  0.0747	  0.0750	  0.0757	  0.0769	  0.0796	  0.0852	  0.0976	  0.1294	  0.1717	  0.1977	  0.2122	  0.2198	  0.2237	  0.2257	  0.2267	  0.2272	  0.2275	  0.2277	  0.3568	  0.3689	  0.3846	  0.4046	  0.4294	  0.4592	  0.4944	  0.5348	  0.5801	  0.6368	 20.3366	 20.3361	 20.3357	 20.3349	 20.3332	 20.3298	 20.3230	 20.3094	 20.2822	 20.2252	 20.1678	 20.1391	 20.1247	 20.1174	 20.1138	 20.1120	 20.1111	 20.1107	 20.1104	 20.1102	 19.8288	 19.8112	 19.7885	 19.7603	 19.7265	 19.6873	 19.6434	 19.5960	 19.5463	 19.4833	 12.2338	 12.2337	 12.2337	 12.2335	 12.2333	 12.2328	 12.2317	 12.2297	 12.2255	 12.2168	 12.2081	 12.2037	 12.2015	 12.2004	 12.1998	 12.1996	 12.1994	 12.1994	 12.1993	 12.1993	 12.1565	 12.1538	 12.1503	 12.1460	 12.1408	 12.1348	 12.1281	 12.1209	 12.1133	 12.1037	  -9.3006	 10.5116	 18.6013	  0.5000	  7.0854	  1.4163	  4.6503	  0.2002	  0.0196	   0.1530	    0.1530	  -0.5108	  0.3904	  0.3091	  1.0000
2018	179	   6	  0	178.2500	  0.1051	  0.1248	  0.1445	  0.1840	  0.2628	  0.4205	  0.7358	  1.3665	  2.6279	  5.2558	  7.8837	  9.1977	  9.8546	 10.1831	 10.3474	 10.4295	 10.4705	 10.4911	 10.5013	 10.5065	 11.3308	 11.6819	 12.1834	 12.8999	 13.9235	 15.3857	 17.4746	 20.4588	 24.7219	 30.8120	  0.0968	  0.0970	  0.0972	  0.0976	  0.0985	  0.1001	  0.1036	  0.1109	  0.1270	  0.1684	  0.2234	  0.2573	  0.2762	  0.2861	  0.2912	  0.2938	  0.2951	  0.2957	  0.2961	  0.2964	  0.4644	  0.4801	  0.5005	  0.5266	  0.5588	  0.5977	  0.6435	  0.6961	  0.7550	  0.8288	 22.6820	 22.6815	 22.6810	 22.6800	 22.6779	 22.6738	 22.6655	 22.6490	 22.6159	 22.5467	 22.4771	 22.4422	 22.4247	 22.4159	 22.4115	 22.4093	 22.4082	 22.4077	 22.4074	 22.4071	 22.0899	 22.0662	 22.0359	 21.9985	 21.9538	 21.9025	 21.8457	 21.7851	 21.7224	 21.6458	 11.5182	 11.5182	 11.5181	 11.5180	 11.5178	 11.5173	 11.5164	 11.5145	 11.5108	 11.5030	 11.4952	 11.4913	 11.4893	 11.4883	 11.4878	 11.4876	 11.4875	 11.4874	 11.4874	 11.4873	 11.4518	 11.4491	 11.4457	 11.4415	 11.4365	 11.4307	 11.4243	 11.4174	 11.4104	 11.4018	  -9.3006	 10.5116	 18.6013	  0.5000	  7.0854	  1.4163	  4.6503	  0.2002	  0.0196	   0.1992	    0.1992	  -0.6203	  0.3904	  0.3091	  1.0000
2018	179	   7	  0	178.2917	  0.1051	  0.1248	  0.1445	  0.1840	  0.2628	  0.4205	  0.7358	  1.3665	  2.6279	  5.2558	  7.8837	  9.1977	  9.8546	 10.1831	 10.3474	 10.4295	 10.4705	 10.4911	 10.5013	 10.5065	 11.3308	 11.6819	 12.1834	 12.8999	 13.9235	 15.3857	 17.4746	 20.4588	 24.7219	 30.8120	  0.2023	  0.2028	  0.2032	  0.2041	  0.2058	  0.2093	  0.2165	  0.2317	  0.2654	  0.3520	  0.4670	  0.5378	  0.5772	  0.5980	  0.6086	  0.6140	  0.6167	  0.6181	  0.6188	  0.6195	  0.9713	  1.0041	  1.0468	  1.1013	  1.1687	  1.2500	  1.3458	  1.4557	  1.5789	  1.7333	 23.9060	 23.9057	 23.9054	 23.9047	 23.9034	 23.9007	 23.8955	 23.8849	 23.8637	 23.8193	 23.7747	 23.7524	 23.7411	 23.7355	 23.7327	 23.7313	 23.7306	 23.7303	 23.7301	 23.7299	 23.4505	 23.4422	 23.4313	 23.4172	 23.3996	 23.3780	 23.3525	 23.3233	 23.2907	 23.2417	 10.8851	 10.8851	 10.8851	 10.8850	 10.8849	 10.8847	 10.8843	 10.8836	 10.8820	 10.8788	 10.8756	 10.8740	 10.8732	 10.8728	 10.8726	 10.8725	 10.8724	 10.8724	 10.8724	 10.8724	 10.8523	 10.8517	 10.8509	 10.8499	 10.8486	 10.8470	 10.8452	 10.8431	 10.8407	 10.8372	  -9.3228	 10.5116	 18.6013	  0.5000	  7.0854	  1.4173	  4.6503	  0.2002	  0.0196	   0.4166	    0.4166	  -0.3974	  0.3904	  0.3091	  1.0000
2018	179	   8	  0	178.3333	  0.1051	  0.1248	  0.1445	  0.1840	  0.2628	  0.4205	  0.7358	  1.3665	  2.6279	  5.2558	  7.8837	  9.1977	  9.8546	 10.1831	 10.3474	 10.4295	 10.4705	 10.4911	 10.5013	 10.5065	 11.3308	 11.6819	 12.1834	 12.8999	 13.9235	 15.3857	 17.4746	 20.4588	 24.7219	 30.8120	  0.2773	  0.2779	  0.2785	  0.2796	  0.2820	  0.2868	  0.2967	  0.3176	  0.3637	  0.4824	  0.6399	  0.7370	  0.7910	  0.8194	  0.8340	  0.8414	  0.8451	  0.8470	  0.8479	  0.8489	  1.4881	  1.5360	  1.5987	  1.6787	  1.7783	  1.8991	  2.0426	  2.2084	  2.3962	  2.6417	 24.7247	 24.7244	 24.7241	 24.7235	 24.7224	 24.7201	 24.7156	 24.7066	 24.6884	 24.6505	 24.6123	 24.5931	 24.5835	 24.5787	 24.5763	 24.5751	 24.5745	 24.5742	 24.5740	 24.5739	 24.2502	 24.2456	 24.2392	 24.2304	 24.2186	 24.2030	 24.1831	 24.1585	 24.1296	 24.0792	 11.4459	 11.4458	 11.4458	 11.4458	 11.4457	 11.4456	 11.4453	 11.4447	 11.4435	 11.4410	 11.4385	 11.4372	 11.4366	 11.4363	 11.4361	 11.4361	 11.4360	 11.4360	 11.4360	 11.4360	 11.4148	 11.4145	 11.4141	 11.4135	 11.4127	 11.4117	 11.4104	 11.4088	 11.4069	 11.4036	 -14.4122	 10.5116	 18.6013	  0.5000	  7.0854	  1.6064	  4.6503	  0.2044	  0.0200	   0.6318	    0.6318	  -0.3337	  0.3904	  0.3091	  1.0000
2018	179	   9	  0	178.3750	  0.1051	  0.1248	  0.1445	  0.1840	  0.2628	  0.4205	  0.7358	  1.3665	  2.6279	  5.2558	  7.8837	  9.1977	  9.8546	 10.1831	 10.3474	 10.4295	 10.4705	 10.4911	 10.5013	 10.5065	 11.3308	 11.6819	 12.1834	 12.8999	 13.9235	 15.3857	 17.4746	 20.4588	 24.7219	 30.8120	  0.3003	  0.3009	  0.3016	  0.3029	  0.3054	  0.3107	  0.3214	  0.3439	  0.3939	  0.5225	  0.6931	  0.7982	  0.8567	  0.8874	  0.9033	  0.9113	  0.9153	  0.9173	  0.9183	  0.9194	  1.6564	  1.7092	  1.7783	  1.8666	  1.9766	  2.1101	  2.2690	  2.4531	  2.6620	  2.9375	 25.5499	 25.5496	 25.5493	 25.5487	 25.5475	 25.5450	 25.5402	 25.5305	 25.5110	 25.4703	 25.4293	 25.4087	 25.3984	 25.3932	 25.3906	 25.3893	 25.3887	 25.3884	 25.3882	 25.3881	 25.0232	 25.0182	 25.0113	 25.0018	 24.9889	 24.9717	 24.9497	 24.9224	 24.8900	 24.8333	 11.1349	 11.1349	 11.1349	 11.1348	 11.1347	 11.1346	 11.1343	 11.1337	 11.1326	 11.1302	 11.1277	 11.1265	 11.1259	 11.1256	 11.1255	 11.1254	 11.1253	 11.1253	 11.1253	 11.1253	 11.1037	 11.1034	 11.1030	 11.1024	 11.1016	 11.1006	 11.0993	 11.0977	 11.0958	 11.0924	 -15.9949	 10.5116	 18.6013	  0.5000	  7.0854	  1.6609	  4.6503	  0.2059	  0.0202	   0.7016	    0.7016	  -0.3554	  0.3904	  0.3091	  1.0000
