Year	DOY	Hour	Min	 Dectime	     z_1	     z_2	     z_3	     z_4	     z_5	     z_6	     z_7	     z_8	     z_9	    z_10	    z_11	    z_12	    z_13	    z_14	    z_15	    z_16	    z_17	    z_18	    z_19	    z_20	    z_21	    z_22	    z_23	    z_24	    z_25	    z_26	    z_27	    z_28	    z_29	    z_30	     U_1	     U_2	     U_3	     U_4	     U_5	     U_6	     U_7	     U_8	     U_9	    U_10	    U_11	    U_12	    U_13	    U_14	    U_15	    U_16	    U_17	    U_18	    U_19	    U_20	    U_21	    U_22	    U_23	    U_24	    U_25	    U_26	    U_27	    U_28	    U_29	    U_30	     T_1	     T_2	     T_3	     T_4	     T_5	     T_6	     T_7	     T_8	     T_9	    T_10	    T_11	    T_12	    T_13	    T_14	    T_15	    T_16	    T_17	    T_18	    T_19	    T_20	    T_21	    T_22	    T_23	    T_24	    T_25	    T_26	    T_27	    T_28	    T_29	    T_30	     q_1	     q_2	     q_3	     q_4	     q_5	     q_6	     q_7	     q_8	     q_9	    q_10	    q_11	    q_12	    q_13	    q_14	    q_15	    q_16	    q_17	    q_18	    q_19	    q_20	    q_21	    q_22	    q_23	    q_24	    q_25	    q_26	    q_27	    q_28	    q_29	    q_30	L_MOD_RSL	  zH_RSL	      Lc	    beta	  zd_RSL	  z0_RSL	     elm	     Scc	       f	UStar_RSL	UStar_heat	TStar_RSL	     FAI	     PAI	flag_RSL
2018	179	   0	  0	178.0000	  0.1108	  0.1316	  0.1524	  0.1940	  0.2771	  0.4433	  0.7758	  1.4409	  2.7709	  5.5418	  8.3126	  9.6981	 10.3908	 10.7371	 10.9103	 10.9969	 11.0402	 11.0619	 11.0727	 11.0781	 11.9574	 12.3320	 12.8670	 13.6314	 14.7233	 16.2832	 18.5117	 21.6952	 26.2431	 32.7400	  0.0248	  0.0249	  0.0250	  0.0252	  0.0257	  0.0266	  0.0285	  0.0327	  0.0432	  0.0770	  0.1372	  0.1832	  0.2116	  0.2275	  0.2359	  0.2402	  0.2423	  0.2434	  0.2440	  0.2445	  0.3715	  0.3891	  0.4113	  0.4386	  0.4712	  0.5090	  0.5519	  0.5993	  0.6505	  0.7066	 20.0295	 20.0286	 20.0277	 20.0260	 20.0224	 20.0153	 20.0011	 19.9726	 19.9153	 19.7951	 19.6734	 19.6121	 19.5813	 19.5659	 19.5582	 19.5543	 19.5524	 19.5514	 19.5509	 19.5504	 19.2303	 19.2118	 19.1884	 19.1598	 19.1259	 19.0870	 19.0439	 18.9980	 18.9509	 18.9000	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	 12.0354	  -4.7959	 11.0835	  9.5919	  0.5000	  8.7956	  0.8421	  2.3980	  0.2002	  0.0196	   0.1500	    0.1500	  -0.5348	  0.6256	  0.4586	  1.0000
2018	179	   1	  0	178.0417	  0.1108	  0.1316	  0.1524	  0.1940	  0.2771	  0.4433	  0.7758	  1.4409	  2.7709	  5.5418	  8.3126	  9.6981	 10.3908	 10.7371	 10.9103	 10.9969	 11.0402	 11.0619	 11.0727	 11.0781	 11.9574	 12.3320	 12.8670	 13.6314	 14.7233	 16.2832	 18.5117	 21.6952	 26.2431	 32.7400	  0.0248	  0.0249	  0.0250	  0.0252	  0.0257	  0.0266	  0.0285	  0.0327	  0.0432	  0.0770	  0.1372	  0.1832	  0.2116	  0.2275	  0.2359	  0.2402	  0.2423	  0.2434	  0.2440	  0.2445	  0.3715	  0.3891	  0.4113	  0.4386	  0.4712	  0.5090	  0.5519	  0.5993	  0.6505	  0.7066	 19.8099	 19.8089	 19.8080	 19.8062	 19.8025	 19.7950	 19.7802	 19.7504	 19.6905	 19.5648	 19.4377	 19.3735	 19.3414	 19.3252	 19.3171	 19.3131	 19.3111	 19.3101	 19.3096	 19.3091	 18.9787	 18.9588	 18.9337	 18.9031	 18.8670	 18.8257	 18.7802	 18.7318	 18.6824	 18.6292	 11.6922	 11.6922	 11.6922	 11.6922	 11.6922	 11.6922	 11.6922	 11.6922	 11.6922	 11.6921	 11.6921	 11.6921	 11.6921	 11.6921	 11.6921	 11.6921	 11.6921	 11.6921	 11.6921	 11.6921	 11.6920	 11.6920	 11.6920	 11.6919	 11.6919	 11.6919	 11.6919	 11.6919	 11.6919	 11.6919	  -4.7959	 11.0835	  9.5919	  0.5000	  8.7956	  0.8421	  2.3980	  0.2002	  0.0196	   0.1500	    0.1500	  -0.5590	  0.6256	  0.4586	  1.0000
2018	179	   2	  0	178.0833	  0.1108	  0.1316	  0.1524	  0.1940	  0.2771	  0.4433	  0.7758	  1.4409	  2.7709	  5.5418	  8.3126	  9.6981	 10.3908	 10.7371	 10.9103	 10.9969	 11.0402	 11.0619	 11.0727	 11.0781	 11.9574	 12.3320	 12.8670	 13.6314	 14.7233	 16.2832	 18.5117	 21.6952	 26.2431	 32.7400	  0.0248	  0.0249	  0.0250	  0.0252	  0.0257	  0.0266	  0.0285	  0.0327	  0.0432	  0.0770	  0.1372	  0.1832	  0.2116	  0.2275	  0.2359	  0.2402	  0.2423	  0.2434	  0.2440	  0.2445	  0.3715	  0.3891	  0.4113	  0.4386	  0.4712	  0.5090	  0.5519	  0.5993	  0.6505	  0.7066	 19.0627	 19.0618	 19.0609	 19.0591	 19.0555	 19.0483	 19.0338	 19.0047	 18.9465	 18.8240	 18.7001	 18.6377	 18.6063	 18.5906	 18.5827	 18.5788	 18.5768	 18.5758	 18.5753	 18.5748	 18.2509	 18.2318	 18.2077	 18.1782	 18.1434	 18.1035	 18.0594	 18.0124	 17.9644	 17.9125	 11.2705	 11.2705	 11.2705	 11.2705	 11.2705	 11.2705	 11.2704	 11.2703	 11.2700	 11.2694	 11.2688	 11.2685	 11.2684	 11.2683	 11.2683	 11.2683	 11.2683	 11.2683	 11.2683	 11.2683	 11.2667	 11.2667	 11.2665	 11.2664	 11.2662	 11.2661	 11.2659	 11.2656	 11.2654	 11.2652	  -4.7959	 11.0835	  9.5919	  0.5000	  8.7956	  0.8421	  2.3980	  0.2002	  0.0196	   0.1500	    0.1500	  -0.5446	  0.6256	  0.4586	  1.0000
2018	179	   3	  0	178.1250	  0.1108	  0.1316	  0.1524	  0.1940	  0.2771	  0.4433	  0.7758	  1.4409	  2.7709	  5.5418	  8.3126	  9.6981	 10.3908	 10.7371	 10.9103	 10.9969	 11.0402	 11.0619	 11.0727	 11.0781	 11.9574	 12.3320	 12.8670	 13.6314	 14.7233	 16.2832	 18.5117	 21.6952	 26.2431	 32.7400	  0.0248	  0.0249	  0.0250	  0.0252	  0.0257	  0.0266	  0.0285	  0.0327	  0.0432	  0.0770	  0.1372	  0.1832	  0.2116	  0.2275	  0.2359	  0.2402	  0.2423	  0.2434	  0.2440	  0.2445	  0.3715	  0.3891	  0.4113	  0.4386	  0.4712	  0.5090	  0.5519	  0.5993	  0.6505	  0.7066	 18.5599	 18.5590	 18.5581	 18.5564	 18.5529	 18.5459	 18.5318	 18.5037	 18.4473	 18.3286	 18.2087	 18.1482	 18.1178	 18.1026	 18.0950	 18.0912	 18.0892	 18.0883	 18.0878	 18.0873	 17.7710	 17.7528	 17.7299	 17.7018	 17.6684	 17.6301	 17.5877	 17.5424	 17.4961	 17.4458	 11.4120	 11.4120	 11.4119	 11.4119	 11.4117	 11.4115	 11.4110	 11.4100	 11.4081	 11.4039	 11.3998	 11.3977	 11.3966	 11.3961	 11.3958	 11.3957	 11.3956	 11.3956	 11.3956	 11.3955	 11.3845	 11.3839	 11.3831	 11.3821	 11.3809	 11.3796	 11.3781	 11.3766	 11.3749	 11.3732	  -4.7959	 11.0835	  9.5919	  0.5000	  8.7956	  0.8421	  2.3980	  0.2002	  0.0196	   0.1500	    0.1500	  -0.5275	  0.6256	  0.4586	  1.0000
2018	179	   4	  0	178.1667	  0.1108	  0.1316	  0.1524	  0.1940	  0.2771	  0.4433	  0.7758	  1.4409	  2.7709	  5.5418	  8.3126	  9.6981	 10.3908	 10.7371	 10.9103	 10.9969	 11.0402	 11.0619	 11.0727	 11.0781	 11.9574	 12.3320	 12.8670	 13.6314	 14.7233	 16.2832	 18.5117	 21.6952	 26.2431	 32.7400	  0.0252	  0.0253	  0.0254	  0.0256	  0.0261	  0.0270	  0.0289	  0.0332	  0.0438	  0.0781	  0.1392	  0.1858	  0.2146	  0.2307	  0.2392	  0.2436	  0.2458	  0.2469	  0.2474	  0.2480	  0.3768	  0.3946	  0.4172	  0.4448	  0.4778	  0.5162	  0.5597	  0.6078	  0.6597	  0.7166	 19.3303	 19.3292	 19.3281	 19.3259	 19.3216	 19.3128	 19.2953	 19.2603	 19.1899	 19.0421	 18.8925	 18.8171	 18.7793	 18.7603	 18.7508	 18.7460	 18.7437	 18.7425	 18.7419	 18.7413	 18.3713	 18.3454	 18.3131	 18.2742	 18.2288	 18.1776	 18.1219	 18.0634	 18.0043	 17.9417	 11.8183	 11.8182	 11.8181	 11.8179	 11.8175	 11.8168	 11.8152	 11.8121	 11.8060	 11.7930	 11.7799	 11.7733	 11.7700	 11.7683	 11.7675	 11.7670	 11.7668	 11.7667	 11.7667	 11.7666	 11.7342	 11.7319	 11.7291	 11.7257	 11.7217	 11.7172	 11.7123	 11.7072	 11.7020	 11.6965	  -4.7959	 11.0835	  9.5919	  0.5000	  8.7956	  0.8421	  2.3980	  0.2002	  0.0196	   0.1521	    0.1521	  -0.6575	  0.6256	  0.4586	  1.0000
2018	179	   5	  0	178.2083	  0.1108	  0.1316	  0.1524	  0.1940	  0.2771	  0.4433	  0.7758	  1.4409	  2.7709	  5.5418	  8.3126	  9.6981	 10.3908	 10.7371	 10.9103	 10.9969	 11.0402	 11.0619	 11.0727	 11.0781	 11.9574	 12.3320	 12.8670	 13.6314	 14.7233	 16.2832	 18.5117	 21.6952	 26.2431	 32.7400	  0.0249	  0.0250	  0.0251	  0.0253	  0.0258	  0.0267	  0.0286	  0.0328	  0.0433	  0.0772	  0.1377	  0.1838	  0.2123	  0.2282	  0.2366	  0.2409	  0.2431	  0.2442	  0.2447	  0.2453	  0.3727	  0.3904	  0.4126	  0.4400	  0.4727	  0.5106	  0.5537	  0.6012	  0.6526	  0.7088	 21.4623	 21.4608	 21.4592	 21.4561	 21.4499	 21.4374	 21.4125	 21.3626	 21.2623	 21.0516	 20.8385	 20.7310	 20.6770	 20.6500	 20.6365	 20.6297	 20.6263	 20.6246	 20.6238	 20.6229	 20.1386	 20.0960	 20.0436	 19.9812	 19.9097	 19.8305	 19.7461	 19.6590	 19.5726	 19.4833	 12.3462	 12.3460	 12.3458	 12.3454	 12.3447	 12.3431	 12.3401	 12.3340	 12.3217	 12.2959	 12.2697	 12.2566	 12.2500	 12.2467	 12.2450	 12.2442	 12.2438	 12.2435	 12.2434	 12.2433	 12.1841	 12.1789	 12.1724	 12.1648	 12.1560	 12.1463	 12.1359	 12.1252	 12.1146	 12.1037	  -4.7959	 11.0835	  9.5919	  0.5000	  8.7956	  0.8421	  2.3980	  0.2002	  0.0196	   0.1505	    0.1505	  -0.9370	  0.6256	  0.4586	  1.0000
2018	179	   6	  0	178.2500	  0.1108	  0.1316	  0.1524	  0.1940	  0.2771	  0.4433	  0.7758	  1.4409	  2.7709	  5.5418	  8.3126	  9.6981	 10.3908	 10.7371	 10.9103	 10.9969	 11.0402	 11.0619	 11.0727	 11.0781	 11.9574	 12.3320	 12.8670	 13.6314	 14.7233	 16.2832	 18.5117	 21.6952	 26.2431	 32.7400	  0.0305	  0.0306	  0.0307	  0.0310	  0.0316	  0.0327	  0.0350	  0.0402	  0.0531	  0.0946	  0.1685	  0.2250	  0.2600	  0.2794	  0.2897	  0.2950	  0.2977	  0.2990	  0.2997	  0.3004	  0.4564	  0.4780	  0.5052	  0.5387	  0.5787	  0.6252	  0.6779	  0.7361	  0.7990	  0.8679	 23.9257	 23.9239	 23.9221	 23.9185	 23.9113	 23.8970	 23.8683	 23.8108	 23.6952	 23.4525	 23.2070	 23.0832	 23.0210	 22.9899	 22.9743	 22.9665	 22.9626	 22.9606	 22.9596	 22.9587	 22.3987	 22.3499	 22.2897	 22.2182	 22.1361	 22.0453	 21.9482	 21.8481	 21.7486	 21.6458	 11.6338	 11.6336	 11.6334	 11.6331	 11.6323	 11.6309	 11.6280	 11.6221	 11.6103	 11.5856	 11.5607	 11.5481	 11.5417	 11.5386	 11.5370	 11.5362	 11.5358	 11.5356	 11.5355	 11.5354	 11.4789	 11.4739	 11.4677	 11.4603	 11.4519	 11.4426	 11.4326	 11.4224	 11.4122	 11.4018	  -4.7959	 11.0835	  9.5919	  0.5000	  8.7956	  0.8421	  2.3980	  0.2002	  0.0196	   0.1842	    0.1842	  -1.0795	  0.6256	  0.4586	  1.0000
2018	179	   7	  0	178.2917	  0.1108	  0.1316	  0.1524	  0.1940	  0.2771	  0.4433	  0.7758	  1.4409	  2.7709	  5.5418	  8.3126	  9.6981	 10.3908	 10.7371	 10.9103	 10.9969	 11.0402	 11.0619	 11.0727	 11.0781	 11.9574	 12.3320	 12.8670	 13.6314	 14.7233	 16.2832	 18.5117	 21.6952	 26.2431	 32.7400	  0.0567	  0.0569	  0.0571	  0.0576	  0.0587	  0.0607	  0.0651	  0.0748	  0.0987	  0.1758	  0.3133	  0.4182	  0.4832	  0.5194	  0.5385	  0.5483	  0.5533	  0.5558	  0.5570	  0.5583	  0.9138	  0.9557	  1.0086	  1.0739	  1.1525	  1.2444	  1.3493	  1.4659	  1.5927	  1.7333	 24.8544	 24.8533	 24.8521	 24.8498	 24.8451	 24.8358	 24.8171	 24.7797	 24.7046	 24.5467	 24.3870	 24.3064	 24.2660	 24.2457	 24.2356	 24.2305	 24.2280	 24.2267	 24.2261	 24.2254	 23.6696	 23.6514	 23.6271	 23.5956	 23.5559	 23.5075	 23.4508	 23.3871	 23.3194	 23.2417	 10.9649	 10.9648	 10.9647	 10.9645	 10.9641	 10.9634	 10.9619	 10.9589	 10.9530	 10.9405	 10.9278	 10.9214	 10.9182	 10.9166	 10.9158	 10.9154	 10.9152	 10.9151	 10.9150	 10.9150	 10.8710	 10.8696	 10.8677	 10.8652	 10.8620	 10.8582	 10.8537	 10.8487	 10.8433	 10.8372	  -6.9004	 11.0835	  9.5919	  0.5000	  8.7956	  0.9298	  2.3980	  0.2034	  0.0199	   0.3649	    0.3649	  -0.6920	  0.6256	  0.4586	  1.0000
2018	179	   8	  0	178.3333	  0.1108	  0.1316	  0.1524	  0.1940	  0.2771	  0.4433	  0.7758	  1.4409	  2.7709	  5.5418	  8.3126	  9.6981	 10.3908	 10.7371	 10.9103	 10.9969	 11.0402	 11.0619	 11.0727	 11.0781	 11.9574	 12.3320	 12.8670	 13.6314	 14.7233	 16.2832	 18.5117	 21.6952	 26.2431	 32.7400	  0.0687	  0.0691	  0.0694	  0.0700	  0.0712	  0.0738	  0.0792	  0.0913	  0.1214	  0.2199	  0.3988	  0.5375	  0.6241	  0.6725	  0.6981	  0.7113	  0.7180	  0.7213	  0.7230	  0.7247	  1.3916	  1.4530	  1.5311	  1.6278	  1.7454	  1.8842	  2.0440	  2.2236	  2.4202	  2.6417	 25.9073	 25.9061	 25.9049	 25.9025	 25.8976	 25.8880	 25.8687	 25.8301	 25.7523	 25.5886	 25.4226	 25.3386	 25.2965	 25.2753	 25.2647	 25.2594	 25.2568	 25.2554	 25.2548	 25.2541	 24.5870	 24.5669	 24.5397	 24.5038	 24.4577	 24.4005	 24.3326	 24.2558	 24.1735	 24.0792	 11.5370	 11.5369	 11.5368	 11.5367	 11.5363	 11.5356	 11.5342	 11.5314	 11.5257	 11.5138	 11.5017	 11.4955	 11.4925	 11.4909	 11.4901	 11.4898	 11.4896	 11.4895	 11.4894	 11.4894	 11.4407	 11.4392	 11.4372	 11.4346	 11.4312	 11.4271	 11.4221	 11.4165	 11.4105	 11.4036	 -14.5215	 11.0835	  9.5919	  0.4933	  8.8466	  1.0912	  2.3099	  0.2405	  0.0235	   0.5324	    0.5324	  -0.5799	  0.6256	  0.4586	  1.0000
2018	179	   9	  0	178.3750	  0.1108	  0.1316	  0.1524	  0.1940	  0.2771	  0.4433	  0.7758	  1.4409	  2.7709	  5.5418	  8.3126	  9.6981	 10.3908	 10.7371	 10.9103	 10.9969	 11.0402	 11.0619	 11.0727	 11.0781	 11.9574	 12.3320	 12.8670	 13.6314	 14.7233	 16.2832	 18.5117	 21.6952	 26.2431	 32.7400	  0.0743	  0.0746	  0.0749	  0.0756	  0.0770	  0.0797	  0.0856	  0.0987	  0.1312	  0.2374	  0.4301	  0.5792	  0.6722	  0.7242	  0.7517	  0.7658	  0.7730	  0.7766	  0.7784	  0.7802	  1.5458	  1.6135	  1.6996	  1.8066	  1.9368	  2.0909	  2.2689	  2.4692	  2.6889	  2.9375	 26.8338	 26.8325	 26.8312	 26.8286	 26.8234	 26.8129	 26.7920	 26.7501	 26.6657	 26.4881	 26.3078	 26.2167	 26.1708	 26.1479	 26.1364	 26.1306	 26.1277	 26.1263	 26.1256	 26.1248	 25.3928	 25.3708	 25.3411	 25.3018	 25.2512	 25.1883	 25.1136	 25.0288	 24.9379	 24.8333	 11.2274	 11.2273	 11.2272	 11.2271	 11.2267	 11.2260	 11.2246	 11.2217	 11.2161	 11.2041	 11.1919	 11.1857	 11.1826	 11.1811	 11.1803	 11.1799	 11.1797	 11.1796	 11.1796	 11.1795	 11.1302	 11.1287	 11.1267	 11.1240	 11.1206	 11.1164	 11.1113	 11.1056	 11.0995	 11.0924	 -16.3711	 11.0835	  9.5919	  0.4932	  8.8474	  1.1279	  2.3062	  0.2525	  0.0246	   0.5898	    0.5898	  -0.6037	  0.6256	  0.4586	  1.0000
