Year	DOY	Hour	Min	 Dectime	 azimuth	altitude	GlobalRad	DiffuseRad	DirectRad	 Kdown2d	   Kup2d	  Ksouth	   Kwest	  Knorth	   Keast	 Ldown2d	   Lup2d	  Lsouth	   Lwest	  Lnorth	   Least	    Tmrt	      I0	      CI	SH_Ground	SH_Walls	SVF_Ground	SVF_Roof	SVF_BdVeg	Emis_Sky	      Ta	      Tg	      Tw
2018	179	   0	  0	178.0000	356.4659	 -8.9667	   0.0200	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	400.1815	383.5895	379.6766	379.6766	379.6766	379.6766	 13.1795	 51.3840	  0.5056	   0.0000	  0.0000	    0.8344	  0.9388	   0.8344	  0.8405	 18.9000	  0.0000	  0.0000
2018	179	   1	  0	178.0417	 94.0092	 -8.8693	   0.1496	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	396.9457	382.1691	378.0526	378.0526	378.0526	378.0526	 12.8579	 51.4448	  0.5081	   0.0000	  0.0000	    0.8344	  0.9388	   0.8344	  0.8374	 18.6292	  0.0000	  0.0000
2018	179	   2	  0	178.0833	 17.8168	 -7.3526	   2.4581	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	392.7991	378.4294	373.4874	373.4874	373.4874	373.4874	 12.0074	 51.5214	  0.5529	   0.0000	  0.0000	    0.8344	  0.9388	   0.8344	  0.8337	 17.9125	  0.0000	  0.0000
2018	179	   3	  0	178.1250	 31.2394	 -3.6800	  20.5810	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	393.9388	376.0065	366.9860	366.9860	366.9860	366.9860	 10.8985	 51.5025	  0.8350	   0.0000	  0.0000	    0.8344	  0.9388	   0.8344	  0.8349	 17.4458	  0.0000	  0.0000
2018	179	   4	  0	178.1667	 44.1159	  1.3318	  85.2542	  124.1651	  64.6609	 68.2608	  5.0108	 22.3246	 22.3246	 22.6392	 22.6591	396.9839	378.8459	366.1283	366.1283	367.3790	367.3790	 14.2014	 40.2059	  1.0000	   0.0167	  0.0519	    0.8344	  0.9388	   0.8344	  0.8377	 17.9417	  3.0090	  0.0000
2018	179	   5	  0	178.2083	 56.4728	  7.1828	 193.9660	  623.5622	 115.0402	188.3535	  9.0862	 41.0075	 41.0075	 44.0551	 46.5813	401.0628	387.1074	374.1479	374.3894	375.5166	375.5166	 18.9957	131.0931	  1.0000	   0.0098	  0.1427	    0.8344	  0.9388	   0.8344	  0.8408	 19.4833	  7.2203	  0.5645
2018	179	   6	  0	178.2500	 68.5014	 14.1978	 323.6306	  681.8757	 156.0797	316.2951	 13.7615	 56.8574	 56.8574	 80.8493	117.9085	398.9407	403.5594	387.7989	389.9452	388.2743	388.2743	 25.9701	257.1138	  1.0000	   0.0995	  0.2376	    0.8344	  0.9388	   0.8344	  0.8334	 21.6458	  9.8528	  3.0328
2018	179	   7	  0	178.2917	 80.5292	 21.8605	 456.5967	  712.4985	 191.2720	447.8841	 18.1054	 71.1371	 71.1371	 84.0561	152.1470	399.0193	415.5086	396.8866	402.6293	397.6224	397.6224	 30.1624	390.7355	  1.0000	   0.1245	  0.3233	    0.8344	  0.9388	   0.8344	  0.8275	 23.2417	 12.3726	  5.5526
2018	179	   8	  0	178.3333	 93.0384	 29.8099	 581.4260	  734.5006	 216.3782	571.8695	 23.4100	 90.0593	 82.4996	 83.3496	202.8051	406.0115	427.2881	405.9849	414.5485	405.6422	406.3698	 34.4604	520.5023	  1.0000	   0.1898	  0.3980	    0.8344	  0.9388	   0.8344	  0.8326	 24.0792	 14.7356	  7.9156
2018	179	   9	  0	178.3750	106.6887	 37.6584	 687.2823	  755.7248	 225.7323	677.6854	 28.6874	133.6585	 88.9901	 88.9901	234.6625	406.8479	440.5361	414.7413	425.2915	416.5642	414.7413	 38.6279	640.4818	  1.0000	   0.2562	  0.4586	    0.8344	  0.9388	   0.8344	  0.8293	 24.8333	 16.9004	 10.0804
