Year	DOY	Hour	Min	 Dectime	flag_test	Tsfc_Paved	Tsfc_Bldgs	Tsfc_EveTr	Tsfc_DecTr	Tsfc_Grass	Tsfc_BSoil	Tsfc_Water	QN_Paved	QN_Bldgs	QN_EveTr	QN_DecTr	QN_Grass	QN_BSoil	QN_Water	QS_Paved	QS_Bldgs	QS_EveTr	QS_DecTr	QS_Grass	QS_BSoil	QS_Water	QE0_Paved	QE0_Bldgs	QE0_EveTr	QE0_DecTr	QE0_Grass	QE0_BSoil	QE0_Water	QE_Paved	QE_Bldgs	QE_EveTr	QE_DecTr	QE_Grass	QE_BSoil	QE_Water	QH_Paved	QH_Bldgs	QH_EveTr	QH_DecTr	QH_Grass	QH_BSoil	QH_Water	wu_Paved	wu_Bldgs	wu_EveTr	wu_DecTr	wu_Grass	wu_BSoil	wu_Water	ev0_Paved	ev0_Bldgs	ev0_EveTr	ev0_DecTr	ev0_Grass	ev0_BSoil	ev0_Water	ev_Paved	ev_Bldgs	ev_EveTr	ev_DecTr	ev_Grass	ev_BSoil	ev_Water	drain_Paved	drain_Bldgs	drain_EveTr	drain_DecTr	drain_Grass	drain_BSoil	drain_Water	st_Paved_prev	st_Bldgs_prev	st_EveTr_prev	st_DecTr_prev	st_Grass_prev	st_BSoil_prev	st_Water_prev	st_Paved_next	st_Bldgs_next	st_EveTr_next	st_DecTr_next	st_Grass_next	st_BSoil_next	st_Water_next	ss_Paved_prev	ss_Bldgs_prev	ss_EveTr_prev	ss_DecTr_prev	ss_Grass_prev	ss_BSoil_prev	ss_Water_prev	ss_Paved_next	ss_Bldgs_next	ss_EveTr_next	ss_DecTr_next	ss_Grass_next	ss_BSoil_next	ss_Water_next	      RS	      RA	      RB	  RAsnow	RSS_Paved	RSS_Bldgs	RSS_EveTr	RSS_DecTr	RSS_Grass	RSS_BSoil	RSS_Water	    vsmd	     dsp	    G_sm	   x_exp	 g_kdown	    g_dq	    g_ta	   g_smd	   g_lai	 vpd_hPa	 lv_J_kg	  avdens	    avcp	   s_hPa	psyc_hPa	    iter	FAIBldg_use	FAIEveTree_use	FAIDecTree_use	     FAI	   dqndt
2018	179	   0	  0	178.0000	   0.0000	   17.5108	   37.1968	   16.0445	   16.0437	   17.3222	   17.0633	   17.0855	-45.7888	159.1692	-61.0022	-60.9978	-47.7319	-50.4181	-54.5270	-14.7496	-14.7496	-14.7496	-14.7496	-14.7496	-14.7496	-14.7496	   0.0001	   0.0084	  -0.0005	  -0.0005	   0.0000	  -0.0001	  -4.4680	  0.0000	  0.0000	 -0.0005	  0.0114	  0.0120	  0.0119	 -4.4680	-14.6045	190.3534	-29.8174	-29.8250	-16.5596	-19.2456	-18.8747	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	   0.0000	   0.0000	  -0.0000	  -0.0000	   0.0000	  -0.0000	  -0.0005	  0.0000	  0.0000	 -0.0000	  0.0000	  0.0000	  0.0000	 -0.0005	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	     333.3459	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	     333.3464	     142.4368	     142.2227	     150.0000	     135.0137	     125.4554	     138.1308	       0.0000	     142.4364	     142.2223	     150.0000	     135.0156	     125.4567	     138.1360	       0.0000	5938337.1074	120.0000	 10.3088	  0.0000	5938337.1074	5938337.1074	5938337.1074	5938337.1074	5938337.1074	5938337.1074	  -0.0000	 22.0056	111.2000	  0.0500	 -4.4597	  0.0001	  0.6727	  0.9090	  0.9923	  0.6798	  2.1860	2458126.2753	  1.2255	1016.0891	  1.3634	  0.6828	 16.0000	     0.3670	        0.0544	        0.0640	  0.4310	 12.6300
2018	179	   1	  0	178.0417	   0.0000	   17.1747	   36.6805	   15.7135	   15.7087	   16.9828	   16.7248	   16.7241	-46.3896	156.0036	-61.5521	-61.5287	-48.3076	-50.9846	-54.9987	-16.1073	-16.1073	-16.1073	-16.1073	-16.1073	-16.1073	-16.1073	   0.0009	   0.0570	  -0.0033	  -0.0033	   0.0004	  -0.0003	  -3.8675	  0.0000	  0.0000	 -0.0033	  0.0792	  0.0829	  0.0821	 -3.8675	-15.6280	186.7652	-30.7872	-30.8463	-17.6289	-20.3051	-20.3695	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	   0.0000	   0.0000	  -0.0000	  -0.0000	   0.0000	  -0.0000	  -0.0005	  0.0000	  0.0000	 -0.0000	  0.0000	  0.0000	  0.0000	 -0.0005	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	     333.3493	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	     333.3497	     142.4342	     142.2200	     150.0000	     135.0258	     125.4635	     138.1642	       0.0000	     142.4338	     142.2196	     150.0000	     135.0276	     125.4647	     138.1694	       0.0000	2269923.5653	120.0000	 10.3088	  0.0000	2269923.5653	2269923.5653	2269923.5653	2269923.5653	2269923.5653	2269923.5653	   0.0000	 21.9965	111.2000	  0.0500	 -4.4602	  0.0009	  0.6503	  0.9047	  0.9923	  0.6798	  2.3811	2459031.6959	  1.2264	1015.7750	  1.3434	  0.6822	 35.0000	     0.3670	        0.0544	        0.0640	  0.4310	 10.5750
2018	179	   2	  0	178.0833	   0.0000	   16.3971	   35.6485	   14.9530	   14.8737	   16.1320	   15.8772	   16.0306	-45.8624	154.4156	-60.9314	-60.5261	-47.3967	-50.0549	-54.7748	-18.2847	-18.2847	-18.2847	-18.2847	-18.2847	-18.2847	-18.2847	  -0.0020	   0.9158	  -0.0708	  -0.0676	  -0.0076	  -0.0197	  -5.2002	 -0.0037	  0.0000	 -0.0708	  1.2298	  1.2897	  1.2776	 -5.2002	-16.2066	184.0677	-31.2086	-32.1039	-19.0345	-21.6804	-19.9226	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  -0.0000	   0.0001	  -0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0006	 -0.0000	  0.0000	 -0.0000	  0.0001	  0.0002	  0.0002	 -0.0006	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	     333.3550	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	     333.3556	     142.4294	     142.2150	     150.0000	     135.0475	     125.4778	     138.2244	       0.0000	     142.4291	     142.2146	     150.0000	     135.0492	     125.4789	     138.2292	       0.0000	114158.8470	120.0000	 10.3088	  0.0000	114158.8470	114158.8470	114158.8470	114158.8470	114158.8470	114158.8470	   0.0000	 21.9803	111.2000	  0.0500	 -4.4610	  0.0140	  0.6791	  0.8928	  0.9923	  0.6798	  2.1350	2460493.6995	  1.2290	1015.3781	  1.2915	  0.6813	 45.0000	     0.3670	        0.0544	        0.0640	  0.4310	  4.4219
2018	179	   3	  0	178.1250	   0.0000	   15.8849	   35.4438	   14.4801	   13.8502	   15.0681	   14.8216	   15.8198	-43.5659	160.7662	-58.7161	-55.5113	-42.3901	-45.0457	-53.9470	-17.1383	-17.1383	-17.1383	-17.1383	-17.1383	-17.1383	-17.1383	  -0.2272	   7.1742	  -0.7755	  -0.6234	  -0.1496	  -0.2455	 -10.1621	 -0.2272	  0.0000	 -0.7755	  9.5105	  9.9843	  9.8884	-10.1621	-16.3395	187.7654	-30.9414	-38.0226	-25.3752	-27.9350	-16.7857	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  -0.0000	   0.0009	  -0.0001	  -0.0001	  -0.0000	  -0.0000	  -0.0012	 -0.0000	  0.0000	 -0.0001	  0.0012	  0.0012	  0.0012	 -0.0012	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	       0.0001	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	     333.3659	       0.0001	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	     333.3671	     142.4247	     142.2101	     150.0000	     135.0640	     125.4867	     138.2777	       0.0000	     142.4243	     142.2097	     150.0000	     135.0647	     125.4867	     138.2813	       0.0000	7898.9030	120.0000	 10.3088	  0.0000	7898.9030	7898.9030	7898.9030	7898.9030	7898.9030	7898.9030	   0.0000	 21.9694	111.2000	  0.0500	 -4.4615	  0.1057	  0.7788	  0.8848	  0.9923	  0.6798	  1.3638	2460673.9913	  1.2308	1015.4668	  1.2585	  0.6812	 39.0000	     0.3670	        0.0544	        0.0640	  0.4310	  2.3455
2018	179	   4	  0	178.1667	   0.0000	   15.9997	   42.9633	   14.7508	   12.2218	   13.2356	   13.0354	   16.1402	-22.1591	304.0316	-38.3957	-26.5665	-13.4435	-16.0283	-33.9182	 13.4630	 13.4630	 13.4630	 13.4630	 13.4630	 13.4630	 13.4630	  -0.9305	  29.4150	  -2.4198	  -1.3033	  -0.0959	  -0.3336	 -14.0842	 -0.9305	  0.0000	 -2.4198	 40.2470	 41.4544	 41.2167	-14.0842	-23.0504	302.2099	-37.7977	-68.6353	-56.7197	-59.0668	-21.6558	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  -0.0001	   0.0036	  -0.0003	  -0.0002	  -0.0000	  -0.0000	  -0.0017	 -0.0001	  0.0000	 -0.0003	  0.0049	  0.0051	  0.0050	 -0.0017	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	       0.0010	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	     333.3841	       0.0011	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	     333.3859	     142.4200	     142.2051	     150.0000	     135.0538	     125.4679	     138.3023	       0.0000	     142.4196	     142.2047	     150.0000	     135.0507	     125.4640	     138.3020	       0.0000	1893.3574	106.7894	 10.3088	  0.0000	1877.5981	1893.3574	1893.3574	1893.3574	1893.3574	1893.3574	  -0.0000	 21.9859	111.2000	  0.0500	 -4.4607	  0.3420	  0.7629	  0.8933	  0.9923	  0.6798	  1.4798	2459610.0566	  1.2285	1015.7665	  1.2936	  0.6816	108.0000	     0.3670	        0.0544	        0.0640	  0.4310	  9.6244
2018	179	   5	  0	178.2083	   0.0000	   17.1709	   57.9952	   15.9951	   10.7031	   11.5427	   11.3863	   17.0447	 13.4450	541.4612	 -3.8837	 19.9074	 32.3090	 29.9979	  2.5010	 60.3656	 60.3656	 60.3656	 60.3656	 60.3656	 60.3656	 60.3656	  -0.4126	  62.7555	  -2.4587	   0.4333	   1.8975	   1.6251	  -9.6973	 -0.4126	  0.0000	 -2.4587	 89.0789	 90.5432	 90.2707	 -9.6973	-29.7993	497.8043	-45.0819	-112.8284	-101.8911	-103.9298	-31.4586	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  -0.0001	   0.0077	  -0.0003	   0.0001	   0.0002	   0.0002	  -0.0012	 -0.0001	  0.0000	 -0.0003	  0.0109	  0.0111	  0.0110	 -0.0012	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	       0.0021	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	     333.4023	       0.0021	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	     333.4034	     142.4152	     142.2002	     150.0000	     134.9871	     125.3918	     138.2696	       0.0000	     142.4148	     142.1998	     150.0000	     134.9781	     125.3820	     138.2635	       0.0000	1370.7856	 95.6566	 10.3088	  0.0000	1337.9988	1370.7856	1370.7856	1370.7856	1370.7856	1370.7856	   0.0000	 22.0594	111.2000	  0.0500	 -4.4570	  0.5696	  0.5964	  0.9178	  0.9922	  0.6798	  2.9178	2457547.1065	  1.2218	1016.1612	  1.4081	  0.6823	100.0000	     0.3670	        0.0544	        0.0640	  0.4310	 11.1323
2018	179	   6	  0	178.2500	   0.0000	   19.7819	   60.8517	   18.6996	   14.4850	   15.1396	   15.0271	   17.8442	 53.2504	775.4106	 34.1602	 49.5499	 62.0427	 59.9086	 51.0572	106.4147	106.4147	106.4147	106.4147	106.4147	106.4147	106.4147	   3.4746	  57.3450	   2.0138	   3.4191	   4.3600	   4.1978	  39.6021	  1.5725	  0.0000	  2.0138	 88.3629	 89.3038	 89.1416	 39.6021	-31.4544	692.2784	-50.9858	-121.9452	-110.3932	-112.3652	-71.6771	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	   0.0004	   0.0070	   0.0002	   0.0004	   0.0005	   0.0005	   0.0048	  0.0002	  0.0000	  0.0002	  0.0108	  0.0109	  0.0109	  0.0048	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	       0.0010	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	     333.3959	       0.0008	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	     333.3911	     142.4104	     142.1952	     150.0000	     134.8674	     125.2626	     138.1850	       0.0000	     142.4100	     142.1948	     150.0000	     134.8585	     125.2529	     138.1791	       0.0000	2006.1622	 71.1456	  9.8312	  0.0000	1984.0933	2006.1622	2006.1622	2006.1622	2006.1622	2006.1622	   0.0000	 22.1861	111.2000	  0.0500	 -4.4507	  0.7187	  0.3253	  0.9471	  0.9921	  0.6798	  7.3031	2457155.1669	  1.2124	1015.5756	  1.5826	  0.6818	107.0000	     0.3670	        0.0544	        0.0640	  0.4310	 13.0165
2018	179	   7	  0	178.2917	   0.0000	   22.3101	   59.7224	   21.2393	   18.0875	   18.5684	   18.4968	   18.5288	107.5306	1008.8676	 86.9878	 92.9761	105.0301	103.2447	114.4275	158.8616	158.8616	158.8616	158.8616	158.8616	158.8616	158.8616	   6.1522	  48.6410	   5.1837	   5.4662	   6.0347	   5.9505	  98.4813	  0.0000	  0.0000	  5.1837	 86.9202	 87.4887	 87.4045	 98.4813	-21.4745	879.8624	-47.2010	-122.9493	-111.4637	-113.1649	-113.0590	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	   0.0008	   0.0059	   0.0006	   0.0007	   0.0007	   0.0007	   0.0120	  0.0000	  0.0000	  0.0006	  0.0106	  0.0107	  0.0107	  0.0120	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	     333.2883	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	     333.2763	     142.4056	     142.1902	     150.0000	     134.7687	     125.1551	     138.1234	       0.0000	     142.4052	     142.1898	     150.0000	     134.7600	     125.1457	     138.1178	       0.0000	2540.8571	 50.7822	  7.7570	  0.0000	2540.8571	2540.8571	2540.8571	2540.8571	2540.8571	2540.8571	  -0.0000	 22.2912	111.2000	  0.0500	 -4.4454	  0.8101	  0.2134	  0.9650	  0.9921	  0.6798	 10.8478	2456959.6011	  1.2056	1015.1059	  1.7219	  0.6814	 62.0000	     0.3670	        0.0544	        0.0640	  0.4310	 20.6989
2018	179	   8	  0	178.3333	   0.0000	   23.9863	   62.7552	   22.9345	   19.5787	   19.9542	   19.9107	   19.5470	173.1930	1227.8642	151.2891	154.0087	164.6607	163.4336	182.9610	211.2676	211.2676	211.2676	211.2676	211.2676	211.2676	211.2676	   7.6944	  55.1353	   6.7088	   6.8322	   7.3120	   7.2566	 131.2535	  0.0000	  0.0000	  6.7088	100.6548	101.1346	101.0792	131.2535	 -1.6443	1053.0269	-30.2570	-121.4833	-111.3112	-112.4829	-123.1298	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	   0.0009	   0.0067	   0.0008	   0.0008	   0.0009	   0.0009	   0.0160	  0.0000	  0.0000	  0.0008	  0.0123	  0.0124	  0.0124	  0.0160	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	     333.1236	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	     333.1075	     142.4007	     142.1851	     150.0000	     134.6545	     125.0322	     138.0474	       0.0000	     142.4003	     142.1847	     150.0000	     134.6442	     125.0211	     138.0403	       0.0000	2463.4005	 44.8409	  7.0116	  0.0000	2463.4005	2463.4005	2463.4005	2463.4005	2463.4005	2463.4005	   0.0000	 22.4119	111.2000	  0.0500	 -4.4394	  0.8675	  0.2038	  0.9730	  0.9920	  0.6798	 11.4082	2455224.2824	  1.2020	1015.6305	  1.7993	  0.6821	 78.0000	     0.3670	        0.0544	        0.0640	  0.4310	 22.7378
2018	179	   9	  0	178.3750	   0.0000	   25.6246	   66.0853	   24.5322	   21.0135	   21.3221	   21.2991	   19.9890	231.4257	1389.4085	208.5653	208.1178	217.3027	216.6246	247.0873	250.8754	250.8754	250.8754	250.8754	250.8754	250.8754	250.8754	   9.3520	  57.0860	   8.4093	   8.3917	   8.7709	   8.7428	 178.0897	  0.0000	  0.0000	  8.4093	108.4038	108.7830	108.7549	178.0897	 23.5546	1181.5373	 -7.7152	-108.1571	-99.3515	-100.0014	-138.8736	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	   0.0011	   0.0070	   0.0010	   0.0010	   0.0011	   0.0011	   0.0218	  0.0000	  0.0000	  0.0010	  0.0132	  0.0133	  0.0133	  0.0218	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	     0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	     332.9014	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	       0.0000	     332.8797	     142.3958	     142.1800	     150.0000	     134.5244	     124.8931	     137.9569	       0.0000	     142.3954	     142.1796	     150.0000	     134.5131	     124.8811	     137.9490	       0.0000	2669.7263	 42.4425	  6.8583	  0.0000	2669.7263	2669.7263	2669.7263	2669.7263	2669.7263	2669.7263	  -0.0000	 22.5486	111.2000	  0.0500	 -4.4326	  0.9035	  0.1798	  0.9793	  0.9919	  0.6798	 13.3062	2455222.8437	  1.1985	1015.3713	  1.8716	  0.6817	 65.0000	     0.3670	        0.0544	        0.0640	  0.4310	 18.3226
